bgg_id,name,rank_h_index,h_index,rank_g_index,g_index
330664,Varuna,6434,10,6010,16
334278,Black Hole: Kyrum,6434,10,6010,16
339532,Battlecrest: Fellwoods Base Game,6434,10,6010,16
341178,Bubble Stories,6434,10,6010,16
354258,Aetherya,6434,10,6010,16
362692,Handy Brawl,6434,10,6010,16
367642,Copperdale,6434,10,6010,16
374212,Nuts a GoGo!,6434,10,6010,16
379153,Pacifica,6434,10,6010,16
380439,Fiction,6434,10,6010,16
382419,Spot it! Disney 100 Years of Wonder,6434,10,6010,16
416,A to Z,6434,10,6574,15
607,Honor of the Samurai,6434,10,6574,15
716,Pizza Party,6434,10,6574,15
723,The Uncanny X-Men Alert Adventure Game,6434,10,6574,15
765,Space Walk,6434,10,6574,15
840,Corsairs,6434,10,6574,15
861,Weapons & Warriors: Castle Combat Set,6434,10,6574,15
909,Saturn,6434,10,6574,15
983,Tangoes,6434,10,6574,15
1155,Capitol,6434,10,6574,15
1370,The Classic Dungeon,6434,10,6574,15
1426,Lord of the Rings: The Search,6434,10,6574,15
1464,Duo,6434,10,6574,15
1920,The Business Game,6434,10,6574,15
2135,On the Edge,6434,10,6574,15
2368,Battlecars,6434,10,6574,15
2748,"Thirty Years War: Europe in Agony, 1618-1648",6434,10,6574,15
2857,Jungle Jam,6434,10,6574,15
3370,Connections,6434,10,6574,15
3517,Tornado Rex,6434,10,6574,15
3806,UNO: Star Trek,6434,10,6574,15
3893,Full Thrust,6434,10,6574,15
4427,Super Cluedo Challenge,6434,10,6574,15
4845,Star Wars: Escape from Death Star Game,6434,10,6574,15
4864,Scene It?: The DVD Movie Game,6434,10,6574,15
5002,Pro Golf,6434,10,6574,15
5014,Hands Up,6434,10,6574,15
5312,Family Feud,6434,10,6574,15
6581,Korea: The Forgotten War,6434,10,6574,15
7514,Zombie Plague,6434,10,6574,15
8983,I.Q. 2000,6434,10,6574,15
9139,Marco Polo Expedition,6434,10,6574,15
9794,Rummoli,6434,10,6574,15
11628,Trivial Pursuit: Young Players Edition Master Game,6434,10,6574,15
12205,In a Pickle,6434,10,6574,15
12488,WARS Trading Card Game,6434,10,6574,15
14054,Akaba,6434,10,6574,15
14953,Backpacker,6434,10,6574,15
16985,Gelb gewinnt!,6434,10,6574,15
17285,Alfredo's Food Fight,6434,10,6574,15
18975,Hunting Party,6434,10,6574,15
19484,Wiochmen Rejser,6434,10,6574,15
23249,Game of Games,6434,10,6574,15
23959,Piranha Panic,6434,10,6574,15
23964,The Game of Life (40th Anniversary Edition),6434,10,6574,15
23985,Midgard,6434,10,6574,15
25823,Cartagena 2. The Pirate's Nest,6434,10,6574,15
28574,Magiczny Miecz,6434,10,6574,15
30166,"The Good, the Bad, and the Munchkin",6434,10,6574,15
31897,Anno 1701: Das Brettspiel,6434,10,6574,15
32743,Black Stories: Mystery Edition,6434,10,6574,15
32820,Strut!,6434,10,6574,15
33359,Weilong,6434,10,6574,15
33665,Battle Above the Clouds,6434,10,6574,15
34010,Journey to the Center of the Earth,6434,10,6574,15
35035,World at War: Blood and Bridges,6434,10,6574,15
36616,Qyshinsu: Mystery of the Way,6434,10,6574,15
39699,Einfach Genial: Das Kartenspiel,6434,10,6574,15
40603,Incursion,6434,10,6574,15
50458,Billy Biber,6434,10,6574,15
55597,Chaos Marauders (Second Edition),6434,10,6574,15
61902,Disney Apples to Apples,6434,10,6574,15
64897,Formule Dé,6434,10,6574,15
66088,Q•bitz,6434,10,6574,15
67285,Armorica,6434,10,6574,15
67309,Hey Waiter!,6434,10,6574,15
67486,Bubble Talk,6434,10,6574,15
69602,Phase 10: Das Brettspiel,6434,10,6574,15
70096,Woolfy,6434,10,6574,15
75448,Tanto Cuore: Romantic Vacation,6434,10,6574,15
84159,Junta: Viva el Presidente!,6434,10,6574,15
86542,Taiga,6434,10,6574,15
91653,Zicke Zacke,6434,10,6574,15
92499,Djam,6434,10,6574,15
98203,Redakai,6434,10,6574,15
99630,Rolling Stock,6434,10,6574,15
101463,Paletto,6434,10,6574,15
103670,Dust Warfare: Core Rulebook,6434,10,6574,15
105024,Israeli Air Force Leader,6434,10,6574,15
117914,Milestones,6434,10,6574,15
119464,Tier auf Tier: Jetzt geht's rund!,6434,10,6574,15
122399,Bloqs,6434,10,6574,15
123923,Super Hero Squad Card Game,6434,10,6574,15
127920,Kanzume Goddess,6434,10,6574,15
129945,HomeStretch,6434,10,6574,15
130242,Spice Merchant,6434,10,6574,15
130295,Spellbound,6434,10,6574,15
133956,Axis & Allies: WWI 1914,6434,10,6574,15
151367,Heads Up!: Party Game,6434,10,6574,15
153113,Slaughterball,6434,10,6574,15
153639,Zeppelin Attack!,6434,10,6574,15
154006,Time's Up! Family 2,6434,10,6574,15
160419,Long Live the Queen,6434,10,6574,15
163047,Yomi: Round 1,6434,10,6574,15
163163,Grand Prix,6434,10,6574,15
166859,Web of Spies,6434,10,6574,15
170430,12 Days of Christmas,6434,10,6574,15
172033,Crab Stack,6434,10,6574,15
175495,Titan Race,6434,10,6574,15
177147,Survive: Space Attack!,6434,10,6574,15
178153,100 Swords: The Red Dragon's Dungeon,6434,10,6574,15
180616,Ascension: Year Two Collector's Edition,6434,10,6574,15
181328,Cornwall,6434,10,6574,15
184730,Circle of Life,6434,10,6574,15
186141,Tong,6434,10,6574,15
187679,The Horus Heresy: Betrayal at Calth,6434,10,6574,15
188204,De 7 geitjes,6434,10,6574,15
189351,Virus,6434,10,6574,15
191296,RUMBLESLAM,6434,10,6574,15
191998,Lost Legacy: Fourth Chronicle – The Werewolf & Undying Heart,6434,10,6574,15
206802,Spaghetti,6434,10,6574,15
216357,Kiwetin,6434,10,6574,15
216640,The Banishing,6434,10,6574,15
217322,Caramba,6434,10,6574,15
218161,Pit Crew,6434,10,6574,15
226445,The Big Score,6434,10,6574,15
227212,For Glory,6434,10,6574,15
228051,"Warhammer 40,000: Heroes of Black Reach",6434,10,6574,15
231215,Merchants of Muziris,6434,10,6574,15
232822,Stratego,6434,10,6574,15
236178,Mini DiverCity,6434,10,6574,15
236905,Castles of Caleira,6434,10,6574,15
237719,Meine ersten Spiele: Wir räumen auf,6434,10,6574,15
246146,Most Wanted,6434,10,6574,15
247778,Count of Nine,6434,10,6574,15
249730,Fast Shot,6434,10,6574,15
250664,Godtear,6434,10,6574,15
251987,Rainbow Knights,6434,10,6574,15
252163,Shardhunters,6434,10,6574,15
253719,Getaway Driver,6434,10,6574,15
254894,Catalyst,6434,10,6574,15
255393,"Stalingrad '42: Southern Russia, June-December, 1942",6434,10,6574,15
265430,Elekt,6434,10,6574,15
268962,Encantados (Second/Third Edition),6434,10,6574,15
274128,Epic Spell Wars of the Battle Wizards: Annihilageddon Deck-Building Game,6434,10,6574,15
275034,Judge Dredd: Helter Skelter,6434,10,6574,15
277662,Coralia,6434,10,6574,15
279204,The North,6434,10,6574,15
280475,Element: Silver,6434,10,6574,15
280979,Turtle Race Mini,6434,10,6574,15
285110,Valiant Wars,6434,10,6574,15
286927,One Night Ultimate Super Heroes,6434,10,6574,15
289467,Hour of Need,6434,10,6574,15
302510,Mining Colony,6434,10,6574,15
308386,LANTERN,6434,10,6574,15
312859,Townsfolk Tussle,6434,10,6574,15
314577,"Pacific War: The Struggle Against Japan, 1941-1945 (Second Edition)",6434,10,6574,15
315048,Survive: Escape from Atlantis!,6434,10,6574,15
317312,Kombo Klash!,6434,10,6574,15
321506,Fröccs,6434,10,6574,15
321537,Soviet Dawn: The Russian Civil War 1918-1921 – Deluxe Edition,6434,10,6574,15
321720,Twisted Fables: Deluxe Edition,6434,10,6574,15
322522,Rainbow Pirates,6434,10,6574,15
323841,Spook Manor,6434,10,6574,15
324930,I am a banana,6434,10,6574,15
329084,Space Dragons,6434,10,6574,15
331979,Quartermaster General WW2: 2nd Edition,6434,10,6574,15
332943,Archduke,6434,10,6574,15
334694,My Very First Games: Animal Upon Animal Junior,6434,10,6574,15
347146,St Patrick,6434,10,6574,15
347218,Dickory,6434,10,6574,15
351077,Call to Adventure: Epic Origins,6434,10,6574,15
355200,Marvel Zombies: X-Men Resistance,6434,10,6574,15
372197,Snakes of Wrath,6434,10,6574,15
381726,The Lucky Seven,6434,10,6574,15
16,MarraCash,6434,10,7272,14
59,Giganten,6434,10,7272,14
72,Verräter,6434,10,7272,14
296,Medieval Merchant,6434,10,7272,14
359,Bucket Brigade,6434,10,7272,14
1149,Dragon Strike,6434,10,7272,14
1190,Continuo,6434,10,7272,14
1212,Nuclear Proliferation,6434,10,7272,14
1496,Imperium Romanum II,6434,10,7272,14
1506,Conquistador: The Age of Exploration,6434,10,7272,14
1901,Star Fleet Battle Force,6434,10,7272,14
1962,Tribond,6434,10,7272,14
2087,Magic Dance,6434,10,7272,14
2250,Midway,6434,10,7272,14
2543,Pompeji,6434,10,7272,14
2573,"Rivers, Roads & Rails",6434,10,7272,14
2607,Totopoly,6434,10,7272,14
2872,Terrace,6434,10,7272,14
3057,Warp 6,6434,10,7272,14
3914,Splat!,6434,10,7272,14
4753,King's Gate,6434,10,7272,14
5242,The Game of Y,6434,10,7272,14
5491,Time is Money,6434,10,7272,14
5869,Mordred,6434,10,7272,14
6719,Liberty: The American Revolution 1775-83,6434,10,7272,14
8273,Alexandros,6434,10,7272,14
8308,3D Labyrinth,6434,10,7272,14
9354,Privacy,6434,10,7272,14
9589,Dog Dice,6434,10,7272,14
9629,Gnostica,6434,10,7272,14
12996,Quips,6434,10,7272,14
13676,The Perfect 10,6434,10,7272,14
14992,Sword & Skull,6434,10,7272,14
15196,Flunkern,6434,10,7272,14
16232,Flying Hats,6434,10,7272,14
16807,Swipe,6434,10,7272,14
17517,Clue Mysteries,6434,10,7272,14
18500,Sator Arepo Tenet Opera Rotas,6434,10,7272,14
18905,Slap Jack,6434,10,7272,14
18963,En Garde!,6434,10,7272,14
19349,Zahlemann und Söhne,6434,10,7272,14
19464,Soccer Tactics World,6434,10,7272,14
19878,Lucca Città,6434,10,7272,14
21022,Was'n das?,6434,10,7272,14
21072,Santoska,6434,10,7272,14
21287,Bison: Thunder on the Prairie,6434,10,7272,14
22551,Risk: Star Wars – Original Trilogy Edition,6434,10,7272,14
23348,Easter Island,6434,10,7272,14
24935,Anima: Shadow of Omega,6434,10,7272,14
25900,Kingdom of Heaven: The Crusader States 1097-1291,6434,10,7272,14
31722,Steam over Holland,6434,10,7272,14
32678,Hero: Immortal King – The Lair of the Lich,6434,10,7272,14
35614,Where There Is Discord: War in the South Atlantic,6434,10,7272,14
36400,The Guns of Gettysburg,6434,10,7272,14
36560,Click Clack,6434,10,7272,14
38786,"Red Winter: The Soviet Attack at Tolvajärvi, Finland – 8-12 December 1939",6434,10,7272,14
40961,Topas,6434,10,7272,14
41291,Ubongo Extreme: Fun-Size Edition,6434,10,7272,14
42132,Scary Tales: Little Red vs. Pinocchio,6434,10,7272,14
42702,Jackal,6434,10,7272,14
58253,Appletters,6434,10,7272,14
58936,Wars of the Roses: Lancaster vs. York,6434,10,7272,14
66081,Pocket Battles: Elves vs. Orcs,6434,10,7272,14
72809,Barbarossa,6434,10,7272,14
78954,Mousquetaires du Roy,6434,10,7272,14
80979,Fortuna,6434,10,7272,14
89976,Bugs & Co,6434,10,7272,14
92120,Atlantis Rising,6434,10,7272,14
95234,Cthulhu Gloom,6434,10,7272,14
99120,The Walking Dead: The Board Game,6434,10,7272,14
102690,Villagers & Villains,6434,10,7272,14
103236,Fusion,6434,10,7272,14
103660,VivaJava: The Coffee Game,6434,10,7272,14
106929,Top-A-Top,6434,10,7272,14
109125,Wallenstein (Second Edition),6434,10,7272,14
110160,Old Men of the Forest,6434,10,7272,14
111999,Pharaoh Code,6434,10,7272,14
114912,Starship Merchants,6434,10,7272,14
119407,Dixit Jinx,6434,10,7272,14
120268,Monsters & Maidens,6434,10,7272,14
123185,Axis & Allies: 1941,6434,10,7272,14
127432,Columba,6434,10,7272,14
127721,Airborne In Your Pocket,6434,10,7272,14
128938,Pack of Heroes,6434,10,7272,14
129322,Kaijudo,6434,10,7272,14
130723,Banana Matcho,6434,10,7272,14
132019,Blood & Roses,6434,10,7272,14
136245,Ka-Boom,6434,10,7272,14
136494,Jake and the Never Land Pirates: Who Shook Hook?,6434,10,7272,14
140796,Fluxx: The Board Game,6434,10,7272,14
141653,Disc Duelers,6434,10,7272,14
142364,Palmyra,6434,10,7272,14
142687,oddball Äeronauts,6434,10,7272,14
145599,Journey: Wrath of Demons,6434,10,7272,14
154498,Till Dawn,6434,10,7272,14
155157,Baby Blues,6434,10,7272,14
155258,Guess the Mess!,6434,10,7272,14
157322,Dice Brewing,6434,10,7272,14
158109,Onward to Venus,6434,10,7272,14
158168,NHL Power Play Team-Building Card Game,6434,10,7272,14
159500,We Didn't Playtest This Either with Blue Deck and Dice Are Fun Expansions,6434,10,7272,14
161578,[redacted],6434,10,7272,14
164590,GYÜMI,6434,10,7272,14
165346,Mint Tin Pirates,6434,10,7272,14
166026,Munchkin Treasure Hunt,6434,10,7272,14
169274,Pixel Tactics Deluxe,6434,10,7272,14
170199,Solarius Mission,6434,10,7272,14
171424,Kakerlakak,6434,10,7272,14
171620,Thieves!,6434,10,7272,14
172866,Dragon Punch,6434,10,7272,14
177727,Haleakala,6434,10,7272,14
178939,Dalek Dice,6434,10,7272,14
179071,The Great Dinosaur Rush,6434,10,7272,14
179460,Stronghold: 2nd edition,6434,10,7272,14
181319,Familiar's Trouble,6434,10,7272,14
181393,Brass Empire,6434,10,7272,14
182635,Mr Lister's Quiz Shootout,6434,10,7272,14
191579,Teenage Mutant Ninja Turtles Dice Masters,6434,10,7272,14
193831,ColorFox,6434,10,7272,14
195981,BEEEEES!,6434,10,7272,14
196257,Castle Itter: The Strangest Battle of WWII,6434,10,7272,14
197072,High Treason: The Trial of Louis Riel,6434,10,7272,14
202207,Virulence: An Infectious Card Game,6434,10,7272,14
203265,Braintopia Kids,6434,10,7272,14
205819,Black Hills,6434,10,7272,14
206757,Glory: A Game of Knights,6434,10,7272,14
207910,Subatomic: An Atom Building Game,6434,10,7272,14
208411,Unreal Estate,6434,10,7272,14
209136,Q.E.,6434,10,7272,14
209893,"Go, Go Little Penguin",6434,10,7272,14
214213,Light & Dark,6434,10,7272,14
216658,Smash Up: What Were We Thinking?,6434,10,7272,14
216865,Sherman Leader,6434,10,7272,14
219232,Ilôs,6434,10,7272,14
225000,Pirate 21,6434,10,7272,14
227127,Europe in Turmoil: Prelude to the Great War,6434,10,7272,14
228580,Gearworks,6434,10,7272,14
228740,Kitten Klash,6434,10,7272,14
229453,CV Pocket,6434,10,7272,14
230898,¡Adiós Calavera!,6434,10,7272,14
238700,Lanzeloth,6434,10,7272,14
239883,Bear Went Over the Mountain,6434,10,7272,14
242722,Here I Stand: 500th Anniversary Edition,6434,10,7272,14
244702,Geistesblitz Junior,6434,10,7272,14
244794,Mercado,6434,10,7272,14
246532,Rick and Morty: The Pickle Rick Game,6434,10,7272,14
248125,Monumental,6434,10,7272,14
249421,Warfighter: The WWII Pacific Combat Card Game,6434,10,7272,14
253379,Cosmic Factory,6434,10,7272,14
254923,That's Not Lemonade,6434,10,7272,14
254994,Extraordinary Adventures: Pirates!,6434,10,7272,14
255659,Ground Floor (Second Edition),6434,10,7272,14
257006,Homebrewers,6434,10,7272,14
257668,1906 San Francisco,6434,10,7272,14
264326,K'uh Nah,6434,10,7272,14
266219,Tiny Epic Zombies: Deluxe Edition,6434,10,7272,14
268276,Star Trek Chrono-Trek,6434,10,7272,14
268469,Pulp Invasion,6434,10,7272,14
275215,Namiji,6434,10,7272,14
283095,Cosmic Colonies,6434,10,7272,14
284825,Florenza Dice Game,6434,10,7272,14
286533,6 nimmt! Brettspiel,6434,10,7272,14
286547,Wizard Würfelspiel,6434,10,7272,14
290028,Codenames: The Simpsons,6434,10,7272,14
293959,"Men of Iron Battles Tri-pack: Men of Iron, Infidel, Blood & Roses",6434,10,7272,14
306687,Get Out of Colditz: The Card Game,6434,10,7272,14
309003,The Detective Society,6434,10,7272,14
313543,Something Wild!,6434,10,7272,14
315953,Tiny Epic Dinosaurs: Deluxe Edition,6434,10,7272,14
319807,Shogun no Katana,6434,10,7272,14
322451,RisiKo!,6434,10,7272,14
325941,Nemo's War: The Ultimate Edition,6434,10,7272,14
331056,Mozzaroller,6434,10,7272,14
333136,Football Highlights: The Dice Game,6434,10,7272,14
335240,Vengeance: Roll & Fight – Episode 1,6434,10,7272,14
341048,Free Ride,6434,10,7272,14
341504,Colt Express: BIG BOX,6434,10,7272,14
342016,Tetris,6434,10,7272,14
349703,Race! Formula 90: 2nd Edition,6434,10,7272,14
349805,Bismarck Solitaire,6434,10,7272,14
350637,Regroup! Chicken Army,6434,10,7272,14
350755,King of Monster Island,6434,10,7272,14
352596,Ancient Realm,6434,10,7272,14
352963,Waterloo Solitaire,6434,10,7272,14
358981,"Air, Land, & Sea: Spies, Lies, & Supplies",6434,10,7272,14
363183,Tokaido Duo,6434,10,7272,14
365593,Old Town Road,6434,10,7272,14
366488,Ticket to Ride: Ghost Train,6434,10,7272,14
366753,Disney Villains: The Card Game,6434,10,7272,14
367047,Caldera Park,6434,10,7272,14
373621,Lone Sherman: A Solitaire Wargame,6434,10,7272,14
146,Buy Low Sell High,6434,10,8014,13
414,Around the World in 80 Days,6434,10,8014,13
459,Ausgebremst,6434,10,8014,13
828,Wizards,6434,10,8014,13
1262,Axis & Allies: Pacific,6434,10,8014,13
1297,Trivial Pursuit: Star Wars Classic Trilogy Collector's Edition,6434,10,8014,13
1323,Cry Havoc,6434,10,8014,13
1590,Stocks & Bonds,6434,10,8014,13
1645,War of 1812,6434,10,8014,13
2073,Sixth Fleet: Modern Naval Combat in the Mediterranean,6434,10,8014,13
2314,Off to the Tower,6434,10,8014,13
2318,Scrabble Junior,6434,10,8014,13
2456,The Hobbit: The Defeat of Smaug,6434,10,8014,13
2542,Gargon,6434,10,8014,13
2833,Wanted!,6434,10,8014,13
2947,Broker,6434,10,8014,13
3263,Ukraine '43,6434,10,8014,13
3921,Street Illegal,6434,10,8014,13
4394,The Settlers of the Stone Age,6434,10,8014,13
4953,1313 Dead End Drive,6434,10,8014,13
6387,Mr. Mouth,6434,10,8014,13
6627,Scream Machine,6434,10,8014,13
6837,Electronic Battleship Advanced Mission,6434,10,8014,13
8522,Ninja Burger,6434,10,8014,13
8690,Buzzword,6434,10,8014,13
9201,Spy,6434,10,8014,13
13751,Under the Shadow of the Dragon,6434,10,8014,13
14076,The Ladybug Game,6434,10,8014,13
14683,Men of Iron,6434,10,8014,13
15261,"Trump, Tricks, Game!",6434,10,8014,13
15271,Contrario,6434,10,8014,13
17705,Faces,6434,10,8014,13
17962,Cranium Bumparena,6434,10,8014,13
18246,Island Of D,6434,10,8014,13
18400,Battle Beyond Space,6434,10,8014,13
19622,A Victory Lost: Crisis in Ukraine 1942-1943,6434,10,8014,13
19877,Beetlez,6434,10,8014,13
21613,Diabolo,6434,10,8014,13
21854,Los Mampfos,6434,10,8014,13
21954,Perikles,6434,10,8014,13
24028,Rukshuk,6434,10,8014,13
24771,Null & Nichtig,6434,10,8014,13
26156,Ausgerechnet Uppsala,6434,10,8014,13
26840,Von 0 auf 100,6434,10,8014,13
26946,Ladybohn: Manche mögen's heiss!,6434,10,8014,13
28037,Wool Rules,6434,10,8014,13
29736,Little Italy,6434,10,8014,13
30057,Burger Joint,6434,10,8014,13
30706,Make 'n' Break Extreme,6434,10,8014,13
32032,Monopoly: Electronic Banking,6434,10,8014,13
35556,Mini Make 'n' Break,6434,10,8014,13
35661,Pick a Paint,6434,10,8014,13
37755,Scallywags,6434,10,8014,13
38981,Bobby Sitter,6434,10,8014,13
39927,Last Train to Wensleydale,6434,10,8014,13
40964,Unikato,6434,10,8014,13
46748,Robo Champ,6434,10,8014,13
49261,Kraby,6434,10,8014,13
56707,Colonia,6434,10,8014,13
56786,Kuhhandel Master,6434,10,8014,13
60126,Take it Higher!,6434,10,8014,13
60342,Kleine Magier,6434,10,8014,13
64583,SWAT!,6434,10,8014,13
65568,Jäger und Sammler,6434,10,8014,13
65673,Masques,6434,10,8014,13
69582,Buzz It!,6434,10,8014,13
72478,Trollhalla,6434,10,8014,13
73312,4 Seasons,6434,10,8014,13
83667,First Train to Nuremberg,6434,10,8014,13
89695,RoboDerby: Express,6434,10,8014,13
94734,Heroica: Nathuz,6434,10,8014,13
96026,18OE: On the Rails of the Orient Express,6434,10,8014,13
100670,Défis Nature,6434,10,8014,13
107680,Broomsticks and Backflips,6434,10,8014,13
110868,Locke & Key: The Game,6434,10,8014,13
111119,Perplexus Rookie,6434,10,8014,13
117987,Einfach Genial: Das Würfelspiel,6434,10,8014,13
118025,Waka Waka,6434,10,8014,13
119781,Legacy: Gears of Time,6434,10,8014,13
122889,Dominare,6434,10,8014,13
126912,Lady Alice,6434,10,8014,13
132322,Snug as a Bug in a Rug,6434,10,8014,13
133528,City of Remnants,6434,10,8014,13
138166,Huida de Silver City,6434,10,8014,13
140172,Pelican Bay,6434,10,8014,13
140271,Maximum Throwdown,6434,10,8014,13
143882,HUND,6434,10,8014,13
144150,Four Tribes,6434,10,8014,13
144325,Munchkin Legends,6434,10,8014,13
146910,Wildcatters,6434,10,8014,13
147451,Field of Glory: The Card Game,6434,10,8014,13
148443,Talo,6434,10,8014,13
148586,Chicago Stock Exchange,6434,10,8014,13
150539,Big Picture Apples to Apples,6434,10,8014,13
151224,Veletas,6434,10,8014,13
152847,Shinobi WAT-AAH!,6434,10,8014,13
154343,Sorry! with Fire & Ice Power-ups,6434,10,8014,13
154509,Kingsport Festival,6434,10,8014,13
154602,Night of the Grand Octopus,6434,10,8014,13
155822,Krosmaster Junior,6434,10,8014,13
160559,Simurgh,6434,10,8014,13
162591,Heroes,6434,10,8014,13
164702,Glorantha: The Gods War,6434,10,8014,13
166931,Ghost Blaster,6434,10,8014,13
171037,Doctor Panic,6434,10,8014,13
172207,Unspeakable Words: Deluxe Edition,6434,10,8014,13
173441,Bring Your Own Book,6434,10,8014,13
173805,Lobotomy,6434,10,8014,13
175458,Bad Beets,6434,10,8014,13
180867,Kitty Paw,6434,10,8014,13
181476,Nuts about Mutts,6434,10,8014,13
183643,Jeju Island,6434,10,8014,13
185817,Metropolia,6434,10,8014,13
187700,GKR: Heavy Hitters,6434,10,8014,13
192673,Martians: A Story of Civilization,6434,10,8014,13
193486,Neolithic,6434,10,8014,13
193739,Jórvík,6434,10,8014,13
201037,Ghostbusters: Protect the Barrier Game,6434,10,8014,13
201186,Summit: The Board Game,6434,10,8014,13
205873,Freaky,6434,10,8014,13
209737,The Fairy Game,6434,10,8014,13
215308,Indulgence,6434,10,8014,13
216381,Hand of Fate: Ordeals,6434,10,8014,13
