rank,bgg_id,avg_rating,bayes_rating,num_ratings
625,63268,6.59063,6.39748,32
626,257501,6.64000,6.39379,25
627,105593,6.56286,6.38811,35
628,172225,6.47469,6.38623,69
629,28023,6.57097,6.37629,31
630,17329,6.60769,6.37573,26
631,197376,6.64545,6.37237,22
632,11971,6.45937,6.36617,64
633,105,6.52237,6.36551,38
634,191977,6.58519,6.36464,27
635,2842,6.56167,6.36345,30
636,361,6.56000,6.36210,30
637,34373,6.64286,6.36062,21
638,204734,6.53939,6.35993,33
639,176189,6.59875,6.35376,24
640,307561,6.58800,6.35302,25
641,158991,6.49783,6.35127,40
642,2281,6.52353,6.35113,34
643,29223,6.62857,6.34986,21
644,160851,6.55714,6.34846,28
645,21632,6.57308,6.34836,26
646,823,6.59565,6.34318,23
647,6263,6.57400,6.34204,25
648,241724,6.57200,6.34047,25
649,5716,6.60952,6.33552,21
650,346703,6.56667,6.32883,24
651,40793,6.51822,6.32812,30
652,123540,6.43654,6.32701,52
653,49,6.41721,6.32417,61
654,16267,6.51786,6.31693,28
655,153064,6.54783,6.30638,23
656,83195,6.40833,6.30559,54
657,123885,6.49643,6.29973,28
658,7806,6.50385,6.29363,26
659,146,6.47000,6.28890,30
660,438,6.42026,6.28214,39
661,183840,6.53810,6.28173,21
662,130877,6.49167,6.27056,24
663,337,6.49083,6.26991,24
664,125,6.43030,6.26968,33
665,34707,6.51429,6.26380,21
666,181304,6.34643,6.25374,56
667,266083,6.38564,6.25272,39
668,140,6.41333,6.24281,30
669,17025,6.41000,6.24010,30
670,116,6.30811,6.21518,53
671,38194,6.38276,6.21335,29
672,147151,6.37241,6.20499,29
673,43443,6.37407,6.19644,27
674,23686,6.38000,6.18994,25
675,34585,6.34138,6.17992,29
676,98,6.31552,6.15902,29
677,142325,6.35455,6.15082,22
678,340,6.24348,6.14666,46
679,44,6.31364,6.11966,22
680,8946,6.31429,6.11319,21
681,16992,6.28000,6.11154,25
682,25821,6.16471,6.10358,68
683,33154,6.26154,6.10207,26
684,320,6.15333,6.08606,60
685,32341,6.23125,6.06820,24
686,15818,6.15075,6.05517,40
687,30539,6.16897,6.04059,29
688,1927,6.09222,6.03032,59
689,36946,6.14032,6.02393,31
690,17053,6.13000,6.00564,28
691,632,6.07794,5.98060,34
692,45,6.08955,5.94899,22
693,2397,6.05714,5.91955,21
694,35188,5.92788,5.88745,66
695,40398,5.89479,5.86837,96
696,2223,5.85701,5.82374,67
697,17027,5.87941,5.81551,34
698,4174,5.77604,5.73272,37
699,2944,5.78696,5.72083,23
700,814,5.78333,5.72016,24
701,485,5.76364,5.70078,22
702,526,5.75385,5.70069,26
703,258,5.73600,5.68503,25
704,181,5.65643,5.64242,70
705,1294,5.48864,5.49017,44
706,2386,5.45296,5.46252,27
707,4031,5.41818,5.43769,22
708,2719,5.40455,5.42730,22
709,6364,5.18182,5.25767,22
710,2452,5.15458,5.23160,24
711,1406,4.90000,4.94985,76
712,1502,4.61160,4.80347,25
713,14538,4.10455,4.43723,22
714,2921,3.80000,4.09352,33
