rank,bgg_id,avg_rating,bayes_rating,num_ratings
730,42052,6.66667,6.41337,6
730,269595,6.66667,6.41337,6
732,2842,6.62857,6.41183,7
733,169654,6.54091,6.40414,11
734,382,6.70000,6.40037,5
734,8129,6.70000,6.40037,5
734,85005,6.70000,6.40037,5
734,155695,6.70000,6.40037,5
734,215841,6.70000,6.40037,5
734,244995,6.70000,6.40037,5
740,17392,6.61429,6.40029,7
741,246192,6.61000,6.39682,7
742,122522,6.48750,6.39448,16
743,41114,6.50000,6.39377,14
744,8203,6.51667,6.39286,12
745,25674,6.66000,6.37036,5
746,1117,6.57143,6.36566,7
747,109276,6.60000,6.36118,6
748,193214,6.50000,6.35735,10
749,10,6.58333,6.34813,6
750,79828,6.50000,6.34397,9
751,72287,6.54286,6.34258,7
752,5782,6.45833,6.34163,12
753,191862,6.49444,6.33928,9
754,40354,6.61600,6.33735,5
755,123540,6.41375,6.32768,16
756,3228,6.60000,6.32534,5
756,22278,6.60000,6.32534,5
756,29223,6.60000,6.32534,5
756,175640,6.60000,6.32534,5
756,205597,6.60000,6.32534,5
756,276004,6.60000,6.32534,5
756,326494,6.60000,6.32534,5
763,336986,6.50714,6.31372,7
764,72225,6.53333,6.30899,6
765,16986,6.41667,6.30504,12
766,62227,6.44444,6.29708,9
767,245476,6.50000,6.28289,6
768,257066,6.54000,6.28032,5
769,2596,6.45714,6.27332,7
770,230080,6.53000,6.27282,5
771,279254,6.52000,6.26532,5
772,9220,6.29706,6.25987,34
773,201921,6.50000,6.25031,5
773,290484,6.50000,6.25031,5
775,3243,6.42857,6.25024,7
776,217861,6.38889,6.25019,9
777,16992,6.36667,6.23144,9
778,1927,6.30714,6.22140,14
779,340,6.46000,6.22030,5
780,193621,6.41667,6.21765,6
781,177524,6.33333,6.20331,9
782,239840,6.36667,6.17851,6
783,22287,6.40000,6.17528,5
783,68425,6.40000,6.17528,5
783,235817,6.40000,6.17528,5
786,13308,6.30000,6.17518,9
787,50381,6.31250,6.17261,8
788,197376,6.27273,6.17120,11
788,256226,6.27273,6.17120,11
790,71836,6.32857,6.16944,7
791,12692,6.31429,6.15790,7
792,214,6.33333,6.15241,6
793,320,6.23333,6.14403,12
793,1917,6.23333,6.14403,12
795,222542,6.35000,6.13776,5
796,49,6.34000,6.13026,5
797,53953,6.25000,6.12087,8
798,318084,6.22222,6.10953,9
799,4098,6.29800,6.09875,5
800,65244,6.16429,6.09372,14
801,8924,6.25000,6.08717,6
801,63268,6.25000,6.08717,6
801,253284,6.25000,6.08717,6
801,269144,6.25000,6.08717,6
805,266083,6.21429,6.07711,7
806,262477,6.26000,6.07024,5
807,30539,6.16667,6.06265,9
808,181810,6.17857,6.04825,7
809,160851,6.16667,6.02193,6
810,175117,6.03182,5.96194,11
811,1294,6.07143,5.96169,7
812,624,6.08333,5.95669,6
813,17449,6.10000,5.95019,5
813,137297,6.10000,5.95019,5
813,223953,6.10000,5.95019,5
813,233676,6.10000,5.95019,5
817,20080,6.01667,5.90449,6
818,232988,6.00000,5.87516,5
