rank_debiased,bgg_id,name,year,rank,avg_rating,avg_rating_debiased,avg_rating_change,avg_rating_bayes_debiased,rank_change
107,39856,Dixit,2008,370,7.204,7.399,0.195,7.333,263
108,276025,Maracaibo,2019,63,8.014,7.588,-0.427,7.332,-45
109,165722,KLASK,2014,247,7.632,7.758,0.126,7.330,138
110,277659,Final Girl,2021,144,8.330,8.110,-0.221,7.326,34
111,126163,Tzolk'in: The Mayan Calendar,2012,61,7.858,7.432,-0.427,7.325,-50
112,182874,Grand Austria Hotel,2015,64,7.947,7.521,-0.427,7.323,-48
113,318977,MicroMacro: Crime City,2020,242,7.518,7.600,0.082,7.322,129
114,266810,Paladins of the West Kingdom,2019,70,7.980,7.554,-0.427,7.321,-44
115,2651,Power Grid,2004,62,7.810,7.383,-0.427,7.319,-53
116,223040,Fantasy Realms,2017,246,7.523,7.605,0.082,7.317,130
117,125153,The Gallerist,2015,71,8.022,7.595,-0.427,7.313,-46
118,216132,Clans of Caledonia,2017,68,7.942,7.515,-0.427,7.312,-50
119,156546,Monikers,2015,292,7.786,7.981,0.195,7.311,173
120,310100,Nemesis: Lockdown,2022,157,8.364,8.143,-0.221,7.306,37
121,204583,Kingdomino,2016,280,7.313,7.395,0.082,7.305,159
122,41114,The Resistance,2009,400,7.212,7.407,0.195,7.305,278
123,200680,Agricola (Revised Edition),2016,77,7.957,7.530,-0.427,7.302,-46
124,35677,Le Havre,2008,69,7.848,7.422,-0.427,7.292,-55
125,383179,Age of Innovation,2023,93,8.690,8.264,-0.427,7.292,-32
126,191189,Aeon's End,2016,84,7.898,7.472,-0.427,7.276,-42
127,298047,Marvel United,2020,300,7.579,7.660,0.082,7.276,173
128,72125,Eclipse: New Dawn for the Galaxy,2011,82,7.830,7.404,-0.427,7.261,-46
129,91514,Rhino Hero,2011,916,6.913,7.627,0.714,7.258,787
130,244271,Dice Throne: Season Two – Battle Chest,2018,297,8.079,8.161,0.082,7.252,167
131,157354,Five Tribes: The Djinns of Naqala,2014,81,7.775,7.348,-0.427,7.252,-50
132,192135,Too Many Bones,2017,33,8.341,7.542,-0.798,7.249,-99
133,188920,This War of Mine: The Board Game,2017,193,7.771,7.551,-0.221,7.248,60
134,129622,Love Letter,2012,327,7.225,7.307,0.082,7.247,193
135,28143,Race for the Galaxy,2007,79,7.744,7.318,-0.427,7.246,-56
136,159675,Fields of Arle,2014,85,8.029,7.603,-0.427,7.242,-51
137,2653,Survive: Escape from Atlantis!,1982,324,7.315,7.397,0.082,7.240,187
138,229853,Teotihuacan: City of Gods,2018,86,7.865,7.438,-0.427,7.239,-52
139,104162,Descent: Journeys in the Dark (Second Edition),2012,197,7.614,7.393,-0.221,7.236,58
140,110327,Lords of Waterdeep,2012,88,7.733,7.306,-0.427,7.235,-52
141,146652,Legendary Encounters: An Alien Deck Building Game,2014,172,7.756,7.535,-0.221,7.234,31
142,209685,Century: Spice Road,2017,328,7.309,7.391,0.082,7.231,186
143,2511,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,1982,151,7.640,7.419,-0.221,7.230,8
144,50,Lost Cities,1999,325,7.233,7.315,0.082,7.228,181
145,329839,So Clover!,2021,342,7.591,7.786,0.195,7.227,197
146,317985,Beyond the Sun,2020,87,7.921,7.494,-0.427,7.226,-59
147,240980,Blood on the Clocktower,2022,177,8.338,7.955,-0.383,7.225,30
148,92415,Skull,2011,430,7.194,7.388,0.195,7.215,282
149,277085,Love Letter,2019,369,7.516,7.642,0.126,7.213,220
150,198773,Codenames: Pictures,2016,431,7.195,7.390,0.195,7.212,281
151,25613,Through the Ages: A Story of Civilization,2006,89,7.841,7.414,-0.427,7.212,-62
152,256916,Concordia Venus,2018,97,8.291,7.865,-0.427,7.211,-55
153,279537,The Search for Planet X,2020,96,7.949,7.522,-0.427,7.209,-57
154,155821,Inis,2016,100,7.827,7.400,-0.427,7.208,-54
155,70919,Takenoko,2011,393,7.213,7.294,0.082,7.207,238
156,271896,Star Wars: Outer Rim,2019,199,7.732,7.512,-0.221,7.205,43
157,62219,Dominant Species,2010,90,7.814,7.388,-0.427,7.204,-67
158,332772,Revive,2022,104,8.146,7.719,-0.427,7.203,-54
159,172,For Sale,1997,329,7.250,7.332,0.082,7.203,170
160,239188,Chronicles of Crime,2018,266,7.598,7.378,-0.221,7.200,106
161,171623,The Voyages of Marco Polo,2015,92,7.782,7.355,-0.427,7.199,-69
162,163068,Trickerion: Legends of Illusion,2015,102,7.976,7.550,-0.427,7.197,-60
163,93,El Grande,1995,90,7.756,7.329,-0.427,7.196,-73
164,150145,Skull King,2013,334,7.523,7.605,0.082,7.193,170
165,201808,Clank!: A Deck-Building Adventure,2016,83,7.777,7.281,-0.496,7.190,-82
166,140934,Arboretum,2015,351,7.299,7.380,0.082,7.187,185
167,366161,Wingspan Asia,2022,106,8.305,7.810,-0.496,7.186,-61
168,310873,Carnegie,2022,107,8.021,7.594,-0.427,7.183,-61
169,188866,Awkward Guests: The Walton Case,2016,340,7.589,7.671,0.082,7.182,171
170,271055,Dwellings of Eldervale,2020,116,8.189,7.762,-0.427,7.178,-54
171,236457,Architects of the West Kingdom,2018,103,7.733,7.306,-0.427,7.175,-68
172,262543,Wavelength,2019,447,7.287,7.482,0.195,7.174,275
173,219513,Bärenpark,2017,362,7.301,7.383,0.082,7.174,189
174,295374,Long Shot: The Dice Game,2022,315,7.670,7.751,0.082,7.173,141
175,96848,Mage Knight Board Game,2011,34,8.084,7.286,-0.798,7.171,-141
176,365717,Clank!: Catacombs,2022,108,8.274,7.779,-0.496,7.168,-68
177,205896,Rising Sun,2018,119,7.779,7.352,-0.427,7.167,-58
178,150376,Dead of Winter: A Crossroads Game,2014,209,7.471,7.250,-0.221,7.167,31
179,171131,Captain Sonar,2016,207,7.524,7.347,-0.177,7.165,28
180,260180,Project L,2020,388,7.496,7.608,0.112,7.164,208
181,70323,King of Tokyo,2011,413,7.136,7.218,0.082,7.163,232
182,18602,Caylus,2005,109,7.716,7.290,-0.427,7.159,-73
183,246192,Gizmos,2018,375,7.389,7.471,0.082,7.159,192
184,176189,Zombicide: Black Plague,2015,244,7.618,7.397,-0.221,7.158,60
185,101721,Mage Wars Arena,2012,395,7.582,7.643,0.061,7.157,210
186,12333,Twilight Struggle,2005,13,8.245,7.235,-1.011,7.157,-173
187,218417,Aeon's End: War Eternal,2017,121,8.269,7.842,-0.427,7.157,-66
188,177524,ICECOOL,2016,1051,6.792,7.506,0.714,7.155,863
189,170042,Raiders of the North Sea,2015,110,7.737,7.311,-0.427,7.154,-79
190,337627,Voidfall,2023,174,8.571,8.144,-0.427,7.153,-16
191,40834,Dominion: Intrigue,2009,110,7.690,7.263,-0.427,7.151,-81
192,203993,Lorenzo il Magnifico,2016,110,7.851,7.424,-0.427,7.150,-82
193,68448,7 Wonders,2010,94,7.680,7.185,-0.496,7.149,-99
194,42,Tigris & Euphrates,1997,109,7.704,7.277,-0.427,7.145,-85
195,129437,Legendary: A Marvel Deck Building Game,2012,236,7.535,7.315,-0.221,7.145,41
196,256226,Azul: Stained Glass of Sintra,2018,424,7.316,7.428,0.112,7.140,228
197,172386,Mombasa,2015,110,7.850,7.424,-0.427,7.137,-87
198,122515,Keyflower,2012,109,7.725,7.299,-0.427,7.137,-89
199,175155,Forbidden Stars,2015,130,7.975,7.548,-0.427,7.135,-69
200,194594,Dice Forge,2017,428,7.229,7.311,0.082,7.135,228
201,36218,Dominion,2008,118,7.599,7.172,-0.427,7.131,-83
202,73439,Troyes,2010,108,7.716,7.289,-0.427,7.130,-94
203,282524,Horrified,2019,199,7.647,7.357,-0.290,7.128,-4
204,327,Loopin' Louie,1992,1164,6.748,7.531,0.783,7.128,960
205,147949,One Night Ultimate Werewolf,2014,566,7.068,7.263,0.195,7.124,361
206,17329,Animal Upon Animal,2005,1141,6.789,7.572,0.783,7.123,935
207,242705,Aeon Trespass: Odyssey,2022,640,9.084,8.863,-0.221,7.121,433
208,339789,Welcome to the Moon,2021,195,7.961,7.672,-0.290,7.121,-13
209,314040,Pandemic Legacy: Season 0,2020,52,8.394,7.596,-0.798,7.118,-157
210,265736,Tiny Towns,2019,420,7.231,7.313,0.082,7.114,210
211,215311,Downforce,2017,409,7.308,7.390,0.082,7.114,198
212,345972,Cat in the Box: Deluxe Edition,2022,372,7.623,7.704,0.082,7.114,160
213,102680,Trajan,2011,117,7.752,7.326,-0.427,7.113,-96
214,175640,Vinhos: Deluxe Edition,2016,123,8.101,7.674,-0.427,7.113,-91
215,198928,Iberia,2016,127,7.890,7.464,-0.427,7.111,-88
216,372,Schotten Totten,1999,405,7.355,7.436,0.082,7.109,189
217,195421,Near and Far,2017,221,7.690,7.469,-0.221,7.107,4
218,256680,Return to Dark Tower,2022,279,8.293,8.072,-0.221,7.106,61
219,144733,Russian Railroads,2013,115,7.737,7.310,-0.427,7.103,-104
220,269210,Twice as Clever!,2019,399,7.446,7.528,0.082,7.102,179
221,227935,Wonderland's War,2022,174,8.113,7.687,-0.427,7.102,-47
222,131357,Coup,2012,632,6.983,7.178,0.195,7.097,410
223,223321,Detective: A Modern Crime Board Game,2018,257,7.672,7.452,-0.221,7.097,34
224,157969,Sheriff of Nottingham,2014,512,7.074,7.200,0.126,7.095,288
225,351040,Ready Set Bet,2022,496,7.580,7.775,0.195,7.091,271
226,380607,Great Western Trail: New Zealand,2023,182,8.615,8.189,-0.427,7.089,-44
227,172287,Champions of Midgard,2015,132,7.727,7.301,-0.427,7.088,-95
228,4098,Age of Steam,2002,122,7.840,7.413,-0.427,7.083,-106
229,189932,Tyrants of the Underdark,2016,163,7.909,7.482,-0.427,7.078,-66
230,294484,Unmatched: Cobble & Fog,2020,186,7.974,7.548,-0.427,7.078,-44
231,329082,Radlands,2021,183,7.841,7.414,-0.427,7.076,-48
232,322289,Darwin's Journey,2023,166,8.199,7.773,-0.427,7.075,-66
233,233398,Endeavor: Age of Sail,2018,154,7.896,7.469,-0.427,7.073,-79
234,371942,The White Castle,2023,179,7.976,7.549,-0.427,7.073,-55
235,205398,Citadels,2016,491,7.258,7.340,0.082,7.072,256
236,285192,Destinies,2021,341,7.747,7.527,-0.221,7.072,105
237,331106,The Witcher: Old World,2023,433,8.054,7.833,-0.221,7.072,196
238,9674,Ingenious,2004,558,7.102,7.283,0.181,7.071,320
239,43015,Hansa Teutonica,2009,126,7.734,7.307,-0.427,7.070,-113
240,196340,Yokohama,2016,131,7.812,7.386,-0.427,7.070,-109
241,298069,Cubitos,2021,436,7.430,7.512,0.082,7.068,195
242,257499,Arkham Horror (Third Edition),2018,323,7.690,7.469,-0.221,7.067,81
243,293141,King of Tokyo: Dark Edition,2020,442,7.692,7.774,0.082,7.066,199
244,150,PitchCar,1995,497,7.266,7.392,0.126,7.066,253
245,231733,Obsession,2018,60,8.142,7.344,-0.798,7.065,-185
246,262712,Res Arcana,2019,141,7.660,7.234,-0.427,7.064,-105
247,172931,Outfoxed!,2014,1053,7.157,7.940,0.783,7.064,806
248,304783,Hadrian's Wall,2021,153,7.976,7.549,-0.427,7.063,-95
249,158899,Colt Express,2014,489,7.094,7.176,0.082,7.063,240
250,308765,Praga Caput Regni,2020,152,7.925,7.498,-0.427,7.062,-98
251,161970,Alchemists,2014,146,7.648,7.222,-0.427,7.062,-105
252,209418,Dominion (Second Edition),2016,181,7.836,7.410,-0.427,7.062,-71
253,268864,Undaunted: Normandy,2019,167,7.806,7.373,-0.433,7.060,-86
254,232405,Western Legends,2018,273,7.610,7.389,-0.221,7.058,19
255,364073,Splendor Duel,2022,136,7.980,7.485,-0.496,7.057,-119
256,271324,It's a Wonderful World,2019,149,7.683,7.257,-0.427,7.056,-107
257,132531,Roll for the Galaxy,2014,134,7.595,7.169,-0.427,7.055,-123
258,147020,Star Realms,2014,148,7.562,7.136,-0.427,7.055,-110
259,336382,Marvel United: X-Men,2021,429,8.093,8.175,0.082,7.053,170
260,98778,Hanabi,2010,507,7.046,7.128,0.082,7.052,247
261,11,Bohnanza,1997,517,7.049,7.131,0.082,7.051,256
262,296151,Viscounts of the West Kingdom,2020,173,7.842,7.415,-0.427,7.051,-89
263,274960,Point Salad,2019,482,7.161,7.243,0.082,7.051,219
264,281259,The Isle of Cats,2019,128,7.716,7.220,-0.496,7.048,-136
265,274364,Watergate,2019,145,7.785,7.359,-0.427,7.048,-120
266,283948,Marco Polo II: In the Service of the Khan,2019,177,7.958,7.532,-0.427,7.047,-89
267,136063,Forbidden Desert,2013,516,7.082,7.163,0.082,7.047,249
268,155068,Arcadia Quest,2014,296,7.609,7.389,-0.221,7.047,28
269,328871,Terraforming Mars: Ares Expedition,2021,171,7.672,7.246,-0.427,7.045,-98
270,265188,Glen More II: Chronicles,2019,178,7.897,7.471,-0.427,7.044,-92
271,220877,Rajas of the Ganges,2017,147,7.728,7.301,-0.427,7.043,-124
