,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
25,26,39856,7559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,7,,,,,,,,,,,,,,,52,7,,,,,,,43,27,,,,,19,37,580,49,,,,,,,,,1804,54,,,1488,12,,,,,,,,,,,582,30,,,,,,,,,,,,,,,,,,,,,200,10,,,,,,,,,,,64,22,,,,,,,,,,,,,,,,,1391,8,,,,,,,,,,,,,,,41,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,44,,,,,,,,,,,,,,,,,,,,,266,24,,,,,,,,,,,,,626,19,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,28
26,27,2719,7410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,75,,,,,,,7,67,,,,,15,44,619,46,,,,,,,,,4665,19,6,22,287,40,11,17,,,,,46,35,,,742,24,,,,,,,,,,,,,,,,,,,,,88,23,,,,,,,,,,,30,30,,,,,,,,,,,,,,,,,338,33,,,,,,,,,,,,,,,27,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,48,,,,,,,,,,,,,,,,,,,,,,,,,32,63,,,,,,,,,,,,,195,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,37,,,,,,,,,,,,,,,,,,,,,,,9,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,30
27,28,6819,7394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,18,4018,3,,,,,,,,,1456,65,7,20,184,53,,,,,,,23,58,,,275,52,,,,,,,,,,,,,,,,,,,,,37,33,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,226,44,81,65,,,,,,,,,,,,,7,75,,,,,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,101,45,,,25,27,,,,,,,,,,,,,,,,,,,,,462,15,,,,,48,41,,,,,,,159,48,,,,,,,,,,,,,,,,,,,,,21,13,,,,,,,,,,,,,59,35,,,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,46
28,29,2392,7210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,23,,,,,,,81,19,,,,,,,720,39,,,,,37,10,,,3246,30,,,270,41,,,8,7,174,9,65,30,,,645,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,28,,,,,,,,,,,,,,,,,373,30,201,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,20,,,50,19,,,,,,,,,,,,,,,,,,,,,630,9,,,,,119,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,,,,,,,12,14,,,,,68,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,41
29,30,2386,6947,,,,,,,,,,,21,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,30,,,,,,,28,31,,,,,19,34,270,76,,,,,,,,,2190,47,1,48,1830,9,,,,,,,68,29,,,644,28,,,,,,,,,,,,,,,,,,,,,62,27,,,,,,,,,,,35,26,,,,,,,,,,,,,,,,,296,40,,,,,,,,,,,,,,,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,71,14,,,,,,,,,,,,,,,,,,,,,93,38,,,,,162,23,,,,,,,14,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,3,,,,,,,,,,,23,13,,,,,,,,,,,14,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,520,14
30,31,4192,6856,,,,,,,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,22,,,,,,,47,25,,,,,43,24,813,33,,,,,,,,,2919,32,,,202,51,,,,,,,31,45,,,270,54,,,,,,,,,,,,,6,5,,,,,,,19,43,,,,,,,,,,,52,23,,,,,,,,,,,,,,,,,455,26,477,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,35,,,,,,,,,,,,,,,,,,,,,,,,,113,34,,,,,,,,,,,,,1045,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,26,,,,,,,,,,,,,,,,,,,,,,,27,23,,,,,,,,,,,,,,,,,,,,,2,12,,,,,,,,,,,76,48
31,32,2785,6141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,2,,,,,,,,,,,,,19,35,221,91,,,,,,,,,515,138,8,19,2601,5,,,16,4,,,14,72,,,662,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,19,32,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,6,,,,,,,,,,,,,,,,,,,,,7,1,,,50,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,39,82
32,33,2398,6131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,30,330,66,,,,,,,,,4674,18,5,26,174,55,,,,,,,25,51,,,411,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,51,,,,,,,,,,,,,,,,,,,,,,,,,43,57,,,,,,,,,,,,,187,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,57,,,,,,,,,,,,,,,,,16,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,1111,6020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,16,,,,,,,,,,,,,,,644,41,,,,,103,7,,,2530,38,,,608,29,,,,,,,,,,,183,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35,2921,6017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,51,,,,,,,,,,,,,,,441,57,,,,,,,,,3608,25,,,,,,,,,,,,,,,172,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338,11,,,,,,,,,,,,,64,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,2680,5945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5945,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,18011,5915,,,,,,,,,,,31,16,,,,,,,,,,,,,,,,,7,5,,,,,,,46,3,,,,,,,,,14,34,,,,,,,52,23,,,,,,,236,88,,,,,,,,,2660,36,9,17,671,27,9,20,3,14,,,13,77,,,135,85,,,,,,,,,,,,,,,,,,,,,57,29,73,4,,,8,16,,,,,10,44,,,,,,,16,16,,,,,,,,,101,82,595,17,,,,,,,,,6,3,,,39,22,,,,,,,,,5,4,,,,,,,,,,,5,2,,,,,,,19,4,,,,,19,8,,,,,,,,,,,,,62,60,8,12,9,37,,,,,,,,,,,,,,,,,,,,,108,36,,,,,246,19,,,,,,,448,22,,,,,,,,,,,,,,,,,7,7,9,4,12,20,,,,,,,,,,,,,22,52,,,,,9,7,,,,,,,,,,,35,19,,,,,16,26,,,5,2,,,,,71,11,,,,,,,,,,,9,6,,,,,,,,,,,,
37,38,483,5644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,36,,,,,,,15,43,,,,,17,40,211,97,,,,,,,,,4164,23,5,24,74,84,,,,,,,27,48,,,241,56,,,,,,,,,,,,,,,,,,,,,15,47,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,192,50,274,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,65,,,10,36,,,,,,,,,,,,,,,,,,,,,20,79,,,,,36,48,,,,,,,155,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,48,,,,,,,,,,,,,,,,,24,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,55
38,39,5432,5556,,,,,,,,,,,80,11,,,9,2,,,,,,,,,,,,,,,35,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,71,,,,,,,,,2083,49,,,881,21,,,,,176,8,16,67,,,181,68,,,,,,,,,,,,,,,20,3,,,,,138,15,190,3,,,,,,,,,,,,,,,,,255,7,,,,,,,,,309,38,92,56,,,,,,,,,,,,,13,60,,,,,,,,,,,,,,,,,,,37,6,,,,,,,,,8,6,,,20,3,,,,,,,,,,,,,,,135,38,14,5,24,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,63,,,,,83,3,,,43,2,230,4,,,,,,,,,,,46,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,39
39,40,1917,5120,,,,,,,,,,,26,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,26,,,,,,,34,29,,,,,96,12,409,60,,,,,,,,,2465,40,1,47,266,42,,,4,13,133,10,36,40,,,367,46,,,,,,,,,,,,,,,,,,,,,122,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,76,,,,,,,,,,,,,,,15,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781,10,,,15,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,61,,,,,,,,,,,,,,,,,,,,,13,19,,,,,,,,,,,,,31,44,,,,,,,,,,,,,,,,,,,,,,,5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,59
40,41,11733,5101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,109,,,,,,,5,2,1193,78,,,,,,,,,,,,,,,281,51,,,,,,,,,,,,,,,,,,,,,,,,,,,398,2,,,,,19,34,,,,,,,,,,,,,,,,,2859,3,40,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,,,,,,,,86,4,,,,,44,9,,,,,2,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,13713,4764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,28,,,,,,,,,,,,,53,17,761,38,,,,,,,,,1179,80,,,336,37,,,5,12,,,63,31,,,850,20,,,,,,,,,,,,,,,,,,,,,30,39,,,,,,,,,,,5,53,,,,,,,,,,,,,5,4,,,302,39,180,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,54,,,,,,,,,,,,,,,,,,,,,,,,,116,33,,,,,437,13,,,,,,,113,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,47,,,,,,,,,,,,,,,,,37,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,32
42,43,2281,4571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,17,,,,,,,,,,,,,,,,,,,,,,,,,2727,34,,,1096,18,,,,,,,,,,,287,50,,,,,,,,,,,,,,,,,,,,,40,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44,2407,4439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,229,,,,,,,,,4272,22,,,103,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,45,2125,4387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,79,,,,,,,,,3729,24,,,229,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,51
45,46,1258,4355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,34,,,,,,,885,28,,,,,,,,,3434,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47,5894,4320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,27,,,,,,,,,,,,,,,598,48,,,,,,,,,1574,62,,,322,38,,,,,,,44,37,,,194,63,,,,,,,,,,,,,,,,,,,,,56,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,63,290,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,20,,,,,15,12,376,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,39,,,,,,,,,,,,,,,,,28,20,,,,,40,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,29
47,48,36218,4281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,61,,,,,,,26,32,,,,,11,52,930,27,,,,,,,,,1897,52,,,44,99,,,,,,,30,46,,,207,61,,,,,,,,,,,,,,,,,,,,,18,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,107,737,14,,,,,,,,,,,,,7,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,57,,,40,23,,,,,,,,,,,,,,,,,,,,,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,47
48,49,28,4279,,,,,,,,,,,195,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,105,,,,,,,,,1653,60,,,827,22,,,,,,,15,69,,,273,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,12,,,,,,,,,140,66,679,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,42,,,,,,,,,,,,,,,,,83,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,50,9209,4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,44,,,,,,,,,,,,,52,19,389,62,,,,,,,,,2363,42,,,97,69,,,,,8,23,108,24,,,4,408,,,,,,,,,,,,,,,,,,,,,23,42,,,,,,,,,,,16,36,,,,,,,,,,,,,,,,,321,37,123,49,,,,,,,,,,,,,40,19,,,,,,,,,,,,,,,,,,,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,36,8,11,65,17,,,,,,,,,,,,,,,,,,,,,189,27,,,,,,,,,,,,,142,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,34,,,,,,,,,,,15,16,,,,,,,,,,,,,,,,,,,,,17,18,,,,,,,,,,,,,,,,,,,,,,,,
50,51,3955,4203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,40,,,,,,,111,14,,,,,,,119,136,,,,,,,,,1431,68,,,256,43,,,,,,,,,,,389,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,24,,,,,,,,,,,,,,,,,1167,10,,,,,,,,,,,,,,,134,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,69,,,,,,,,,,,,,176,43,,,,,,,,,,,,,,,,,,,,,114,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,26
51,52,30549,4131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,48,,,,,7,64,382,63,,,,,,,,,2474,39,,,222,49,,,,,,,,,,,240,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,45,,,,,,,,,,,,,,,,,163,64,192,36,,,,,,,,,,,,,15,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,49,,,22,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,1269,4107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848,15,,,,,,,,,1418,70,,,,,,,,,,,452,6,,,54,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,54,2399,4038,,,,,,,,,,,44,13,,,,,,,17,5,,,,,,,,,,,12,21,,,,,,,,,5,7,,,,,43,12,,,,,,,16,41,,,,,,,189,107,,,,,,,,,1789,56,14,9,408,34,,,,,10,22,16,66,,,228,59,,,,,,,,,,,,,,,,,,,,,79,24,,,,,,,,,,,29,31,,,,,,,,,,,,,,,,,183,55,151,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,58,,,,,,,,,,,4,5,,,,,,,,,,,,,52,47,,,,,103,33,,,,,11,14,375,26,,,,,,,,,,,,,,,,,,,2,6,16,14,,,,,,,,,,,,,21,53,,,,,,,,,,,,,,,,,18,27,,,,,,,,,,,,,,,21,17,,,,,,,,,,,,,,,,,,,,,,,116,38
54,55,4112,3980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,43,,,,,,,,,,,,,19,36,128,131,,,,,,,,,1217,76,1,50,221,50,,,6,11,78,14,,,,,890,18,,,,,,,,,,,,,,,,,,,,,38,32,,,,,,,,,,,,,,,,,,,23,15,,,,,,,,,111,80,75,66,,,,,,,,,,,,,22,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,66,,,19,31,,,,,,,,,,,,,,,,,,,,,529,11,,,,,137,26,,,,,,,199,39,,,,,,,,,,,,,,,,,,,,,10,21,,,,,,,,,,,,,15,62,,,,,,,,,,,40,10,,,,,,,,,,,14,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,36
55,56,188834,3965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788,36,,,,,,,,,2851,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,57,2086,3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853,31,,,,,,,,,404,170,,,683,26,,,,,,,,,,,52,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,71,846,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,32,,,,,,,321,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,23
