bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
27443,10579,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,29,,,,,,,47,26,,,4,10,57,18,1038,25,,,,,,,22,13,,,562,140,6,40,450,32,34,11,,,,,166,18,,,,,429,44,,,,,,,,,,,,,,,,,,,,,,,25,41,,,,,42,13,,,,,,,,,,,,,,,,,,,,,,,435,32,1195,13,,,,,,,,,,,,,243,5,,,,,,,,,,,,,,,,,,,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,25,,,,,,,,,,,,,,,,,,,,,,,,,337,19,,,,,135,32,,,,,,,842,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053,1,,,,,,,,,,,36,19,,,,,,,,,57,13,,,,,,,,,,,,,,,,,,,,,,,3086,4
39856,9166,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,7,,,,,,,,,,,,,,,64,5,,,,,,,99,20,,,,,27,28,670,38,,,,,,,,,,,2062,54,,,1839,6,,,,,,,30,53,,,,,575,36,,,,,,,,,,,,,,,,,,,,,,,103,15,,,,,,,,,,,64,22,,,,,,,,,,,,,,,,,1848,7,,,,,,,,,,,,,,,9,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,35,,,,,,,,,,,,,,,,,,,,,265,23,,,,,231,20,,,,,,,844,18,,,,,,,,,,,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,31
822,8122,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,27,14,,,,,,,,,,,,,,,25,17,,,,,,,139,15,,,5,6,18,38,820,32,,,,,,,24,12,,,2530,41,7,27,437,34,,,,,,,171,16,,,,,633,31,,,,,,,,,,,,,,,,,,,,,,,25,40,,,,,,,,,,,87,18,,,,,,,,,,,,,,,,,610,24,387,27,,,,,,,,,,,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,19,5,13,80,12,,,,,,,,,,,,,,,,,,,,,368,18,,,,,177,25,,,,,,,656,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,,,,,,,,,,,,,,,,,,,,,,,339,22
6819,8067,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,14,3877,2,,,,,,,,,,,1808,59,8,19,105,64,,,,,,,34,47,,,,,226,61,,,,,,,,,,,,,,,,,,,,,,,28,37,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,,223,50,156,47,,,,,,,,,,,,,12,52,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,148,32,,,23,29,,,,,,,,,,,,,,,,,,,,,640,12,,,,,32,53,,,,,,,202,47,,,,,,,,,,,,,,,,,,,,,29,13,,,,,,,,,,,,,291,7,,,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,43
2392,7878,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,47,,,,,,,101,19,,,,,,,622,43,,,,,,,31,11,,,4274,23,,,215,46,,,2,14,251,9,69,30,,,,,750,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,29,,,,,,,,,,,,,,,,,365,35,193,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,22,,,34,25,,,,,,,,,,,,,,,,,,,,,373,17,,,,,98,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,,,,,,,19,15,,,,,65,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,44
4192,7569,30,,,,,,,,,,,,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,22,,,,,,,45,27,,,,,44,21,902,29,,,,,,,,,,,3486,29,,,206,47,,,,,,,49,37,,,,,274,53,,,,,,,,,,,,,,,7,4,,,,,,,26,39,,,,,,,,,,,34,27,,,,,,,,,,,,,,,,,332,38,428,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,38,,,,,,,,,,,,,,,,,,,,,,,,,106,34,,,,,,,,,,,,,1291,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,47,,,,,,,,,,,,,,,,,,,,,,,,,35,20,,,,,,,,,,,,,,,,,,,,,5,9,,,,,,,,,,,102,41
2719,7145,31,,,,,,,,,,,58,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,,,,,,,9,55,,,,,23,30,634,41,,,,,,,,,,,4244,24,4,48,304,37,11,18,,,,,47,39,,,,,636,30,,,,,,,,,,,,,,,,,,,,,,,105,14,,,,,,,,,,,16,37,,,,,,,,,,,,,,,,,303,41,,,,,,,,,,,,,,,19,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,54,,,,,,,,,,,,,,,,,,,,,,,,,56,48,,,,,,,,,,,,,268,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,34,,,,,,,,,,,,,,,,,,,,,,,,,19,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,25
2952,7009,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,10,,,,,,,,,,,,,86,12,772,34,,,,,,,,,,,2858,36,6,35,678,24,,,3,12,,,170,17,,,,,927,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,20,,,,,,,7,9,736,20,22,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,31,,,71,15,,,,,,,,,,,,,,,,,,,,,,,,,,,86,38,,,,,,,146,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,6827,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,50,,,,,,,,,,,,,,,513,48,,,,,,,,,,,3431,30,,,,,,,,,,,,,,,,,254,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911,9,,,,,,,,,,,,,157,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,6417,34,,,,,,,,,,,33,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,55,,,,,,,37,30,,,,,26,29,204,92,,,,,,,,,,,2336,44,9,12,1700,9,,,,,,,77,29,,,,,605,33,,,,,,,,,,,,,,,,,,,,,,,37,31,,,,,,,,,,,20,32,,,,,,,,,,,,,,,,,313,40,,,,,,,,,,,,,,,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,104,10,,,,,,,,,,,,,,,,,,,,,105,35,,,,,139,31,,,,,,,8,127,,,,,,,,,,,,,,,,,,,,,16,14,,,,,,,,,,,,,64,31,,,,,,,,,,,,,17,13,,,,,,,,,,,22,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,499,16
2398,6390,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,33,254,79,,,,,,,,,,,4572,21,8,16,146,53,,,,,,,39,43,,,,,720,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,96,167,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,47,,,,,,,,,,,,,,,,,,,,,,,,,36,57,,,,,,,,,,,,,215,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,55,,,,,,,,,,,,,,,,,,,32,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432,6167,36,,,,,,,,,,,184,8,,,5,2,,,,,,,,,,,,,,,38,11,,,,,119,3,,,,,,,,,,,,,,,,,,,,,,,,,388,62,,,,,,,,,,,1608,64,,,1131,18,,,,,292,8,15,84,,,,,216,63,,,,,,,,,,,,,,,,,34,3,,,,,99,17,278,3,,,,,,,,,,,,,,,,,256,7,,,,,,,,,246,46,110,55,,,,,,,,,,,,,15,40,,,,,,,,,,,,,,,,,,,40,7,,,,,,,,,9,7,,,179,3,,,,,,,,,,,,,,,133,39,8,10,32,26,,,,,,,,,,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,13,,,,,19,62,,,,,63,3,,,101,2,,,437,3,,,,,,,,,,,27,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,56
18011,6154,37,15,4,,,,,,,,,46,14,,,,,,,,,,,,,,,,,5,5,,,,,,,86,4,,,,,,,,,14,27,,,,,,,40,29,,,,,,,193,96,,,,,,,,,,,2770,38,5,43,612,26,15,16,4,10,,,9,127,,,,,156,83,,,,,,,,,,,,,,,,,,,,,,,36,32,101,5,,,5,16,,,,,11,43,,,,,,,26,15,,,,,,,,,88,85,587,20,,,,,,,,,10,3,,,22,32,,,,,,,,,6,3,,,10,7,,,,,,,10,2,,,,,,,21,4,,,,,14,8,,,,,,,,,,,,,45,67,3,16,9,37,,,,,,,,,,,,,,,,,,,,,74,39,,,,,277,19,,,,,,,506,26,,,,,,,,,,,,,,,,,5,9,12,3,9,20,,,,,,,,,,,,,26,53,,,,,9,7,,,,,,,,,,,,,34,24,,,,,17,30,,,9,2,,,,,88,11,,,,,,,,,,,4,10,,,,,,,,,,,110,38
1258,5845,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,34,,,,,,,904,28,,,,,,,,,,,4873,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,5640,39,,,,,,,,,,,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,37,,,,,,,21,37,,,,,58,16,370,63,,,,,,,,,,,3028,34,7,28,269,43,,,1,16,199,11,30,50,,,,,452,41,,,,,,,,,,,,,,,,,,,,,,,70,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,76,,,,,,,,,,,,,,,26,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696,10,,,14,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,55,,,,,,,,,,,,,,,,,,,,,7,23,,,,,,,,,,,,,37,42,,,,,,,,,,,,,,,,,,,,,,,,,15,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,51
2785,5619,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,2,,,,,,,,,,,,,22,34,267,77,,,,,,,,,,,568,139,4,49,2196,5,,,4,8,,,12,102,,,,,817,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,46,,,,,,,,,,,,,,,,,803,17,34,86,,,,,,,,,,,,,,,,,,,,,18,2,,,,,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561,14,,,,,,,,,,,,,,,,,,,,,9,1,,,70,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,30,75
1111,5464,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,24,,,,,,,,,,,,,,,728,36,,,,,,,167,7,,,2321,47,,,502,30,,,,,,,,,,,,,111,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,5265,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544,20,,,,,,,,,,,2620,40,,,,,,,,,,,692,5,,,,,102,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,5214,43,,,,,17,2,,,,,33,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,46,,,,,,,,,,,,,7,63,286,70,,,,,,,,,,,3495,28,5,42,296,39,,,,,,,,,,,,,174,74,,,,,,,,,,,,,,,,,,,,,,,41,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,60,,,,,,,,,,,,,,,,,,,,,,,,,141,30,,,,,177,26,,,,,,,194,48,,,,,,,,,,,,,,,,,,,2,6,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,42
2086,5191,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644,40,,,,,,,,,,,380,189,,,596,27,,,,,,,,,,,,,43,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,63,1344,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,29,,,,,,,1310,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415,19
13713,5155,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,43,,,,,,,,,,,,,38,23,772,35,,,,,,,,,,,1473,69,,,287,41,,,2,15,,,64,32,,,,,837,20,,,,,,,,,,,,,,,,,,,,,,,31,34,,,,,,,,,,,8,48,,,,,,,,,,,,,5,5,,,336,37,212,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,40,,,,,,,,,,,,,,,,,,,,,,,,,129,32,,,,,332,15,,,,,,,264,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,68,,,,,,,,,,,,,,,,,,,78,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,36
188834,5014,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019,26,,,,,,,,,,,3693,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,4895,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,131,,,,,,,,,5,2,1162,83,,,,,,,,,,,,,,,,,212,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,2,,,,,9,47,,,,,,,,,,,,,,,,,2716,3,81,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,,,,,,,,,,96,3,,,,,51,8,,,,,4,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,4785,48,,,,,,,,,,,30,18,,,,,,,8,6,,,,,,,,,,,15,18,,,,,,,,,4,8,,,,,27,16,,,,,,,21,38,,,,,,,153,114,,,,,,,9,16,,,2042,56,8,17,444,33,,,,,20,21,28,54,,,,,179,70,,,,,,,,,,,,,,,,,,,,,,,50,28,,,,,,,,,,,28,28,,,,,,,,,,,,,,,,,577,25,159,45,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,41,,,,,,,,,,,6,5,,,,,,,,,,,,,66,42,,,,,122,33,,,,,12,13,350,32,,,,,,,,,,,,,,,,,,,6,5,14,16,,,,,,,,,,,,,15,69,,,,,,,,,,,,,,,,,,,70,15,,,,,,,,,,,,,,,43,15,,,,,,,,,,,,,,,,,,,,,,,145,33
178900,4668,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,30,,,,,,,59,24,,,,,,,451,56,,,,,,,,,,,2969,35,,,,,,,,,,,,,,,,,257,54,,,,,,,,,,,,,,,,,,,,,,,101,16,,,,,,,,,,,19,33,,,,,,,,,,,,,,,,,236,49,107,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,63,,,,,,,,,,,,,,,,,,,,,,,,,87,37,,,,,,,,,,,,,287,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36218,4568,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,49,,,,,,,30,33,,,,,11,48,1050,24,,,,,,,,,,,2095,52,,,54,96,,,,,,,23,58,,,,,242,58,,,,,,,,,,,,,,,,,,,,,,,15,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,77,658,19,,,,,,,,,,,,,11,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,49,,,28,28,,,,,,,,,,,,,,,,,,,,,43,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,53
3955,4496,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,38,,,,,,,188,10,,,,,,,92,166,,,,,,,,,,,1429,71,,,293,40,,,,,,,,,,,,,426,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,21,,,,,,,,,,,,,,,,,1234,12,,,,,,,,,,,,,,,119,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,65,,,,,,,,,,,,,293,38,,,,,,,,,,,,,,,,,,,,,156,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,29
2407,4469,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,261,,,,,,,,,,,4349,22,,,70,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,4245,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,31,,,,,,,31,32,,,,,13,41,178,102,,,,,,,,,,,2815,37,7,24,68,85,,,,,,,36,46,,,,,244,57,,,,,,,,,,,,,,,,,,,,,,,16,44,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,152,67,256,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,66,,,11,34,,,,,,,,,,,,,,,,,,,,,17,84,,,,,40,48,,,,,,,103,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,78,,,,,,,,,,,,,,,,,,,85,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,40
4112,4145,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,28,,,,,,,,,,,,,22,35,98,156,,,,,,,,,,,1205,79,6,38,195,48,,,3,13,50,17,,,,,,,174,75,,,,,,,,,,,,,,,,,,,,,,,63,26,,,,,,,,,,,,,,,,,,,13,18,,,,,,,,,81,90,63,66,,,,,,,,,,,,,8,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452,1,,,5,43,,,,,,,,,,,,,,,,,,,,,164,28,,,,,119,34,,,,,,,121,58,,,,,,,,,,,,,,,,,,,,,9,19,,,,,,,3,20,,,,,36,45,,,,,,,,,,,,,59,8,,,,,,,,,,,23,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,30
9209,4122,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,56,,,,,,,,,,,,,31,26,395,60,,,,,,,,,,,2045,55,,,120,58,,,,,4,28,119,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,49,,,,,,,,,,,11,42,,,,,,,,,,,,,,,,,490,30,179,43,,,,,,,,,,,,,15,41,,,,,,,,,,,,,,,,,,,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,59,8,11,68,16,,,,,,,,,,,,,,,,,,,,,183,25,,,,,,,,,,,,,294,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,36,,,,,,,,,,,,,13,16,,,,,,,,,,,,,,,,,,,,,18,21,,,,,,,,,,,,,,,,,,,,,,,,
