bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
822,9535,21,,,,,,,,,,,,,,,,,,,,,,,,,,,19,16,,,,,,,,,,,,,,,10,26,,,,,,,,,,,8,6,15,32,1142,17,,,,,,,,,3955,25,14,7,439,26,,,,,,,157,8,,,402,32,,,,,,,,,,,,,,,,,,,41,25,,,,,,,,,,,75,19,,,,,,,,,,,,,,,424,24,721,17,,,,,,,,,,,,,49,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,19,10,8,42,23,,,,,,,,,,,,,,,409,10,,,,,112,30,,,,,767,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,13,,,,,,,,,,,,,,,,,,,,,,,,,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,13
811,9105,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,2,,,,,,,21,27,,,,,,,938,22,,,,,,,,,3425,31,,,1513,8,,,,,,,69,26,,,670,17,,,,,,,,,,,,,,,,,,,247,7,,,,,,,,,,,64,22,,,,,,,,,,,,,,,71,79,248,29,,,,,,,,,,,,,210,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707,5,,,27,28,,,,,,,,,,,,,,,156,25,,,,,370,10,,,54,6,254,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432,8518,23,,,,,,,,,,,132,7,,,12,2,,,,,,,,,,,14,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,65,,,,,,,,,5687,18,,,886,18,,,,,190,6,20,49,,,130,68,,,,,,,,,,,,,,,8,4,,,50,21,98,3,,,,,,,,,,,,,,,244,6,,,,,,,,,111,62,100,46,,,,,,,,,,,,,19,33,,,,,,,,,,,,,,,22,7,,,,,,,14,3,,,33,3,,,,,,,,,,,,,,,63,51,5,14,46,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3,,,12,2,,,292,2,,,,,,,,,,,7,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,37
2136,8294,24,,,,,,,,,,,,,,,,,,,,,,,,,,,113,8,,,,,,,,,,,,,,,,,,,,,,,171,8,,,,,,,2661,7,,,,,,,,,2475,42,4,24,160,47,,,,,312,4,,,,,178,59,,,,,,,,,,,,,,,,,,,,,,,,,113,6,,,,,148,9,,,,,,,,,,,,,,,311,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,,,,,,,,,,,,,,,,,,,,,625,7,,,,,,,,,,,,,,,,,,,561,6,,,,,,,,,,,67,66,,,,,,,,,,,,,12,7,,,59,5,,,,,,,,,2,3,,,237,8,,,,,,,,,,,,,,,,,,,61,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,129
2952,7994,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,13,,,,,,,,,,,,,57,13,785,28,,,,,,,,,3404,32,3,29,576,24,,,1,14,,,127,13,,,526,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,,,,,,,,,483,20,25,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,31,,,61,13,,,,,,,,,,,,,,,,,,,,,174,20,,,,,117,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,7952,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,63,,,,,,,1,63,,,,,19,27,785,27,,,,,,,,,5736,17,3,28,239,35,,,,,,,24,44,,,486,26,,,,,,,,,,,,,,,,,,,69,15,,,,,,,,,,,14,38,,,,,,,,,,,,,,,168,48,,,,,,,,,,,,,,,12,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,43,,,,,,,,,,,,,,,,,,,46,44,,,,,,,,,,,132,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,28,,,,,,,,,,,,,,,,,,,,,,,,,3,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,34
6819,7766,27,,,,,,,,,,,,,,,,,,,,,,,,,,,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,15,4944,2,,,,,,,,,1404,69,26,3,43,89,,,,,,,37,35,,,162,63,,,,,,,,,,,,,,,,,,,22,34,,,,,,,,,,,,,,,,,,,,,,,7,2,,,134,58,63,56,,,,,,,,,,,,,5,59,,,,,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,58,54,,,32,26,,,,,,,,,,,,,,,396,11,,,,,41,45,,,,,156,48,,,,,,,,,,,,,,,,,7,23,,,,,,,,,,,,,47,33,,,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,49
1258,6844,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,32,,,,,,,1102,18,,,,,,,,,5681,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39856,6675,29,,,,,,,,,,,,,,,,,,,,,,,,,,,155,6,,,,,,,,,,,,,,,35,8,,,,,,,51,19,,,,,8,51,520,40,,,,,,,,,2548,41,,,,,,,,,,,,,,,517,24,,,,,,,,,,,,,,,,,,,62,17,,,,,,,,,,,95,15,,,,,,,,,,,,,,,1267,7,,,,,,,,,,,,,,,13,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,46,,,,,,,,,,,,,,,281,15,,,,,,,,,,,844,14,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,22
2392,6581,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,42,,,,,,,96,12,,,,,,,695,31,,,,,,,,,3587,29,,,229,36,,,14,3,105,8,,,,,561,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,29,,,,,,,,,,,,,,,321,28,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,18,,,51,16,,,,,,,,,,,,,,,189,23,,,,,106,31,,,,,,,,,,,,,,,,,,,,,,,3,30,,,,,,,15,9,,,,,64,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,45
2398,6423,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,62,,,,,,,,,5290,21,10,10,65,71,,,,,,,15,60,,,348,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,41,,,,,,,,,,,,,,,,,,,65,36,,,,,,,,,,,157,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,49,,,,,,,,,,,,,,,,,,,70,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886,5801,32,,,,,,,,,,,,,,,,,,,,,,,,,,,207,5,,,,,,,,,,,,,,,7,37,,,,,,,,,,,,,68,12,2078,12,,,,,,,,,13,952,1,47,223,37,6,14,,,27,12,107,17,,,347,36,,,,,2,4,,,,,,,,,,,,,25,31,,,,,,,,,,,327,2,,,,,,,,,,,,,,,601,16,105,45,,,,,,,,,,,,,19,31,,,,,,,9,2,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,38,3,16,67,10,,,,,,,,,,,,,,,162,24,,,,,661,7,,,177,2,205,41,,,,,,,,,,,,,,,,,45,9,19,11,,,,,,,,,,,47,32,,,,,,,,,,,,,,,,,,,83,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,35
41114,5637,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5471,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,5579,34,,,,,,,,,,,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,41,,,,,,,30,24,,,,,,,167,83,,,,,,,,,2261,49,1,46,1665,7,,,,,,,44,34,,,253,43,,,,,,,,,,,,,,,,,,,41,26,,,,,,,,,,,21,31,,,,,,,,,,,,,,,236,37,,,,,,,,,,,,,,,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,93,7,,,,,,,,,,,,,,,144,27,,,,,93,32,,,,,15,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,22,,,,,,,,,,,,,13,12,,,,,,,,,,,21,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,350,15
1111,5523,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,,,,,,,,,,,,,,,566,37,,,,,34,9,,,3612,28,,,364,27,,,,,,,,,,,207,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,5457,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,73,,,,,,,,,,,,,,,381,49,,,,,,,,,3528,30,,,,,,,,,,,,,,,239,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,14,,,,,,,,,,,,,87,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,30,,,,,,,,,,,,,,,,,,,,,,,,,136,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,5216,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,14,,,,,,,53,16,,,,,29,20,937,23,,,,,,,,,8,965,,,193,43,,,,,,,50,30,,,219,49,,,,,,,,,,,,,3,5,,,,,16,39,,,,,,,,,,,86,16,,,,,,,,,,,,,,,525,18,395,26,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,25,,,,,,,,,,,,,,,,,,,145,26,,,,,,,,,,,2304,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,26,,,,,,,,,,,,,,,,,,,,,,,,,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,5163,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4,,,,,,,,,,,,,17,30,175,78,,,,,,,,,442,155,2,37,2850,3,,,6,13,,,1,147,,,561,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,21,56,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,12,,,,,,,,,,,,,,,,,3,1,50,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,27,72
30549,5111,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,45,,,,,6,60,294,55,,,,,,,,,3628,26,,,,,,,,,,,,,,,198,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,36,451,23,,,,,,,,,,,,,14,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,55,,,16,33,,,,,,,,,,,,,,,,,,,,,,,,,,,167,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5894,5093,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,38,,,,,,,,,,,,,,,294,54,,,,,,,,,2186,50,,,281,31,,,,,,,115,15,,,234,47,,,,,,,,,,,,,,,,,,,51,20,,,,,,,,,,,,,,,,,,,,,,,,,,,207,41,625,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,49,,,,,,,,,,,,,,,,,,,,,,,,,231,16,,,,,682,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,16,,,,,37,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18011,5056,41,,,,,,,,,,,15,15,,,,,,,,,,,,,,,,,,,,,24,3,,,,,,,,,8,35,,,,,,,34,23,,,,,,,172,81,,,,,,,,,1920,56,3,32,784,20,7,13,,,,,11,80,,,129,70,,,,,,,,,,,,,,,,,,,44,24,23,6,,,,,,,,,20,34,,,,,25,14,,,,,,,,,48,98,926,15,,,,,,,,,,,,,38,18,,,,,,,1,4,,,,,,,,,,,,,,,12,4,,,,,16,7,,,,,,,,,,,,,30,70,4,15,10,37,,,,,,,,,,,,,,,41,49,,,,,137,28,,,,,379,28,,,,,,,,,,,,,4,9,11,4,13,15,,,,,,,,,,,,,22,53,,,,,21,5,,,,,,,,,,,,,39,24,,,,,22,16,,,16,2,,,,,47,10,,,,,,,,,,,,,,,,,,,,,,
36218,5039,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,44,,,,,,,36,21,,,,,5,66,717,30,,,,,,,,,2849,36,,,43,90,,,,,,,23,45,,,120,71,,,,,,,,,,,,,,,,,,,18,38,,,,,,,,,,,,,,,,,,,,,,,,,,,69,81,772,16,,,,,,,,,,,,,11,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,44,,,46,20,,,,,,,,,,,,,,,36,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,28
11733,4827,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,99,,,,,,,4,1,1024,86,,,,,,,,,,,,,,,205,53,,,,,,,,,,,,,,,,,,,,,,,,,286,2,,,,,11,40,,,,,,,,,,,,,,,2895,4,40,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,,,,,,,,,,181,1,,,,,25,7,,,,,6,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
483,4808,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,60,,,,,,,,,,,,,20,26,186,75,,,,,,,,,3349,33,,,,,,,,,,,17,54,,,259,42,,,,,,,,,,,,,,,,,,,13,41,,,,,,,,,,,,,,,,,,,,,,,2,6,,,113,61,325,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,48,,,10,36,,,,,,,,,,,,,,,22,69,,,,,61,39,,,,,209,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,48,,,,,,,,,,,,,,,,,,,41,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,33
2399,4538,45,,,,,,,,,,,46,12,,,,,,,8,4,,,,,,,10,19,,,,,,,,,4,8,,,,,17,18,,,,,,,26,25,,,,,,,147,97,,,,,,,,,1904,57,6,19,1000,15,,,,,14,15,11,77,,,181,57,,,,,,,,,,,,,,,,,,,31,28,,,,,,,,,,,20,33,,,,,,,,,,,,,,,184,46,204,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,71,,,,,,,,,5,4,,,,,,,,,52,38,,,,,171,21,,,12,12,267,33,,,,,,,,,,,,,,,,,10,18,,,,,,,,,,,,,17,57,,,,,,,,,,,,,,,,,,,16,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,26
1917,4452,46,,,,,,,,,,,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,45,,,,,,,21,28,,,,,98,9,244,61,,,,,,,,,2389,45,4,23,288,30,,,,,87,9,46,33,,,217,51,,,,,,,,,,,,,,,,,,,72,14,,,,,,,,,,,,,,,,,,,,,,,,,,,89,70,,,,,,,,,,,,,,,30,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619,8,,,26,29,,,,,,,,,,,,,,,,,,,,,,,,,,,104,58,,,,,,,,,,,,,,,,,5,25,,,,,,,,,,,,,32,38,,,,,,,,,,,,,,,,,,,,,,,,,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,42
9209,4361,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,55,,,,,,,,,,,,,15,34,279,56,,,,,,,,,3208,34,,,27,105,,,,,,,52,29,,,6,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,35,,,,,,,,,,,,,,,219,38,4,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,78,39,1,19,36,25,,,,,,,,,,,,,,,117,30,,,,,,,,,,,198,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,27,,,,,,,,,,,,,15,11,,,,,,,,,,,,,,,,,,,,,21,12,,,,,,,,,,,,,,,,,,,,,,
2281,4301,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,24,,,,,,,,,,,,,,,,,,,,,,,,,2782,38,,,998,16,,,,,,,,,,,235,46,,,,,,,,,,,,,,,,,,,22,33,,,,,,,,,,,,,,,,,,,,,,,,,,,204,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,4205,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,20,,,,,,,,,2819,37,,,,,,,,,,,265,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11634,4204,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4111,24,,,,,,,,,,,,,,,23,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,52
3955,4127,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,22,,,,,,,12,38,,,,,,,125,107,,,,,,,,,1926,55,,,317,28,,,,,,,,,,,346,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,24,,,,,,,,,,,,,,,812,11,,,,,,,,,,,,,,,160,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,17
28,3864,52,,,,,,,,,,,233,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,50,,,,,,,,,1953,54,,,212,40,,,,,,,47,32,,,353,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,47,,,,,,,,,,,,,,,,,,,178,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,3699,53,,,,,,,,,,,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,28,,,,,,,5,52,,,,,,,164,85,,,,,,,,,2675,39,,,134,52,,,,,,,15,59,,,165,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,37,,,,,,,,,,,,,,,,,,,37,54,,,,,33,49,,,,,149,50,,,,,,,,,,,,,,,,,,,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,3693,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,189,,,,,,,,,3614,27,,,29,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13713,3457,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,34,,,,,,,,,,,,,28,23,588,36,,,,,,,,,1219,80,,,198,41,,,8,7,,,21,46,,,473,28,,,,,,,,,,,,,,,,,,,22,35,,,,,,,,,,,10,41,,,,,,,,,,,2,7,,,156,55,167,34,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,32,,,,,246,15,,,,,17,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,42,,,,,,,,,,,,,,,,,,,49,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,29
