,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
24,25,822,8534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,17,,,,,,,,,,,,,,,11,24,,,,,,,,,,,5,7,9,45,983,23,,,,,5,11,,,3292,36,5,12,540,26,,,,,,,104,19,,,373,38,,,,,,,,,,,,,,,,,,,35,30,,,,,,,,,,,74,21,,,,,,,,,,,,,,,397,21,573,22,,,,,,,,,,,,,29,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,17,8,5,50,20,,,,,,,,,,,,,,,,,446,13,,,,,124,27,,,,,550,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,11,,,,,,,,,,,,,,,,,,,,,,,,,8,30,,,,,,,,,15,14,,,,,,,,,,,,,,,,,,,,,,,410,17
25,26,2398,8531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,48,,,,,,,,,7211,15,5,14,88,62,,,,,,,25,45,,,436,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,42,,,,,,,,,,,,,,,,,,,,,45,43,,,,,,,,,,,166,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,40,,,,,,,,,,,,,,,,,,,14,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,27,5432,7648,,,,,,,,,,,178,9,,,18,2,,,,,,,,,,,,,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,67,,,,,,,,,4822,22,,,848,20,,,,,174,7,13,71,,,122,71,,,,,,,,,,,,,,,7,3,,,62,22,217,3,,,,,,,,,,,,,,,170,9,,,,,,,,,100,59,96,56,,,,,,,,,,,,,26,33,,,,,,,,,,,,,,,,,20,8,,,,,,,6,6,,,14,3,,,,,,,,,,,,,,,109,36,9,3,33,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3,,,8,2,,,222,5,,,,,,,,,,,15,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,44
27,28,1258,7548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,29,,,,,,,999,22,,,,,,,,,6481,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,29,6819,7544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,16,4281,4,,,,,,,,,1529,65,1,43,113,55,,,,,,,15,63,,,186,55,,,,,,,,,,,,,,,,,,,62,23,,,,,,,,,,,,,,,,,,,,,,,7,3,,,142,50,97,55,,,,,,,,,,,,,12,63,,,,,,,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,92,38,,,28,28,,,,,,,,,,,,,,,,,361,17,,,,,59,36,,,,,179,41,,,,,,,,,,,,,,,,,9,16,,,,,,,,,,,,,128,20,,,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,41
29,30,2392,7114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,27,,,,,,,80,15,,,,,,,671,35,,,,,,,,,3780,30,,,253,38,,,5,8,146,8,74,29,,,745,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,31,,,,,,,,,,,,,,,306,28,222,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,21,,,66,16,,,,,,,,,,,,,,,,,208,23,,,,,84,31,,,,,,,,,,,,,,,,,,,,,,,3,29,,,,,,,12,8,,,,,113,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,50
30,31,2952,6992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,29,,,,,,,,,,,,,102,10,663,36,,,,,,,,,3821,29,3,27,521,28,,,3,13,,,113,18,,,679,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,16,,,,,,,,,375,24,21,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,24,,,89,12,,,,,,,,,,,,,,,,,,,,,,,109,29,,,,,109,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,2386,6701,,,,,,,,,,,24,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,48,,,,,,,53,21,,,,,26,28,228,69,,,,,,,,,2701,40,3,26,1959,9,,,,,,,75,28,,,299,45,,,,,,,,,,,,,,,,,,,52,24,,,,,,,,,,,34,26,,,,,,,,,,,,,,,191,41,,,,,,,,,,,,,,,32,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,152,9,,,,,,,,,,,,,,,,,95,30,,,,,96,30,,,,,13,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,15,,,,,,,,,,,,,24,11,,,,,,,,,,,14,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,470,14
32,33,39856,6622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,7,,,,,,,,,,,,,,,28,9,,,,,,,75,17,,,,,13,40,537,42,,,,,,,,,2120,48,,,825,21,,,,,,,,,,,829,19,,,,,,,,,,,,,,,,,,,98,16,,,,,,,,,,,71,22,,,,,,,,,,,,,,,511,17,,,,,,,,,,,,,,,33,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,37,,,,,,,,,,,,,,,,,184,26,,,,,,,,,,,850,17,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,23
33,34,18011,6427,,,,,,,,,,,31,13,,,,,,,,,,,,,,,3,4,,,,,,,32,3,,,,,,,,,5,44,,,,,,,27,26,,,,,,,148,98,,,,,,,,,2314,46,13,7,550,25,13,15,,,,,5,117,,,121,73,,,,,,,,,,,,,,,,,,,30,33,57,6,,,,,,,,,18,36,,,,,21,15,,,,,,,,,51,90,2004,9,,,,,,,,,,,,,39,18,,,,,,,,,6,3,,,,,,,,,,,,,,,23,3,,,,,50,5,,,,,,,,,,,,,36,66,4,14,5,41,,,,,,,,,,,,,,,,,51,41,,,,,130,26,,,,,437,27,,,,,,,,,,,,,9,8,4,4,12,14,,,,,,,,,,,,,21,50,,,,,12,6,,,,,,,,,,,,,30,16,,,,,10,28,,,18,2,,,,,87,7,,,,,,,,,,,,,,,,,,,,,,,,
34,35,11733,6405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,96,,,,,,,3,1,1197,77,,,,,,,,,,,,,,,278,48,,,,,,,,,,,,,,,,,,,,,,,,,406,1,,,,,22,29,,,,,,,,,,,,,,,4135,2,32,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,,,,,,,120,4,,,,,47,6,,,,,5,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,2407,6033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,214,,,,,,,,,5957,20,,,34,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,2921,5885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,53,,,,,,,,,,,,,,,361,47,,,,,,,,,3600,31,,,,,,,,,,,,,,,493,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044,16,,,,,,,,,,,,,52,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,27,,,,,,,,,,,,,,,,,,,,,,,,,,,162,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,1111,5745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,,,,,,,,,,,,,,,741,32,,,,,59,7,,,3540,32,,,560,24,,,,,,,,,,,153,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39,55763,5287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,62,537,43,,,,,,,,,789,99,,,,,,,,,,,29,40,,,123,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,58,3595,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,53,,,,,,,,,,,,,,,,,,,,,39,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,1917,5141,,,,,,,,,,,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,35,,,,,,,26,27,,,,,85,11,313,52,,,,,,,,,2670,41,1,40,294,34,,,2,14,75,11,21,48,,,344,41,,,,,,,,,,,,,,,,,,,73,19,,,,,,,,,,,,,,,,,,,,,,,,,,,106,56,,,,,,,,,,,,,,,24,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843,7,,,16,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,53,,,,,,,,,,,,,,,,,4,24,,,,,,,,,,,,,45,37,,,,,,,,,,,,,,,,,,,,,,,,,7,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,52
40,41,30549,5077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,37,,,,,9,46,298,53,,,,,,,,,3885,28,,,,,,,,,,,,,,,153,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,57,297,28,,,,,,,,,,,,,20,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,43,,,19,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,2785,5067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,5,,,,,,,,,,,,,39,22,226,70,,,,,,,,,518,133,7,10,2513,6,,,6,7,,,8,93,,,555,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,18,42,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523,11,,,,,,,,,,,,,,,,,,,5,1,41,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,27,76
42,43,2281,4920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,36,,,,,,,,,,,,,,,,,,,,,,,,,3113,38,,,1316,12,,,,,,,,,,,217,51,,,,,,,,,,,,,,,,,,,20,37,,,,,,,,,,,,,,,,,,,,,,,,,,,204,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44,483,4849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,38,,,,,,,,,,,,,10,43,185,81,,,,,,,,,3355,34,,,83,63,,,,,,,12,72,,,194,54,,,,,,,,,,,,,,,,,,,30,32,,,,,,,,,,,,,,,,,,,,,,,4,6,,,151,47,361,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,49,,,11,35,,,,,,,,,,,,,,,,,13,86,,,,,63,34,,,,,157,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,57,,,,,,,,,,,,,,,,,,,23,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,35
44,45,5894,4776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,34,,,,,,,,,,,,,,,285,56,,,,,,,,,2111,49,,,229,44,,,,,,,19,56,,,325,42,,,,,,,,,,,,,,,,,,,78,18,,,,,,,,,,,,,,,,,,,,,,,,,,,300,29,290,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,50,,,,,,,,,,,,,,,,,,,,,,,,,,,301,14,,,,,650,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,53,,,,,,,,,,,,,,,,,,,28,19,,,,,28,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,65
45,46,11634,4754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4647,24,,,,,,,,,,,,,,,44,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,60
46,47,4112,4641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,25,,,,,,,,,,,,,26,29,155,91,,,,,,,,,1390,70,6,11,187,47,,,4,10,46,13,,,,,204,52,,,,,,,,,,,,,,,,,,,13,43,,,,,,,,,,,,,,,,,13,17,,,,,,,,,86,64,100,53,,,,,,,,,,,,,35,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,52,,,20,29,,,,,,,,,,,,,,,,,1869,2,,,,,123,28,,,,,142,48,,,,,,,,,,,,,,,,,5,22,,,,,,,,,,,,,6,87,,,,,,,,,,,,,63,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,42
47,48,1269,4616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536,16,,,,,,,,,1888,54,,,,,,,,,,,506,5,,,23,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,4192,4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,17,,,,,,,58,20,,,,,36,25,916,24,,,,,,,,,4,984,,,242,40,,,,,,,19,55,,,171,59,,,,,,,,,,,,,5,4,,,,,22,36,,,,,,,,,,,62,23,,,,,,,,,,,,,,,408,20,634,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,29,,,,,,,,,,,,,,,,,,,,,88,34,,,,,,,,,,,1613,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,29,,,,,,,,,,,,,,,,,,,,,,,,,34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,50,41114,4560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4297,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,51,3955,4539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,33,,,,,,,8,49,,,,,,,256,61,,,,,,,,,1936,53,,,281,35,,,,,,,,,,,498,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,16,,,,,,,,,,,,,,,701,12,,,,,,,,,,,,,,,203,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,74,,,,,,,,,,,118,55,,,,,,,,,,,,,,,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,20
51,52,36218,4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,,,,,,39,23,,,,,5,61,827,28,,,,,,,,,2325,45,,,49,90,,,,,,,31,39,,,97,81,,,,,,,,,,,,,,,,,,,14,42,,,,,,,,,,,,,,,,,,,,,,,,,,,47,93,748,17,,,,,,,,,,,,,14,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,48,,,20,30,,,,,,,,,,,,,,,,,28,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,33
52,53,68448,4484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,46,,,,,,,,,,,,,7,47,157,89,,,,,,,,,3507,33,,,,,,,,,,,,,,,475,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,46,,,,,,,,,,,,,,,33,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,74,,,,,,,,,1,7,,,,,,,,,,,33,54,,,,,18,61,,,,,63,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,54,13713,4343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,55,,,,,,,,,,,,,63,15,676,34,,,,,,,,,1330,75,,,350,32,,,4,11,,,71,30,,,739,21,,,,,,,,,,,,,,,,,,,41,29,,,,,,,,,,,8,48,,,,,,,,,,,6,5,,,148,48,221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,29,,,,,299,15,,,,,86,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,41,,,,,,,,,,,,,,,,,,,21,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,29
54,55,315,4309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,60,,,,,,,,,,,,,,,46,196,,,,,,,,,4090,27,,,,,,,,,,,,,,,41,131,,,,,,,,,,,,,,,,,,,11,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,76,,,,,,,,,,,,,,,,,,,,,,,,,,,51,38,,,,,28,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,100
55,56,28,4065,,,,,,,,,,,213,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,71,,,,,,,,,1854,56,,,165,48,,,,,,,10,82,,,116,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,14,,,,,,,,,199,38,1170,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,55,,,,,,,,,,,,,,,,,,,26,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,57,9209,3954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,65,,,,,,,,,,,,,39,24,239,68,,,,,,,,,2552,42,,,32,103,,,,,,,48,33,,,,,,,,,,,,,,,,,,,,,,,4,48,,,,,,,,,,,16,40,,,,,,,,,,,,,,,224,35,207,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,133,33,3,17,86,13,,,,,,,,,,,,,,,,,94,32,,,,,,,,,,,183,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,34,,,,,,,,,,,,,20,12,,,,,,,,,,,,,,,,,,,,,14,15,,,,,,,,,,,,,,,,,,,,,,,,
57,58,2399,3522,,,,,,,,,,,39,12,,,,,,,13,3,,,,,,,,,6,23,,,,,,,,,4,7,,,,,18,15,,,,,,,17,32,,,,,,,131,106,,,,,,,,,1676,62,13,6,525,27,,,,,14,16,8,92,,,83,90,,,,,,,,,,,,,,,,,,,47,27,,,,,,,,,,,23,28,,,,,,,,,,,,,,,113,55,185,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,65,,,,,,,,,6,3,,,,,,,,,,,52,40,,,,,82,32,,,14,11,271,34,,,,,,,,,,,,,,,6,3,10,15,,,,,,,,,,,,,18,52,,,,,,,,,,,,,,,,,,,5,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,34
