,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
27,28,6819,8201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,12,4640,4,,,,,,,,,1558,63,3,27,80,68,,,,,,,16,60,,,225,55,,,,,,,,,,,,,,,,,,,47,26,,,,,,,,,,,,,,,,,,,,,,,5,3,,,172,48,85,54,,,,,,,,,,,,,5,65,,,,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,119,39,,,28,28,,,,,,,,,,,,,,,,,,,495,12,,,,,61,34,,,,,180,44,,,,,,,,,,,,,,,,,15,15,,,,,,,,,,,,,137,17,,,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,36
28,29,1258,8095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,27,,,,,,,1314,19,,,,,,,,,6715,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,30,11733,7927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,92,,,,,,,1,1,1331,73,,,,,,,,,,,,,,,363,42,,,,,,,,,,,,,,,,,,,,,,,,,554,1,,,,,17,33,,,,,,,,,,,,,,,5175,2,37,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,,,,,,,,182,2,,,,,65,6,,,,,16,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,2719,7840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81,,,,,,,29,28,,,,,34,27,685,38,,,,,,,,,5588,20,3,26,316,37,,,,,,,22,46,,,467,38,,,,,,,,,,,,,,,,,,,57,22,,,,,,,,,,,13,40,,,,,,,,,,,,,,,197,41,,,,,,,,,,,,,,,13,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,60,,,,,,,,,,,,,,,,,,,,,,,35,54,,,,,,,,,,,173,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,43,,,,,,,,,,,,,,,,,,,,,,,7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,33
31,32,2392,7407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,42,,,,,,,107,16,,,,,,,837,29,,,,,,,,,3622,30,,,299,38,,,3,11,155,8,46,34,,,899,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31,,,,,,,,,,,,,,,382,26,206,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,22,,,70,17,,,,,,,,,,,,,,,,,,,184,26,,,,,82,31,,,,,,,,,,,,,,,,,,,,,,,3,31,,,,,,,19,8,,,,,91,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,41
32,33,39856,7112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,7,,,,,,,,,,,,,,,17,18,,,,,,,78,18,,,,,17,38,562,45,,,,,,,,,2040,49,,,1010,18,,,,,,,,,,,947,19,,,,,,,,,,,,,,,,,,,126,14,,,,,,,,,,,140,13,,,,,,,,,,,,,,,567,15,,,,,,,,,,,,,,,16,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,40,,,,,,,,,,,,,,,,,,,217,24,,,,,,,,,,,888,15,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,24
33,34,2386,6749,,,,,,,,,,,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,48,,,,,,,52,21,,,,,16,39,265,66,,,,,,,,,2787,38,1,40,1836,9,,,,,,,72,27,,,349,44,,,,,,,,,,,,,,,,,,,43,28,,,,,,,,,,,28,28,,,,,,,,,,,,,,,221,35,,,,,,,,,,,,,,,42,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,128,10,,,,,,,,,,,,,,,,,,,66,39,,,,,90,30,,,,,8,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,16,,,,,,,,,,,25,11,,,,,,,,,,,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,526,14
34,35,28,6255,,,,,,,,,,,272,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,70,,,,,,,,,1804,55,,,166,50,,,,,,,20,54,,,163,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,11,,,,,,,,,203,39,3228,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,53,,,,,,,,,,,,,,,,,36,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,2785,5948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,3,,,,,,,,,,,,,34,28,280,65,,,,,,,,,450,146,4,19,2941,5,,,1,14,,,5,111,,,577,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503,18,25,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,9,,,,,,,,,,,,,,,,,,,1,1,,,30,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,35,69
36,37,2921,5932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,65,,,,,,,,,,,,,,,399,49,,,,,,,,,3528,31,,,,,,,,,,,,,,,556,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006,15,,,,,,,,,,,,,50,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,1111,5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,20,,,,,,,,,,,,,,,680,39,,,,,51,7,,,3691,29,,,557,27,,,,,,,,,,,217,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39,18011,5914,,,,,,,,,,,21,15,,,,,,,,,,,,,,,1,4,,,,,,,25,3,,,,,,,,,7,35,,,,,,,46,24,,,,,,,205,79,,,,,,,,,2247,45,7,11,518,28,10,14,,,,,8,91,,,112,82,,,,,,,,,,,,,,,,,,,39,29,77,4,,,,,,,,,16,35,,,,,14,17,,,,,,,,,49,97,1492,12,,,,,,,,,,,,,12,45,,,,,,,,,1,4,,,,,,,,,,,,,,,18,2,,,,,34,6,,,,,,,,,,,,,45,58,3,15,5,44,,,,,,,,,,,,,,,,,,,53,42,,,,,156,25,,,,,510,25,,,,,,,,,,,,,4,9,5,3,15,16,,,,,,,,,,,,,22,52,,,,,10,6,,,,,,,,,,,32,16,,,,,12,25,,,6,2,,,,,77,7,,,,,,,,,,,,,,,,,,,,,,,,
39,40,2407,5705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,207,,,,,,,,,5630,19,,,26,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,1917,5362,,,,,,,,,,,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,19,,,,,,,17,34,,,,,99,11,373,52,,,,,,,,,2728,39,,,346,34,,,3,10,110,11,21,51,,,339,47,,,,,,,,,,,,,,,,,,,78,20,,,,,,,,,,,,,,,,,,,,,,,,,,,123,56,,,,,,,,,,,,,,,22,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805,11,,,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,51,,,,,,,,,,,,,,,,,5,26,,,,,,,,,,,,,59,36,,,,,,,,,,,,,,,,,,,,,,,8,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,49
41,42,3955,5307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,27,,,,,,,8,46,,,,,,,330,59,,,,,,,,,2071,48,,,352,33,,,,,,,,,,,540,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,17,,,,,,,,,,,,,,,896,9,,,,,,,,,,,,,,,217,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,63,,,,,,,,,,,120,50,,,,,,,,,,,,,,,,,98,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,13
42,43,30549,5152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,32,,,,,17,37,370,53,,,,,,,,,3808,28,,,,,,,,,,,,,,,199,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,59,226,31,,,,,,,,,,,,,12,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,45,,,26,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44,11634,4979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4834,23,,,,,,,,,,,,,,,71,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,68
44,45,1269,4885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846,13,,,,,,,,,1922,51,,,,,,,,,,,455,5,,,44,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,13713,4692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,29,,,,,,,,,,,,,58,18,674,40,,,,,,,,,1466,66,,,419,29,,,4,9,,,60,30,,,907,21,,,,,,,,,,,,,,,,,,,32,31,,,,,,,,,,,4,48,,,,,,,,,,,3,5,,,187,46,220,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,30,,,,,231,19,,,,,96,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,46,,,,,,,,,,,,,,,,,37,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,30
46,47,483,4666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,32,,,,,,,,,,,,,8,46,197,83,,,,,,,,,3187,34,,,85,63,,,,,,,16,58,,,204,59,,,,,,,,,,,,,,,,,,,9,45,,,,,,,,,,,,,,,,,,,,,,,,,,,140,52,309,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,55,,,14,34,,,,,,,,,,,,,,,,,,,21,70,,,,,47,38,,,,,251,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,57,,,,,,,,,,,,,,,,,22,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,45
47,48,41114,4657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4332,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,68448,4612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,31,,,,,,,,,,,,,1,93,218,77,,,,,,,,,3513,32,,,,,,,,,,,,,,,533,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,55,41,71,,,,,,,,,,,,,18,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,68,,,,,,,,,5,4,,,,,,,,,,,,,44,48,,,,,13,64,,,,,55,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,50,2281,4604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,33,,,,,,,,,,,,,,,,,,,,,,,,,2863,37,,,1205,15,,,,,,,,,,,260,51,,,,,,,,,,,,,,,,,,,31,32,,,,,,,,,,,,,,,,,,,,,,,,,,,184,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,51,36218,4545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,70,,,,,,,46,25,,,,,7,52,768,34,,,,,,,,,2413,43,,,63,79,,,,,,,21,53,,,179,64,,,,,,,,,,,,,,,,,,,16,41,,,,,,,,,,,,,,,,,,,,,,,,,,,66,83,599,18,,,,,,,,,,,,,12,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,44,,,26,31,,,,,,,,,,,,,,,,,,,43,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,34
51,52,4192,4517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,10,,,,,,,50,23,,,,,36,26,948,25,,,,,,,,,3,989,,,267,41,,,,,,,44,35,,,217,57,,,,,,,,,,,,,3,6,,,,,21,38,,,,,,,,,,,57,23,,,,,,,,,,,,,,,402,24,547,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,38,,,,,,,,,,,,,,,,,,,,,,,119,29,,,,,,,,,,,1557,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,28,,,,,,,,,,,,,,,,,,,,,,,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,5894,4241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,46,,,,,,,,,,,,,,,310,62,,,,,,,,,1810,53,,,283,39,,,,,,,26,43,,,310,48,,,,,,,,,,,,,,,,,,,51,24,,,,,,,,,,,,,,,,,,,,,,,,,,,193,42,281,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,15,,,,,535,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,58,,,,,,,,,,,,,,,,,22,25,,,,,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,71
53,54,2086,3923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,574,,,,,,,,,,,,,1174,16,,,,,,,,,,,30,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,70,725,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,24,,,,,653,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,20
54,55,2399,3800,,,,,,,,,,,21,14,,,,,,,5,4,,,,,,,,,11,19,,,,,,,,,2,7,,,,,7,34,,,,,,,13,37,,,,,,,155,100,,,,,,,,,1682,57,8,7,655,23,,,,,5,18,6,100,,,117,79,,,,,,,,,,,,,,,,,,,34,30,,,,,,,,,,,18,29,,,,,,,,,,,,,,,136,54,168,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,63,,,,,,,,,2,7,,,,,,,,,,,,,37,52,,,,,109,28,,,8,12,393,30,,,,,,,,,,,,,,,3,4,17,14,,,,,,,,,,,,,19,55,,,,,,,,,,,,,,,,,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,32
55,56,9364,3622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3089,9,,,,,,,,,445,148,,,,,,,,,,,,,,,55,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,57,9209,3618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,67,,,,,,,,,,,,,40,21,253,69,,,,,,,,,2250,44,,,37,97,,,,,,,54,32,,,3,380,,,,,,,,,,,,,,,,,,,13,43,,,,,,,,,,,14,37,,,,,,,,,,,,,,,249,33,79,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,148,33,3,14,76,15,,,,,,,,,,,,,,,,,,,93,33,,,,,,,,,,,205,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,32,,,,,,,,,,,14,14,,,,,,,,,,,,,,,,,,,,,19,13,,,,,,,,,,,,,,,,,,,,,,,,
57,58,1293,3614,,,,,,,,,,,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,55,,,,,,,8,44,,,,,,,170,95,,,,,,,,,2608,40,,,170,49,,,,,,,28,42,,,172,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,32,,,,,,,,,,,,,,,,,,,,,,,30,56,,,,,33,46,,,,,91,64,,,,,,,,,,,,,,,,,,,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,59,6472,3392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,71,,,,,,,,,1621,60,,,395,32,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,28,,,,,,,,,,,568,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,29
59,60,45,3278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,4,199,82,,,,,,,,,,,,,,,,,,,,,21,50,,,883,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,20,221,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,35,,,,,,,,,,,,,,,,,25,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981,8
60,61,2375,3273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3222,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,54
