,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
20,21,2719,9111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,60,,,,,22,35,577,35,,,,,,,,,6488,15,2,39,374,30,,,,,,,33,35,,,788,16,,,,,,,,,,,,,,,,,,,67,21,,,,,,,,,,,15,38,,,,,,,,,,,,,,,168,41,,,,,,,,,,,,,,,30,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,42,,,,,,,,,,,,,,,,,,,,,36,50,,,,,,,,,,,182,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,32,,,,,,,,,,,,,,,,,,,,,,,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,27
21,22,811,9058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,8,,,,,,,12,43,,,,,,,826,22,,,,,,,,,3625,30,,,1433,9,,,,,,,78,23,,,510,26,,,,,,,,,,,,,4,4,,,,,356,5,,,,,,,,,,,63,23,,,,,,,,,,,,,,,68,81,233,34,,,,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,9,,,19,34,,,,,,,,,,,,,,,,,299,17,,,,,378,10,,,65,6,215,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,23,2136,8520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,7,,,,,,,,,,,,,,,,,,,,,,,216,6,,,,,,,2153,11,,,,,,,,,2933,38,4,26,213,43,,,,,444,4,,,,,237,53,,,,,,,,,,,,,,,,,,,,,,,,,119,5,,,,,132,10,,,,,,,,,,,,,,,292,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,,,,,,,,,,,,,,,,,,661,4,,,,,,,,,,,,,,,,,,,,,610,6,,,,,,,,,,,95,58,,,,,,,,,,,,,9,7,,,61,4,,,,,,,,,2,3,,,192,7,,,,,,,,,,,,,,,,,17,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,136
23,24,822,8172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,14,,,,,,,,,,,,,,,22,21,,,,,,,,,,,3,6,9,58,862,21,,,,,3,13,,,3312,34,1,45,398,29,,,,,,,58,26,,,314,41,,,,,,,,,,,,,,,,,,,35,31,,,,,,,,,,,79,20,,,,,,,,,,,,,,,482,18,700,17,,,,,,,,,,,,,43,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,17,4,14,44,16,,,,,,,,,,,,,,,,,261,20,,,,,129,26,,,,,629,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,19,,,,,,,,,,,,,,,,,,,,,,,14,27,,,,,,,,,10,18,,,,,,,,,,,,,,,,,,,358,15
24,25,2952,8011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,12,,,,,,,,,,,,,90,10,777,24,,,,,,,,,4536,22,1,47,698,22,,,4,12,,,94,19,,,835,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,18,,,,,,,,,335,25,30,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,23,,,62,11,,,,,,,,,,,,,,,,,,,,,,,74,34,,,,,128,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,5432,7527,,,,,,,,,,,285,6,,,11,2,,,,,,,,,,,,,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,59,,,,,,,,,4372,23,,,1090,17,,,,,137,8,21,48,,,125,70,,,,,,,,,,,,,,,7,3,,,98,13,143,3,,,,,,,,,,,,,,,295,5,,,,,,,,,128,49,115,51,,,,,,,,,,,,,24,29,,,,,,,,,,,,,,,,,35,5,,,,,,,4,6,,,12,3,,,,,,,,,,,,,,,92,41,7,10,22,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4,16,2,,,109,5,,,,,,,,,,,16,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,40
26,27,6819,7524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,21,4017,2,,,,,,,,,1900,51,6,14,63,83,,,,,,,17,59,,,246,51,,,,,,,,,,,,,,,,,,,54,24,,,,,,,,,,,,,,,,,,,,,,,5,5,,,113,54,68,63,,,,,,,,,,,,,14,48,,,,,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,69,51,,,31,24,,,,,,,,,,,,,,,,,432,10,,,,,45,43,,,,,141,46,,,,,,,,,,,,,,,,,15,16,,,,,,,,,,,,,93,20,,,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,37
27,28,3886,7419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,6,,,,,,,,,,,,,,,15,32,,,,,,,,,,,,,83,11,3068,5,,,,,,,,,32,881,5,19,294,35,66,7,,,45,12,97,17,,,366,34,,,,,4,4,,,,,,,,,,,,,9,46,,,,,,,,,,,568,2,,,,,,,,,,,,,,,539,15,134,48,,,,,,,,,,,,,13,51,,,,,,,,,5,3,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,33,9,8,100,8,,,,,,,,,,,,,,,,,165,26,,,,,918,4,,,153,3,188,38,,,,,,,,,,,,,,,,,64,3,21,11,,,,,12,11,,,,,64,28,,,,,,,,,,,,,,,,,62,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,45
28,29,2392,7006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,28,,,,,,,87,13,,,,,,,707,27,,,,,,,,,3641,29,,,264,36,,,5,8,141,7,27,40,,,683,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,34,,,,,,,,,,,,,,,271,30,226,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,21,,,27,27,,,,,,,,,,,,,,,,,374,12,,,,,120,29,,,,,,,,,,,,,,,,,,,,,,,4,39,,,,,,,26,9,,,,,96,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,39
29,30,2398,6957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,60,,,,,,,,,5754,17,5,17,97,64,,,,,,,27,41,,,340,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,34,,,,,,,,,,,,,,,,,,,,,49,42,,,,,,,,,,,130,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,40,,,,,,,,,,,,,,,,,14,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,2386,6330,,,,,,,,,,,28,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,33,,,,,,,20,27,,,,,18,37,151,85,,,,,,,,,2582,41,5,16,2057,7,,,,,,,54,27,,,267,49,,,,,,,,,,,,,,,,,,,53,25,,,,,,,,,,,31,28,,,,,,,,,,,,,,,168,40,,,,,,,,,,,,,,,34,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,54,13,,,,,,,,,,,,,,,,,82,34,,,,,93,31,,,,,14,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,25,,,,,,,,,,,31,10,,,,,,,,,,,28,18,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,458,12
31,32,2921,6061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,55,,,,,,,,,,,,,,,407,45,,,,,,,,,3978,25,,,,,,,,,,,,,,,276,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962,15,,,,,,,,,,,,,57,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,24,,,,,,,,,,,,,,,,,,,,,,,,,,,202,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,1258,5759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,30,,,,,,,720,25,,,,,,,,,4978,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,39856,5686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,8,,,,,,,,,,,,,,,27,18,,,,,,,63,16,,,,,25,28,458,43,,,,,,,,,1819,52,,,488,27,,,,,,,,,,,654,22,,,,,,,,,,,,,,,,,,,92,15,,,,,,,,,,,111,13,,,,,,,,,,,,,,,666,8,,,,,,,,,,,,,,,21,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,43,,,,,,,,,,,,,,,,,202,23,,,,,,,,,,,725,17,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,25
34,35,18011,5663,,,,,,,,,,,25,16,,,,,,,,,,,,,,,9,3,,,,,,,32,3,,,,,,,,,13,34,,,,,,,52,18,,,,,,,171,78,,,,,,,,,2312,48,5,20,617,23,9,17,,,,,6,114,,,141,64,,,,,,,,,,,,,,,,,,,44,27,53,5,,,,,,,,,12,43,,,,,17,16,,,,,,,,,50,100,1027,14,,,,,,,,,,,,,30,25,,,,,,,,,6,2,,,,,,,,,,,,,,,10,3,,,,,29,7,,,,,,,,,,,,,52,59,5,13,14,38,,,,,,,,,,,,,,,,,61,38,,,,,258,18,,,,,413,27,,,,,,,,,,,,,4,8,4,4,16,13,,,,,,,,,,,,,22,55,,,,,26,3,,,,,,,,,,,35,14,,,,,9,32,,,5,2,,,,,69,9,,,,,,,,,,,,,,,,,,,,
35,36,2407,5411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,210,,,,,,,,,5332,19,,,34,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,2785,5283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,2,,,,,,,,,,,,,24,29,192,72,,,,,,,,,558,124,4,27,2413,5,,,13,5,,,7,104,,,544,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,13,58,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639,6,,,,,,,,,,,,,,,,,,,7,1,46,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,65
37,38,1111,5224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,15,,,,,,,,,,,,,,,555,37,,,,,64,7,,,3252,36,,,522,26,,,,,,,,,,,246,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39,2281,5157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,30,,,,,,,,,,,,,,,,,,,,,,,,,3280,35,,,1259,13,,,,,,,,,,,290,45,,,,,,,,,,,,,,,,,,,38,28,,,,,,,,,,,,,,,,,,,,,,,,,,,200,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,5894,5018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,48,,,,,,,,,,,,,,,279,51,,,,,,,,,2115,50,,,458,28,,,,,,,31,37,,,349,35,,,,,,,,,,,,,,,,,,,68,20,,,,,,,,,,,,,,,,,,,,,,,,,,,207,35,240,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,30,,,,,,,,,,,,,,,,,,,,,,,,,,,365,11,,,,,677,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,51,,,,,,,,,,,,,,,,,35,13,,,,,38,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,30549,4926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,42,,,,,3,89,245,63,,,,,,,,,3732,28,,,,,,,,,,,,,,,194,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,52,274,29,,,,,,,,,,,,,21,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,45,,,26,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,2399,4757,,,,,,,,,,,30,13,,,,,,,18,3,,,,,,,,,9,19,,,,,,,,,2,9,,,,,27,17,,,,,,,12,44,,,,,,,197,71,,,,,,,,,2377,46,11,7,612,24,,,,,7,19,17,58,,,117,74,,,,,,,,,,,,,,,,,,,37,30,,,,,,,,,,,33,27,,,,,,,,,,,,,,,282,29,222,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,37,,,,,,,,,2,5,,,,,,,,,,,61,37,,,,,117,30,,,20,11,303,31,,,,,,,,,,,,,,,1,6,15,15,,,,,,,,,,,,,18,61,,,,,,,,,,,,,,,,,8,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,33
42,43,483,4682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,67,,,,,,,,,,,,,34,24,183,76,,,,,,,,,2978,37,,,67,80,,,,,,,11,81,,,398,30,,,,,,,,,,,,,,,,,,,16,37,,,,,,,,,,,,,,,,,,,,,,,2,7,,,135,45,383,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,50,,,22,31,,,,,,,,,,,,,,,,,35,51,,,,,62,37,,,,,179,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,57,,,,,,,,,,,,,,,,,16,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,46
43,44,36218,4643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,44,,,,,,,25,25,,,,,14,42,617,32,,,,,,,,,2433,43,,,58,88,,,,,,,23,45,,,125,71,,,,,,,,,,,,,,,,,,,14,39,,,,,,,,,,,,,,,,,,,,,,,,,,,86,71,812,16,,,,,,,,,,,,,15,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,46,,,18,35,,,,,,,,,,,,,,,,,27,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,23
44,45,1917,4597,,,,,,,,,,,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,54,,,,,,,16,32,,,,,118,8,264,55,,,,,,,,,2591,40,2,38,298,34,,,,,73,10,32,36,,,202,56,,,,,,,,,,,,,,,,,,,75,18,,,,,,,,,,,,,,,,,,,,,,,,,,,78,75,,,,,,,,,,,,,,,14,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561,10,,,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,60,,,,,,,,,,,,,,,,,10,23,,,,,,,,,,,,,37,39,,,,,,,,,,,,,,,,,,,,,,,7,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,38
45,46,28,4578,,,,,,,,,,,288,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,74,,,,,,,,,1762,54,,,300,33,,,,,,,33,34,,,199,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,13,,,,,,,,,191,37,1474,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,,,,,,,,,,,,,,,,,23,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47,34848,4401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,50,288,50,,,,,,,,,3550,31,,,224,42,,,,,,,15,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,55,87,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,55
47,48,13713,4245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,43,,,,,,,,,,,,,44,19,573,36,,,,,,,,,1209,73,,,302,32,,,1,14,,,43,32,,,529,25,,,,,,,,,,,,,,,,,,,35,32,,,,,,,,,,,248,3,,,,,,,,,,,7,4,,,133,47,203,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,22,,,,,307,12,,,,,103,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,53,,,,,,,,,,,,,,,,,28,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,24
48,49,1602,4213,,,,,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,37,,,,,,,,,,,,,3,86,262,56,,,,,,,,,3325,33,3,32,118,57,,,,,,,,,,,84,92,,,,,,,,,,,,,,,,,,,37,29,,,,,,,,,,,,,,,,,,,,,,,,,,,123,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,61,,,,,,,,,,,,,,,,,,,,,69,36,,,,,61,38,,,,,,,,,,,,,,,,,,,,,1,5,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,52
49,50,41114,4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3882,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,51,4192,4110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,14,,,,,,,50,19,,,,,24,30,866,19,,,,,,,,,13,976,,,234,41,,,,,,,43,31,,,190,60,,,,,,,,,,,,,9,3,,,,,14,38,,,,,,,,,,,79,21,,,,,,,,,,,,,,,349,23,461,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,25,,,,,,,,,,,,,,,,,,,,,104,30,,,,,,,,,,,1392,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,29,,,,,,,,,,,,,,,,,,,,,,,16,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52,4112,3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,27,,,,,,,,,,,,,43,20,98,118,,,,,,,,,1687,58,2,41,250,38,,,4,13,39,13,,,,,324,40,,,,,,,,,,,,,,,,,,,24,34,,,,,,,,,,,,,,,,,26,14,,,,,,,,,107,58,74,59,,,,,,,,,,,,,58,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,49,,,22,32,,,,,,,,,,,,,,,,,358,13,,,,,260,17,,,,,125,50,,,,,,,,,,,,,,,,,12,21,,,,,,,,,,,,,17,65,,,,,,,,,,,96,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,28
52,53,3955,3830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,24,,,,,,,18,29,,,,,,,246,62,,,,,,,,,1600,60,,,208,44,,,,,,,,,,,326,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,25,,,,,,,,,,,,,,,644,10,,,,,,,,,,,,,,,172,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,59,,,,,,,,,,,103,54,,,,,,,,,,,,,,,,,56,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,16
53,54,11634,3798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3741,27,,,,,,,,,,,,,,,23,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,98
