,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,ary,ary_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lmo,lmo_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
23,24,178900,8133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,53,,,,,,,57,26,,,,,,,451,41,,,,,,,,,,,4999,19,,,,,,,,,,,,,,,,,283,47,,,,,,,,,,,,,,,,,,,,,,,195,9,,,,,,,,,,,11,47,,,,,,,,,,,,,,,,,95,60,1490,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,53,,,,,,,,,,,,,,,,,,,,,,,,,62,40,,,,,,,,,,,,,379,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,25,18011,7876,7,6,,,,,,,,,64,19,,,,,,,,,,,,,,,,,,,,,,,,,14,4,,,,,,,27,3,,,,,,,,,22,25,,,,,12,2,57,25,,,,,,,290,58,,,,,,,,,,,3988,25,15,3,574,26,9,15,6,17,,,15,74,,,,,192,63,,,,,,,,,,,,,,,,,,,,,,,35,34,111,4,,,19,15,,,,,17,42,,,,,,,22,14,,,,,,,,,85,65,696,17,,,,,,,,,5,4,,,20,35,,,,,,,,,4,4,,,6,12,,,,,,,,,4,2,,,,,,,52,2,,,,,55,8,,,,,,,,,,,,,53,59,8,8,3,51,,,,,,,,,,,,,,,,,,,,,128,26,,,,,294,13,,,,,,,477,20,,,,,,,,,,,,,,,,,8,8,36,3,23,17,,,,,,,,,,,,,21,55,,,,,13,5,,,,,,,,,,,,,,,46,21,,,,,23,25,,,3,2,,,,,97,15,,,,,,,,,,,18,3,,,,,,,,,,,202,38
25,26,2719,7655,,,,,,,,,,,115,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,48,,,,,,,9,54,,,,,18,30,646,26,,,,,,,,,,,4707,21,4,29,260,38,10,11,,,,,67,32,,,,,533,27,,,,,,,,,,,,,,,,,,,,,,,63,23,,,,,,,,,,,25,35,,,,,,,,,,,,,,,,,260,26,,,,,,,,,,,,,,,36,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,43,,,,,,,,,,,,,,,,,,,,,,,,,74,37,,,,,,,,,,,,,292,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,43,,,,,,,,,,,,,,,,,,,,,,,,,,,16,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,23
26,27,4192,7394,,,,,,,,,,,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23,,,,,,,43,30,,,,,30,20,789,22,,,,,,,31,12,,,3961,26,,,219,40,,,,,,,36,44,,,,,244,51,,,,,,,,,,,,,,,6,7,,,,,,,27,44,,,,,,,,,,,35,30,,,,,,,,,,,,,,,,,241,29,260,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,40,,,,,,,,,,,,,,,,,,,,,,,,,76,35,,,,,,,,,,,,,1102,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,42,,,,,,,,,,,,,,,,,,,,,,,,,,,43,16,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,73,62
27,28,2392,7084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,37,,,,,,,89,19,,,,,,,541,32,,,,,,,37,11,,,3889,27,,,150,54,,,4,20,189,9,68,31,,,,,660,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,32,,,,,,,,,,,,,,,,,243,28,324,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,22,,,56,15,,,,,,,,,,,,,,,,,,,,,239,19,,,,,75,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,22,,,,,,,22,14,,,,,103,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,45
28,29,50381,6983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,43,472,38,,,,,,,,,,,5108,18,,,311,37,,,,,14,22,149,23,,,,,256,49,,,,,,,,,,,,,,,,,,,,,,,73,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,23,75,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,30,2398,6877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31,242,63,,,,,,,,,,,5355,16,6,19,188,47,,,,,,,29,52,,,,,446,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,80,176,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,58,,,,,,,,,,,,,,,,,,,,,,,,,77,34,,,,,,,,,,,,,179,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,52,,,,,,,,,,,,,,,,,,,,,18,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,822,6769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,22,13,,,,,,,,,,,,,,,23,20,,,,,,,88,20,,,6,7,12,38,620,27,,,,,,,27,14,,,2124,49,6,17,422,31,,,,,,,181,19,,,,,457,30,,,,,,,,,,,,,,,,,,,,,,,33,38,,,,,,,,,,,67,15,,,,,,,,,,,,,,,,,427,17,242,34,,,,,,,,,,,,,71,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,23,23,2,41,20,,,,,,,,,,,,,,,,,,,,,129,25,,,,,131,25,,,,,,,427,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,24,,,,,,,,,,,,,,,,,,,,,14,38,,,,,,,,,,,,,,,13,23,,,,,,,,,,,,,,,,,,,,,,,842,16
31,32,2386,6767,,,,,,,,,,,52,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,42,,,,,,,48,28,,,,,13,34,204,74,,,,,,,,,,,2842,35,4,28,1433,9,,,,,,,86,30,,,,,349,39,,,,,,,,,,,,,,,,,,,,,,,43,32,,,,,,,,,,,43,24,11,9,,,,,,,,,,,,,,,188,42,,,,,,,,,,,,,,,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,111,7,,,,,,,,,,,,,,,,,,,,,88,31,,,,,85,33,,,,,,,97,58,,,,,,,,,,,,,,,,,,,,,6,31,,,,,,,,,,,,,152,14,,,,,,,,,,,,,19,15,,,,,,,,,,,,,21,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,826,17
32,33,6819,6427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,16,3251,4,,,,,,,,,,,1479,66,7,15,67,74,,,,,,,53,35,,,,,242,52,,,,,,,,,,,,,,,,,,,,,,,29,41,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,218,31,77,58,,,,,,,,,,,,,10,59,,,,,,,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,73,49,,,15,35,,,,,,,,,,,,,,,,,,,,,405,13,,,,,12,74,,,,,,,181,44,,,,,,,,,,,,,,,,,,,,,36,14,,,,,,,,,,,,,77,28,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,49
33,34,2952,6371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,22,,,,,,,,,,,,,42,15,469,39,,,,,,,,,,,3716,28,4,30,365,33,,,9,7,,,244,10,,,,,601,22,,,,,,,,,,,,,,,,,,,,,,,10,57,,,,,,,,,,,,,,,,,,,12,18,,,,,,,7,9,197,37,34,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,30,,,55,16,,,,,,,,,,,,,,,,,,,,,,,,,,,78,35,,,,,,,99,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,10,,,,,,,,,,,,,,,,,,,,,36,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35,11733,5908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,96,,,,,,,,,10,2,1628,59,,,,,,,,,,,,,,,,,296,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,1,,,,,17,41,,,,,,,,,,,,,,,,,2919,3,42,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,,,,,,,,131,4,,,,,39,11,,,,,9,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,28,5750,,,,,,,,,,,133,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,83,,,,,,,,,,,2837,36,,,508,28,,,,,,,23,63,,,,,188,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12,,,,,,,,,205,34,1418,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,62,,,,,,,,,,,,,,,,,,,,,136,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,39856,5609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,9,,,,,,,,,,,,,,,25,17,,,,,,,81,24,,,,,12,39,326,54,,,,,,,,,,,1558,62,,,1265,11,,,,,,,45,39,,,,,323,42,,,,,,,,,,,,,,,,,,,,,,,83,16,,,,,,,,,,,36,29,,,,,,,,,,,,,,,,,639,12,,,,,,,,,,,,,,,17,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,37,,,,,,,,,,,,,,,,,,,,,91,30,,,,,273,15,,,,,,,452,21,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,40,,,,,61,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,31
37,38,1258,5345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,32,,,,,,,678,25,,,,,,,,,,,4596,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39,2785,5204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,2,,,,,,,,,,,,,5,59,159,86,,,,,,,,,,,693,117,3,38,2707,5,,,7,12,,,14,79,,,,,537,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,48,,,,,,,,,,,,,,,,,471,16,30,88,,,,,,,,,,,,,,,,,,,,,3,7,,,,,3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,16,,,,,,,,,,,,,,,,,,,,,8,1,,,38,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,37,86
39,40,1917,4819,,,,,,,,,,,18,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,41,,,,,,,26,38,,,,,62,9,489,37,,,,,,,,,,,2594,40,2,45,218,41,,,6,15,54,14,17,72,,,,,373,38,,,,,,,,,,,,,,,,,,,,,,,80,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,64,,,,,,,,,,,,,,,29,26,,,,,,,,,,,,,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,9,,,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,62,,,,,,,,,,,,,,,,,,,,,4,39,,,,,,,,,,,,,49,37,,,,,,,,,,,,,,,,,,,,,23,31,,,,,13,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,64
40,41,2399,4769,,,,,,,,,,,46,21,,,,,,,,,,,,,,,21,4,,,,,,,,,,,16,16,,,,,,,,,2,9,,,,,27,14,,,,,,,82,23,,,,,,,218,66,,,,,,,18,15,,,1827,53,5,24,433,30,,,,,20,19,42,42,,,,,202,60,,,,,,,,,,,,,,,,,,,,,,,44,29,,,,,,,,,,,67,16,,,,,,,,,,,,,,,,,207,33,182,42,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,51,,,,,,,,,,,6,5,,,,,,,,,,,,,68,39,,,,,141,23,,,,,25,11,411,24,,,,,,,,,,,,,,,,,,,3,6,38,13,,,,,,,,,,,,,19,58,,,,,,,,,,,,,,,,,,,,,74,16,,,,,17,30,,,,,,,,,230,10,,,,,,,,,,,,,,,,,,,,,,,208,35
41,42,1269,4753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049,19,,,,,,,,,,,1573,61,,,,,,,,,,,1167,4,,,,,82,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43,2086,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,12,,,,,,,,,,,,,,,404,45,,,,,,,,,,,372,174,,,865,18,,,,,,,,,,,,,28,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,81,580,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,30,,,,,,,737,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110,13
43,44,2921,4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,65,,,,,,,,,,,,,,,350,52,,,,,,,,,,,2903,34,,,,,,,,,,,,,,,,,128,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819,14,,,,,,,,,,,,,56,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,45,9209,4460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,69,,,,,,,,,,,,,13,35,286,59,,,,,,,,,,,2434,42,,,153,50,,,,,2,33,107,27,,,,,380,37,,,,,,,,,,,,,,,,,,,,,,,29,42,,,,,,,,,,,20,40,,,,,,,,,,,,,,,,,186,43,116,49,,,,,,,,,,,,,10,60,,,,,,,,,,,,,,,,,,,,,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,26,5,14,61,13,,,,,,,,,,,,,,,,,,,,,93,29,,,,,,,,,,,,,259,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,31,,,,,,,,,,,,,6,21,,,,,,,12,39,,,,,,,,,,,,,,,29,18,,,,,,,,,,,,,,,,,,,,,,,,
45,46,13713,4368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,32,,,,,,,,,,,,,23,23,531,34,,,,,,,,,,,1327,69,,,253,39,,,8,11,,,132,25,,,,,549,24,,,,,,,,,,,,,,,,,,,,,,,34,35,,,,,,,,,,,8,50,,,,,,,,,,,,,3,7,,,277,25,110,51,,,,,,,,,,,,,14,45,,,,,,,,,,,,,,,,,,,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,33,,,,,,,,,,,,,,,,,,,,,,,,,80,33,,,,,226,17,,,,,,,243,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,44,,,,,,,,,,,,,,,,,,,,,72,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,28
46,47,2281,4330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2798,37,,,952,15,,,,,,,,,,,,,270,48,,,,,,,,,,,,,,,,,,,,,,,35,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,48,1111,4288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,,,,,,,,,,,,,,,566,29,,,,,,,39,10,,,2653,39,,,488,29,,,,,,,,,,,,,158,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,188834,3944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,31,,,,,,,,,,,2931,32,,,,,,,,,,,,,,,,,293,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,50,1602,3614,,,,,15,2,,,,,86,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,45,,,,,,,32,34,,,,,11,40,165,82,,,,,,,,,,,1841,52,8,10,150,53,,,,,18,21,14,77,,,,,74,106,,,,,,,,,,,,,,,,,,,,,,,33,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,68,,,,,,,,,,,,,,,,,,,,,,,,,60,41,,,,,86,32,,,,,,,139,49,,,,,,,,,,,,,,,,,,,5,5,6,30,,,,,,,,,,,,,14,68,,,,,,,,,,,,,,,,,,,,,627,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,56
50,51,34848,3576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,70,535,33,,,,,,,,,,,2426,43,4,33,151,52,,,,,,,8,107,,,,,96,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,62,90,56,,,,,,,,,,,,,14,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,20,,,,,,,,,,,,,,,,,,,,,,,63,69
51,52,483,3575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,30,,,,,,,27,37,,,,,6,53,114,102,,,,,,,,,,,2238,46,7,13,45,91,,,,,,,25,60,,,,,254,50,,,,,,,,,,,,,,,,,,,,,,,12,54,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,78,70,454,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,67,,,20,29,,,,,,,,,,,,,,,,,,,,,13,94,,,,,35,45,,,,,,,76,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,83,,,,,,,,,,,,,,,,,,,,,19,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,53
52,53,30549,3555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,70,,,,,,,21,42,,,,,3,80,214,68,,,,,,,,,,,2031,50,,,206,44,,,6,18,,,,,,,,,170,69,,,,,,,,,,,,,,,,,,,,,,,28,43,,,,,,,,,,,11,46,,,,,,,,,,,,,,,,,90,63,279,30,,,,,,,,,,,,,50,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,61,,,19,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,48,,,,,,,,,,,,,,,,,,,,,,,,,,,8,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,39
