bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,oc,oc_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
6819,7615,29,,,,,,,,,,,,,,,,,,,,,,,,,,,23,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,17,4375,3,,,,,,,,,1384,69,8,16,19,107,,,,,,,31,39,,,452,30,,,,,,,,,,,,,,,,,23,34,,,,,,,,,,,,,,,,,,,,,,,4,3,,,84,66,67,61,,,,,,,,,,,,,17,45,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,67,50,,,32,19,,,,,,,,,,,,,336,11,,,,,47,38,,,,,146,49,,,,,,,,,,,,,,,,,5,30,,,,,,,,,,,,,320,7,,,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,32
2952,6892,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,2,,,,,,,,,,,,,79,8,602,34,,,,,,,,,3456,29,7,22,719,19,,,6,10,,,107,16,,,799,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,15,,,,,,,,,442,23,25,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,26,,,48,12,,,,,,,,,,,,,,,,,,,81,28,,,,,111,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,6501,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,30,,,,,,,883,23,,,,,,,,,5581,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886,6307,32,,,,,,,,,,,,,,,,,,,,,,,,,,,160,3,,,,,,,,,,,,,,,18,20,,,,,,,,,,,,,59,12,2523,9,,,,,,,,,17,888,6,28,245,37,15,10,,,17,14,111,15,,,440,32,,,5,3,,,,,,,,,,,,,38,27,,,,,,,,,,,392,2,,,,,,,,,,,,,,,517,15,112,47,,,,,,,,,,,,,36,26,,,,,,,,,18,2,,,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,36,14,5,66,9,,,,,,,,,,,,,154,26,,,,,630,5,,,161,2,151,46,,,,,,,,,,,,,,,,,41,9,1,19,,,,,,,,,,,38,37,,,,,,,,,,,,,,,,,126,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,42
2398,6261,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,60,,,,,,,,,5141,23,7,21,111,56,,,,,,,15,62,,,329,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,42,,,,,,,,,,,,,,,,,45,48,,,,,,,,,,,148,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,47,,,,,,,,,,,,,,,,,66,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,5911,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,54,,,,,,,,,,,,,,,396,45,,,,,,,,,3926,26,,,,,,,,,,,,,,,254,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986,14,,,,,,,,,,,,,78,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,28,,,,,,,,,,,,,,,,,,,,,,,115,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39856,5767,35,,,,,,,,,,,,,,,,,,,,,,,,,,,80,8,,,,,,,,,,,,,,,28,10,,,,,,,36,21,,,,,8,45,449,40,,,,,,,,,2443,46,,,,,,,,,,,,,,,618,25,,,,,,,,,,,,,,,,,46,26,,,,,,,,,,,96,14,,,,,,,,,,,,,,,455,22,,,,,,,,,,,,,,,30,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,38,,,,,,,,,,,,,268,16,,,,,,,,,,,948,16,,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,23
36218,5730,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,56,,,,,,,20,27,,,,,8,44,793,27,,,,,,,,,3311,32,,,32,91,,,,,,,55,30,,,151,71,,,,,,,,,,,,,,,,,16,41,,,,,,,,,,,,,,,,,,,,,,,,,,,76,71,959,16,,,,,,,,,,,,,18,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,45,,,16,33,,,,,,,,,,,,,39,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,35
2785,5496,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,3,,,,,,,,,,,,,22,24,220,64,,,,,,,,,470,142,6,27,2806,4,,,7,9,,,1,151,,,764,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497,19,33,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,9,,,,,,,,,,,,,,,1,1,25,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,23,81
41114,5461,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5384,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,5406,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,27,,,,,,,,,,,,,,,639,31,,,,,31,8,,,3336,31,,,441,26,,,,,,,,,,,267,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,5392,40,,,,,,,,,,,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,30,,,,,,,30,23,,,,,,,81,132,,,,,,,,,2288,49,4,34,1729,7,,,,,,,65,25,,,248,50,,,,,,,,,,,,,,,,,52,22,,,,,,,,,,,33,27,,,,,,,,,,,,,,,181,40,,,,,,,,,,,,,,,20,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,50,11,,,,,,,,,,,,,33,58,,,,,44,39,,,,,8,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,23,,,,,,,,,,,18,10,,,,,,,,,,,9,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,395,14
1917,5108,41,,,,,,,,,,,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,38,,,,,,,26,24,,,,,76,9,284,55,,,,,,,,,3022,35,3,39,296,32,,,,,78,9,22,46,,,243,52,,,,,,,,,,,,,,,,,98,14,,,,,,,,,,,,,,,,,,,,,,,,,,,80,69,,,,,,,,,,,,,,,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592,8,,,32,18,,,,,,,,,,,,,,,,,,,,,,,,,108,58,,,,,,,,,,,,,,,,,15,14,,,,,,,,,,,,,37,38,,,,,,,,,,,,,,,,,,,,,,,4,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,59
18011,4951,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,,,,,,,,,15,24,,,,,,,37,19,,,,,,,145,86,,,,,,,,,1826,55,9,13,550,23,10,13,,,,,9,91,,,132,75,,,,,,,,,,,,,,,,,195,7,21,5,,,,,,,,,20,33,,,,,31,14,,,,,,,,,39,101,971,15,,,,,,,,,,,,,42,21,,,,,,,,,7,4,,,,,,,,,,,,,,,14,3,,,,,54,5,,,,,,,,,,,,,28,68,6,13,8,39,,,,,,,,,,,,,58,40,,,,,176,20,,,,,379,32,,,,,,,,,,,,,9,7,5,4,12,16,,,,,,,,,,,,,16,53,,,,,13,4,,,,,,,,,,,46,22,,,,,8,29,,,,,,,,,45,7,,,,,,,,,,,,,,,,,,,,,,
483,4940,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,62,,,,,,,,,,,,,15,28,161,78,,,,,,,,,2779,40,,,,,,,,,,,25,42,,,540,27,,,,,,,,,,,,,,,,,13,43,,,,,,,,,,,,,,,,,,,,,,,3,4,,,99,55,605,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,62,,,16,31,,,,,,,,,,,,,16,80,,,,,40,40,,,,,457,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,55,,,,,,,,,,,,,,,,,45,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,44
2281,4610,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,48,,,,,,,,,,,,,,,,,,,,,,,,,3059,34,,,978,18,,,,,,,,,,,303,45,,,,,,,,,,,,,,,,,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,,198,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,4368,45,,,,,,,,,,,35,11,,,,,,,11,3,,,,,,,3,21,,,,,,,,,4,8,,,,,26,13,,,,,,,36,20,,,,,,,150,82,,,,,,,,,1547,62,8,14,1222,14,,,,,8,17,9,89,,,119,78,,,,,,,,,,,,,,,,,51,23,,,,,,,,,,,28,28,,,,,,,,,,,,,,,166,43,249,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,57,,,,,,,6,5,,,,,,,,,90,32,,,,,129,24,,,11,12,254,37,,,,,,,,,,,,,,,,,11,18,,,,,,,,,,,,,14,56,,,,,,,,,,,,,,,,,25,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,33
11733,4346,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,97,,,,,,,6,1,1008,83,,,,,,,,,,,,,,,276,46,,,,,,,,,,,,,,,,,,,,,,,266,2,,,,,5,49,,,,,,,,,,,,,,,2533,3,22,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,,,,,,,,66,2,,,,,20,8,,,,,7,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
30549,4258,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,26,,,,,3,83,254,58,,,,,,,,,3013,36,,,,,,,,,,,,,,,194,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,75,410,25,,,,,,,,,,,,,29,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,47,,,18,28,,,,,,,,,,,,,,,,,,,,,,,,,126,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,4021,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,222,,,,,,,,,3944,25,,,38,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,3943,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,50,,,,,,,12,39,,,,,,,113,108,,,,,,,,,1944,53,,,216,39,,,,,,,,,,,334,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,20,,,,,,,,,,,,,,,554,14,,,,,,,,,,,,,,,257,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,16
1269,3920,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777,28,,,,,,,,,2631,42,,,,,,,,,,,356,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,3742,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,71,,,,,,,,,,,,,14,29,276,57,,,,,6,10,,,2805,39,,,137,48,,,,,,,48,34,,,207,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9209,3668,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,45,,,,,,,,,,,,,13,33,227,62,,,,,,,,,2587,43,,,32,90,,,,,,,125,13,,,4,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,34,,,,,,,,,,,,,,,216,35,2,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,101,38,5,15,22,25,,,,,,,,,,,,,62,39,,,,,,,,,,,172,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,35,,,,,,,,,,,13,11,,,,,,,,,,,,,,,,,,,,,15,12,,,,,,,,,,,,,,,,,,,,,,
28,3644,53,,,,,,,,,,,160,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,49,,,,,,,,,2040,52,,,187,41,,,,,,,13,71,,,219,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,40,,,,,,,,,,,,,,,,,103,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,3516,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,21,214,65,,,,,,,,,2737,41,,,32,89,,,,,,,21,48,,,51,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,53,,,,,,,,,,,,,,,23,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,32,,,14,34,,,,,,,,,,,,,,,,,,,11,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,26
11634,3508,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3436,30,,,,,,,,,,,,,,,30,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,68
13713,3498,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,32,,,,,,,,,,,,,21,25,572,35,,,,,,,,,1283,70,,,145,47,,,5,12,,,36,37,,,488,29,,,,,,,,,,,,,,,,,38,28,,,,,,,,,,,7,47,,,,,,,,,,,1,7,,,96,57,252,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,30,,,,,162,21,,,,,15,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,45,,,,,,,,,,,,,,,,,74,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,25
4112,3400,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,17,,,,,,,,,,,,,24,23,191,74,,,,,,,,,1463,67,1,47,168,45,,,5,11,35,11,,,,,244,51,,,,,,,,,,,,,,,,,22,35,,,,,,,,,,,,,,,,,17,16,,,,,,,,,140,48,88,52,,,,,,,,,,,,,22,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,37,,,17,30,,,,,,,,,,,,,212,20,,,,,235,15,,,,,199,41,,,,,,,,,,,,,,,,,12,15,,,,,,,,,,,,,17,51,,,,,,,,,,,57,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,34
6472,3397,58,,,,,,,,,,,,,,,,,,,,,,,,,,,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,50,,,,,,,,,1724,57,,,288,33,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,34,,,,,,,,,,,580,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,41
29146,3390,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,43,,,,,,,,,709,103,,,,,,,,,,,,,,,79,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,38,,,,,,,,,,,,,,,,,51,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,3229,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,73,,,,,,,,,,,,,,,133,93,,,,,,,,,2362,47,,,357,29,,,,,,,,,,,213,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,3209,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,34,,,,,,,,,,,,,,,,,,,,,,,,,2808,38,,,266,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759,3135,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,287,,,,,,,,,3071,33,,,,,,,,,,,,,,,13,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,114
1293,3128,63,,,,,,,,,,,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,28,,,,,,,10,41,,,,,,,140,88,,,,,,,,,2227,50,,,128,51,,,,,,,42,35,,,211,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,35,,,,,,,,,,,,,,,,,29,60,,,,,22,51,,,,,115,54,,,,,,,,,,,,,,,,,,,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17530,2850,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,288,,,,,,,,,744,100,,,,,,,,,,,,,,,51,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,38,,,,,,,,,,,,,1735,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,28
