bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
24480,12079,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12015,1,,,,,,,,,,,,,,,,,,,,,9,99,,,26,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,11943,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,11,,,,,,,,,,,,,,,11,35,,,,,,,,,,,5,4,11,53,1952,14,,,,,,,,,4350,26,8,17,622,23,,,,,,,252,6,,,684,28,,,,,,,,,,,,,,,,,,,66,22,,,,,,,,,,,159,18,,,,,,,,,,,,,,,647,18,526,17,,,,,,,,,,,,,37,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,16,5,12,60,14,,,,,,,,,,,,,,,,,622,11,,,,,122,32,,,,,783,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,15,,,,,,,,,,,,,,,,,,,,,,,13,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,12
811,11033,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,4,,,,,,,20,34,,,,,,,1253,24,,,,,,,,,3490,32,,,1733,8,,,,,,,96,22,,,1095,15,,,,,,,,,,,,,,,,,,,288,6,,,,,,,,,,,149,19,,,,,,,,,,,,,,,108,73,198,33,,,,,,,,,,,,,183,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,4,,,22,29,,,,,,,,,,,,,,,,,582,12,,,,,357,13,,,65,6,335,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,10973,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,86,,,,,,,,,9760,11,1,48,75,65,,,,,,,18,65,,,305,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,26,,,,,,,,,,,,,,,,,,,,,88,37,,,,,,,,,,,134,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,46,,,,,,,,,,,,,,,,,35,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,10376,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,6,,,,,,,,,,,,,,,,,,,,,,,241,8,,,,,,,3612,9,,,,,,,,,2408,46,13,8,170,46,,,,,302,4,,,,,235,59,,,,,,,,,,,,,,,,,,,,,,,,,123,6,,,,,267,11,,,,,,,,,,,,,,,501,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3,,,,,,,,,,,,,,,,,,,,,799,10,,,,,,,,,,,,,,,,,,,,,967,5,,,,,,,,,,,77,70,,,,,,,,,,,,,21,7,,,104,5,,,,,,,,,2,3,,,320,6,,,,,,,,,,,,,,,,,48,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,92
483,9392,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,33,,,,,,,,,,,,,24,32,195,100,,,,,,,,,7743,15,,,,,,,,,,,19,61,,,277,51,,,,,,,,,,,,,,,,,,,13,42,,,,,,,,,,,,,,,,,,,,,,,2,5,,,126,65,398,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,55,,,14,38,,,,,,,,,,,,,,,,,42,55,,,,,120,33,,,,,217,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,50,,,,,,,,,,,,,,,,,41,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,39
2392,9309,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,19,,,,,,,135,15,,,,,,,997,31,,,,,,,,,4998,22,,,353,32,,,11,5,126,8,,,,,887,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,31,,,,,,,,,,,,,,,613,22,193,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,22,,,35,25,,,,,,,,,,,,,,,,,298,24,,,,,136,30,,,,,,,,,,,,,,,,,,,,,,,10,20,,,,,,,26,7,,,,,105,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,36
5072,9219,28,,,,,,,,,,,7,20,,,,,,,,,,,,,,,,,13,17,,,,,76,2,,,,,,,,,11,38,,,,,,,,,,,,,158,6,532,48,,,,,,,,,6259,18,7,23,70,70,,,,,,,,,,,379,44,,,,,,,,,,,,,,,8,3,,,,,675,2,,,,,,,,,,,,,,,183,8,,,,,,,,,90,77,258,29,,,,,,,,,,,,,23,28,,,,,,,,,,,,,,,,,,,8,1,,,14,3,,,92,2,,,,,,,,,,,,,,,46,66,10,10,97,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,67,,,,,,,,,,,,,,,9,3,,,,,,,,,,,,,,,27,47,,,,,45,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,64
2952,8569,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,12,,,,,,,,,,,,,118,9,1099,28,,,,,,,,,3842,30,8,20,725,21,,,6,10,,,165,12,,,903,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,17,,,,,,,,,771,15,29,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,19,,,85,10,,,,,,,,,,,,,,,,,,,,,,,115,34,,,,,148,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6819,8396,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,20,5516,3,,,,,,,,,1385,68,9,15,63,76,,,,,,,34,40,,,226,62,,,,,,,,,,,,,,,,,,,30,35,,,,,,,,,,,,,,,,,,,,,,,3,4,,,124,66,67,61,,,,,,,,,,,,,17,41,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,98,46,,,21,33,,,,,,,,,,,,,,,,,324,20,,,,,38,46,,,,,165,50,,,,,,,,,,,,,,,,,12,18,,,,,,,,,,,,,70,28,,,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,34
1917,8198,31,,,,,,,,,,,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,40,,,,,,,23,31,,,,,75,12,354,66,,,,,,,,,5463,20,4,35,341,34,,,5,12,58,10,18,64,,,424,41,,,,,,,,,,,,,,,,,,,72,18,,,,,,,,,,,,,,,,,,,,,,,,,,,99,74,,,,,,,,,,,,,,,15,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,8,,,31,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,48,,,,,,,,,,,,,,,,,8,22,,,,,,,,,,,,,46,37,,,,,,,,,,,,,,,,,,,,,,,9,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,46
39856,8092,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,8,,,,,,,,,,,,,,,34,9,,,,,,,64,18,,,,,14,47,819,38,,,,,,,,,2860,37,,,,,,,,,,,,,,,859,19,,,,,,,,,,,,,,,,,,,79,16,,,,,,,,,,,265,12,,,,,,,,,,,,,,,1012,9,,,,,,,,,,,,,,,38,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,54,,,,,,,,,,,,,,,,,441,16,,,,,,,,,,,1215,13,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,20
5432,7864,33,,,,,,,,,,,124,8,,,13,2,,,,,,,,,,,,,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,81,,,,,,,,,4567,25,,,970,18,,,,,127,7,33,42,,,135,77,,,,,,,,,,,,,,,7,4,,,347,5,135,3,,,,,,,,,,,,,,,317,6,,,,,,,,,123,68,99,51,,,,,,,,,,,,,19,34,,,,,,,,,,,,,,,30,6,,,,,,,6,6,,,17,3,,,,,,,,,,,,,,,114,41,11,9,48,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3,,,20,3,190,5,,,,,,,,,,,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,35
3886,7808,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,4,,,,,,,,,,,,,,,11,37,,,,,,,,,,,,,74,13,2721,11,,,,,,,,,15,931,22,2,279,37,11,14,,,35,11,113,18,,,464,36,,,,,2,4,,,,,,,,,,,,,18,39,,,,,,,,,,,748,2,,,,,,,,,,,,,,,772,14,102,48,,,,,,,,,,,,,25,25,,,,,,,4,3,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,50,3,14,106,8,,,,,,,,,,,,,,,,,313,22,,,,,787,4,,,227,2,196,43,,,,,,,,,,,,,,,,,85,7,17,12,,,,,,,,,,,80,25,,,,,,,,,,,,,,,,,218,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,40
1111,6778,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,26,,,,,,,,,,,,,,,950,33,,,,,59,7,,,3740,31,,,518,26,,,,,,,,,,,229,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,6740,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,34,,,,,,,,,,,,,,,743,40,,,,,,,,,4130,28,,,,,,,,,,,,,,,441,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,14,,,,,,,,,,,,,89,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,21,,,,,,,,,,,,,,,,,,,,,,,,,,,168,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,6623,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,2,,,,,,,,,,,,,28,27,306,73,,,,,,,,,576,126,5,31,3600,3,,,8,7,,,1,148,,,710,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,19,27,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569,13,,,,,,,,,,,,,,,,,,,1,1,44,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,17,95
2386,5891,38,,,,,,,,,,,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,16,,,,,,,26,26,,,,,14,45,111,144,,,,,,,,,2427,45,5,29,1617,9,,,,,,,71,28,,,430,39,,,,,,,,,,,,,,,,,,,46,27,,,,,,,,,,,45,29,,,,,,,,,,,,,,,265,43,,,,,,,,,,,,,,,28,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,62,13,,,,,,,,,,,,,,,,,73,40,,,,,65,39,,,,,7,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,24,,,,,,,,,,,16,13,,,,,,,,,,,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,422,11
5894,5747,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,45,,,,,,,,,,,,,,,361,64,,,,,,,,,2249,50,,,396,30,,,,,,,76,27,,,376,45,,,,,,,,,,,,,,,,,,,41,28,,,,,,,,,,,,,,,,,,,,,,,,,,,373,33,323,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,47,,,,,,,,,,,,,,,,,,,,,,,,,,,365,12,,,,,964,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,19,,,,,54,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30549,5696,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,29,,,,,11,54,475,52,,,,,,,,,3861,29,,,,,,,,,,,,,,,322,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,45,434,20,,,,,,,,,,,,,14,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,49,,,15,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36218,5557,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,41,,,,,,,46,20,,,,,10,58,1110,26,,,,,,,,,2856,38,,,48,86,,,,,,,33,43,,,175,70,,,,,,,,,,,,,,,,,,,18,40,,,,,,,,,,,,,,,,,,,,,,,,,,,99,75,761,15,,,,,,,,,,,,,19,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,52,,,26,28,,,,,,,,,,,,,,,,,59,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,26
18011,5519,42,,,,,,,,,,,13,17,,,,,,,,,,,,,,,1,4,,,,,,,23,3,,,,,,,,,19,25,,,,,,,42,22,,,,,,,171,111,,,,,,,,,2025,55,9,16,776,20,13,11,,,,,20,60,,,155,73,,,,,,,,,,,,,,,,,,,20,38,56,5,,,,,,,,,18,39,,,,,21,16,,,,,,,,,60,100,1111,12,,,,,,,,,,,,,23,29,,,,,,,8,2,,,,,,,,,,,,,,,21,2,,,,,27,7,,,,,,,,,,,,,33,71,3,15,9,42,,,,,,,,,,,,,,,,,57,47,,,,,147,28,,,,,415,29,,,,,,,,,,,,,6,9,5,4,15,14,,,,,,,,,,,,,20,58,,,,,19,4,,,,,,,,,,,67,18,,,,,17,22,,,8,2,,,,,66,8,,,,,,,,,,,,,,,,,,,,,,
2281,5215,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,31,,,,,,,,,,,,,,,,,,,,,,,,,3291,33,,,1110,16,,,,,,,,,,,381,43,,,,,,,,,,,,,,,,,,,30,33,,,,,,,,,,,,,,,,,,,,,,,,,,,325,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41114,4994,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4835,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,4880,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,11,,,,,,,48,19,,,,,48,19,905,35,,,,,,,,,4,977,,,215,43,,,,,,,53,31,,,177,69,,,,,,,,,,,,,5,4,,,,,20,37,,,,,,,,,,,130,20,,,,,,,,,,,,,,,418,30,489,18,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,29,,,,,,,,,,,,,,,,,,,,,126,32,,,,,,,,,,,1920,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,27,,,,,,,,,,,,,,,,,,,,,,,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,4843,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,22,,,,,,,14,41,,,,,,,163,116,,,,,,,,,2081,54,,,352,33,,,,,,,,,,,552,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,21,,,,,,,,,,,,,,,919,11,,,,,,,,,,,,,,,168,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,62,,,,,,,,,,,83,68,,,,,,,,,,,,,,,,,92,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,18
1258,4628,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,23,,,,,,,1390,23,,,,,,,,,3171,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9209,4619,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,22,377,61,,,,,,,,,2917,36,,,45,87,,,,,,,81,24,,,8,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,30,,,,,,,,,,,,,,,406,31,3,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,197,28,,,44,23,,,,,,,,,,,,,,,,,145,29,,,,,,,,,,,222,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,26,,,,,,,,,,,14,14,,,,,,,,,,,,,,,,,,,,,11,16,,,,,,,,,,,,,,,,,,,,,,
13713,4618,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,32,,,,,,,,,,,,,37,23,858,37,,,,,,,,,1514,62,,,231,39,,,4,15,,,41,37,,,770,23,,,,,,,,,,,,,,,,,,,34,32,,,,,,,,,,,13,44,,,,,,,,,,,2,6,,,181,52,170,37,,,,,,,,,,,,,,,,,,,,,,,,,,,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,27,,,,,278,16,,,,,14,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,41,,,,,,,,,,,,,,,,,99,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,25
2407,4278,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,184,,,,,,,,,4167,27,,,42,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,4256,51,,,,,,,,,,,250,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,68,,,,,,,,,2306,49,,,170,45,,,,,,,25,49,,,262,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,11,,,,,,,,,359,34,307,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,48,,,,,,,,,,,,,,,,,99,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,4193,52,,,,,,,,,,,33,12,,,,,,,9,4,,,,,,,,,6,19,,,,,,,,,4,8,,,,,28,13,,,,,,,26,27,,,,,,,177,108,,,,,,,,,1976,57,9,14,522,25,,,,,9,18,18,66,,,119,82,,,,,,,,,,,,,,,,,,,49,25,,,,,,,,,,,52,26,,,,,,,,,,,,,,,137,59,201,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,67,,,,,,,,,,,,,,,,,,,,,64,43,,,,,144,29,,,10,11,391,31,,,,,,,,,,,,,,,,,9,21,,,,,,,,,,,,,11,72,,,,,,,,,,,,,,,,,29,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,31
55763,4012,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,51,1560,20,,,,,,,,,1144,76,,,,,,,,,,,52,32,,,230,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,36,416,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,31,,,,,,,,,,,,,,,,,,,,,93,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9364,3982,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3565,10,,,,,,,,,351,184,,,,,,,,,,,,,,,46,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,3860,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,147,,,,,,,25,1,833,97,,,,,,,,,,,,,,,223,63,,,,,,,,,,,,,,,,,,,,,,,,,308,3,,,,,16,41,,,,,,,,,,,,,,,2195,3,38,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,,,,,,,,82,3,,,,,16,9,,,,,7,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
