,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
28,29,3886,7320,,,,,,,,,,,,,,,,,,,,,,,,,,,192,5,,,,,,,,,,,,,,,11,27,,,,,,,,,,,,,59,11,2557,10,,,,,,,,,14,931,5,21,299,32,15,12,,,25,13,84,20,,,553,29,,,,,,,,,,,,,,,,,,,18,39,,,,,,,,,,,553,2,,,,,,,,,,,,,,,807,12,80,53,,,,,,,,,,,,,20,35,,,,,,,,,15,2,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,23,8,9,70,9,,,,,,,,,,,,,,,202,24,,,,,713,4,,,268,2,187,46,,,,,,,,,,,,,,,,,81,4,13,14,,,,,,,,,,,91,20,,,,,,,,,,,,,,,111,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,35
29,30,2392,7021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,,,,,,,144,9,,,,,,,928,28,,,,,,,,,3540,30,,,243,38,,,11,2,113,7,,,,,643,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,26,,,,,,,,,,,,,,,360,26,214,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,20,,,38,17,,,,,,,,,,,,,,,226,22,,,,,113,29,,,,,,,,,,,,,,,,,,,,,,,3,28,,,,,,,23,8,,,,,63,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,37
30,31,2398,6785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,55,,,,,,,,,5318,21,3,31,110,57,,,,,,,27,42,,,453,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,40,,,,,,,,,,,,,,,,,,,82,35,,,,,,,,,,,196,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,42,,,,,,,,,,,,,,,88,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,36218,6192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,56,,,,,,,46,20,,,,,8,46,850,29,,,,,,,,,3704,28,,,42,89,,,,,,,24,46,,,182,61,,,,,,,,,,,,,,,,,,,23,37,,,,,,,,,,,,,,,,,,,,,,,,,,,94,70,780,15,,,,,,,,,,,,,14,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,44,,,21,31,,,,,,,,,,,,,,,51,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,22
32,33,2952,6143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,23,,,,,,,,,,,,,91,8,639,34,,,,,,,,,2926,35,5,20,594,25,,,2,10,,,114,13,,,695,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,16,,,,,,,,,468,22,16,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,27,,,46,16,,,,,,,,,,,,,,,,,,,,,64,36,,,,,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,39856,6115,,,,,,,,,,,,,,,,,,,,,,,,,,,147,6,,,,,,,,,,,,,,,30,8,,,,,,,80,16,,,,,12,37,464,44,,,,,,,,,2443,40,,,,,,,,,,,,,,,710,22,,,,,,,,,,,,,,,,,,,81,16,,,,,,,,,,,128,14,,,,,,,,,,,,,,,567,17,,,,,,,,,,,,,,,29,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,,,,,,,,,,,,,,,387,15,,,,,,,,,,,821,16,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,23
34,35,2785,5797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,2,,,,,,,,,,,,,10,39,211,73,,,,,,,,,433,150,3,33,3465,3,,,7,7,,,1,145,,,666,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,24,32,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405,13,,,,,,,,,,,,,,,,,4,1,44,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,104
35,36,2386,5745,,,,,,,,,,,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,46,,,,,,,35,22,,,,,,,93,138,,,,,,,,,2252,45,3,30,1682,9,,,,,,,48,31,,,417,37,,,,,,,,,,,,,,,,,,,71,19,,,,,,,,,,,21,34,,,,,,,,,,,,,,,282,32,,,,,,,,,,,,,,,27,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,51,12,,,,,,,,,,,,,,,70,41,,,,,134,23,,,,,19,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,30,,,,,,,,,16,12,,,,,,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415,12
36,37,41114,5527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5413,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,2921,5517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,36,,,,,,,,,,,,,,,386,51,,,,,,,,,3240,31,,,,,,,,,,,,,,,409,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037,12,,,,,,,,,,,,,130,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,25,,,,,,,,,,,,,,,,,,,,,,,,,129,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39,1111,5369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,,,,,,,,,,,,,,,618,36,,,,,29,9,,,3216,32,,,482,27,,,,,,,,,,,208,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,30549,5186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,33,,,,,5,62,297,58,,,,,,,,,3741,27,,,,,,,,,,,,,,,212,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,62,458,21,,,,,,,,,,,,,8,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,43,,,22,27,,,,,,,,,,,,,,,,,,,,,,,,,,,196,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,1269,4856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232,19,,,,,,,,,3170,33,,,,,,,,,,,295,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,4192,4766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,19,,,,,,,26,23,,,,,33,19,1054,24,,,,,,,,,6,969,,,201,43,,,,,,,44,32,,,149,68,,,,,,,,,,,,,,,,,,,18,40,,,,,,,,,,,98,18,,,,,,,,,,,,,,,475,20,424,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,28,,,,,,,,,,,,,,,,,,,144,27,,,,,,,,,,,1827,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,26,,,,,,,,,,,,,,,,,,,,,15,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43,5894,4704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,69,,,,,,,,,,,,,,,277,59,,,,,,,,,1938,51,,,380,29,,,,,,,18,58,,,288,48,,,,,,,,,,,,,,,,,,,49,24,,,,,,,,,,,,,,,,,,,,,,,,,,,132,54,440,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,50,,,,,,,,,,,,,,,,,,,,,,,,,236,16,,,,,776,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,19,,,,,34,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44,3955,4680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,13,,,,,,,7,47,,,,,,,160,92,,,,,,,,,1907,52,,,406,28,,,,,,,,,,,579,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,19,,,,,,,,,,,,,,,942,9,,,,,,,,,,,,,,,203,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,18
44,45,1917,4605,,,,,,,,,,,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,29,,,,,,,13,41,,,,,75,10,311,56,,,,,,,,,2329,42,4,25,330,30,,,,,68,10,22,49,,,292,47,,,,,,,,,,,,,,,,,,,87,15,,,,,,,,,,,,,,,,,,,,,,,,,,,86,74,,,,,,,,,,,,,,,20,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673,10,,,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,140,53,,,,,,,,,,,,,,,,,5,23,,,,,,,,,,,,,46,36,,,,,,,,,,,,,,,,,,,,,4,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,51
45,46,18011,4548,,,,,,,,,,,23,14,,,,,,,,,,,,,,,,,,,,,29,4,,,,,,,,,4,53,,,,,,,47,19,,,,,,,150,99,,,,,,,,,1760,57,7,15,603,24,6,16,,,,,8,98,,,118,82,,,,,,,,,,,,,,,,,,,39,30,19,5,,,,,,,,,14,41,,,,,14,15,,,,,,,,,47,88,801,14,,,,,,,,,,,,,18,39,,,,,,,,,2,4,,,,,,,,,,,,,,,11,3,,,,,13,7,,,,,,,,,,,,,28,76,5,11,4,46,,,,,,,,,,,,,,,64,42,,,,,159,21,,,,,390,28,,,,,,,,,,,,,5,9,6,4,10,17,,,,,,,,,,,,,6,88,,,,,30,3,,,,,,,,,30,26,,,,,17,19,,,11,2,,,,,50,9,,,,,,,,,,,,,,,,,,,,
46,47,483,4524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,57,,,,,,,,,,,,,8,44,178,88,,,,,,,,,3057,34,,,,,,,,,,,33,37,,,296,46,,,,,,,,,,,,,,,,,,,27,34,,,,,,,,,,,,,,,,,,,,,,,6,2,,,109,61,348,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,59,,,8,38,,,,,,,,,,,,,,,24,70,,,,,41,44,,,,,203,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,52,,,,,,,,,,,,,,,56,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,46
47,48,2281,4363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,60,,,,,,,,,,,,,,,,,,,,,,,,,2759,38,,,1106,14,,,,,,,,,,,234,51,,,,,,,,,,,,,,,,,,,33,32,,,,,,,,,,,,,,,,,,,,,,,,,,,180,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,9209,4336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,51,,,,,,,,,,,,,22,25,412,47,,,,,,,,,2842,37,,,41,90,,,,,,,72,23,,,5,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,31,,,,,,,,,,,,,,,211,36,3,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,146,29,4,13,32,20,,,,,,,,,,,,,,,175,25,,,,,,,,,,,201,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,18,,,,,,,,,19,10,,,,,,,,,,,,,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,,
49,50,13713,4250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,52,,,,,,,,,,,,,29,23,703,33,,,,,,,,,1241,75,,,234,39,,,2,12,,,34,35,,,763,21,,,,,,,,,,,,,,,,,,,34,31,,,,,,,,,,,6,50,,,,,,,,,,,2,7,,,184,42,351,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,29,,,,,286,12,,,,,15,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,48,,,,,,,,,,,,,,,88,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,27
50,51,2399,3942,,,,,,,,,,,26,13,,,,,,,6,4,,,,,,,8,21,,,,,,,,,6,8,,,,,11,26,,,,,,,14,40,,,,,,,148,100,,,,,,,,,1425,65,8,10,1078,15,,,,,6,18,13,71,,,122,80,,,,,,,,,,,,,,,,,,,53,23,,,,,,,,,,,27,30,,,,,,,,,,,,,,,163,47,194,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,64,,,,,,,,,11,3,,,,,,,,,72,38,,,,,116,27,,,16,11,281,36,,,,,,,,,,,,,,,,,4,26,,,,,,,,,,,,,8,77,,,,,,,,,,,,,,,18,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,38
51,52,11634,3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3824,25,,,,,,,,,,,,,,,23,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,65
52,53,2407,3851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,164,,,,,,,,,3764,26,,,22,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,54,29146,3842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,32,,,,,,,,,837,97,,,,,,,,,,,,,,,163,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,36,,,,,,,,,,,,,,,,,43,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,55,9364,3824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3248,5,,,,,,,,,485,134,,,,,,,,,,,,,,,60,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,56,2086,3641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,498,,,,,,,,,,,,,1441,12,,,,,,,,,,,41,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,52,776,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,31,,,,,538,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,14
56,57,34848,3620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,63,477,41,,,,,,,,,2509,39,,,295,33,,,,,,,10,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,68,99,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,31
57,58,1293,3397,,,,,,,,,,,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,35,,,,,,,15,36,,,,,,,164,90,,,,,,,,,2407,41,,,148,50,,,,,,,24,44,,,201,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,37,,,,,,,,,,,,,,,,,,,31,63,,,,,31,50,,,,,107,58,,,,,,,,,,,,,,,,,,,28,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,59,28,3241,,,,,,,,,,,276,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,54,,,,,,,,,1638,60,,,198,45,,,,,,,33,36,,,308,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,60,,,,,,,,,,,,,,,125,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,60,17530,3234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,315,,,,,,,,,702,104,,,,,,,,,,,,,,,75,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,38,,,,,,,,,,,,,2117,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,26
60,61,891,3165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,58,,,,,,,,,,,,,,,197,80,,,,,,,,,2219,47,,,286,34,,,,,,,,,,,217,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,62,4112,2992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,50,,,,,,,,,,,,,30,22,142,102,,,,,,,,,1349,69,2,39,199,44,,,2,11,25,14,,,,,209,55,,,,,,,,,,,,,,,,,,,24,36,,,,,,,,,,,,,,,,,17,14,,,,,,,,,62,81,84,50,,,,,,,,,,,,,33,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,38,,,13,35,,,,,,,,,,,,,,,162,26,,,,,164,20,,,,,155,51,,,,,,,,,,,,,,,,,3,29,,,,,,,,,,,,,12,68,,,,,,,,,113,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,33
62,63,68448,2978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,44,,,,,,,,,,,,,6,56,239,67,,,,,,,,,1870,54,,,,,,,,,,,,,,,535,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,55,,,,,,,,,,,,,,,19,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,71,,,,,,,,,3,7,,,,,,,,,41,54,,,,,22,59,,,,,75,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,64,98,2953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,42,228,69,,,,,,,,,2257,44,,,26,101,,,,,,,14,67,,,62,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,58,,,,,,,,,,,,,,,21,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,35,,,15,33,,,,,,,,,,,,,,,,,,,,,13,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,40
