,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
25,26,4192,7483,,,,,,,,,,,,,,,,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,22,,,,,,,37,28,,,,,49,18,908,25,,,,,,,,,3342,25,,,245,40,,,,,,,40,34,,,244,49,,,,,,,,,,,,,3,7,,,,,,,16,44,,,,,,,,,,,49,25,,,,,,,,,,,,,,,,,391,24,568,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,30,,,,,,,,,,,,,,,,,,,,,,,,,97,32,,,,,,,,,,,,,1131,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,26,,,,,,,,,,,,,,,,,,,,,,,,,24,22,,,,,,,,,,,,,,,,,,,,,3,9,,,,,,,,,,,91,37
26,27,6819,7245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,15,3987,2,,,,,,,,,1449,61,2,43,116,61,,,,,,,14,66,,,381,37,,,,,,,,,,,,,,,,,,,,,16,45,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,174,44,104,52,,,,,,,,,,,,,15,38,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,77,49,,,19,29,,,,,,,,,,,,,,,,,,,,,414,11,,,,,30,53,,,,,,,158,47,,,,,,,,,,,,,,,,,,,,,28,13,,,,,,,,,,,,,65,31,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,44
27,28,822,6861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,16,,,,,,,,,,,,,,,14,28,,,,,,,48,23,,,1,11,16,38,638,32,,,,,14,11,,,2839,29,6,11,437,33,,,,,,,65,26,,,388,34,,,,,,,,,,,,,,,,,,,,,53,25,,,,,,,,,,,77,20,,,,,,,,,,,,,,,,,364,26,342,23,,,,,,,,,,,,,22,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,23,1,19,43,19,,,,,,,,,,,,,,,,,,,,,280,19,,,,,162,25,,,,,,,485,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,20,,,,,,,,,,,,,,,,,,,,,,,,,1,53,,,,,,,,,8,22,,,,,,,,,,,,,,,,,,,,,,,262,21
28,29,39856,6751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,8,,,,,,,,,,,,,,,55,5,,,,,,,41,25,,,,,30,26,469,46,,,,,,,,,1892,47,,,1406,12,,,,,,,,,,,643,21,,,,,,,,,,,,,,,,,,,,,139,11,,,,,,,,,,,65,22,,,,,,,,,,,,,,,,,820,11,,,,,,,,,,,,,,,30,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,35,,,,,,,,,,,,,,,,,,,,,239,23,,,,,,,,,,,,,602,18,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,35
29,30,2392,6702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,25,,,,,,,143,9,,,,,,,617,34,,,,,13,12,,,3160,26,,,205,45,,,7,8,124,11,54,30,,,597,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,19,,,,,,,,,,,,,,,,,339,28,225,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,21,,,44,18,,,,,,,,,,,,,,,,,,,,,497,9,,,,,127,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,14,,,,,,,11,14,,,,,82,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,38
30,31,2952,6378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,11,,,,,,,,,,,,,95,11,659,31,,,,,,,,,2981,27,2,42,757,23,,,7,9,,,86,20,,,717,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,16,,,,,,,13,5,400,23,23,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,22,,,45,16,,,,,,,,,,,,,,,,,,,,,,,,,,,79,37,,,,,,,112,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,2386,5893,,,,,,,,,,,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,34,,,,,,,28,31,,,,,20,35,179,84,,,,,,,,,2186,41,3,34,1829,7,,,,,,,52,31,,,385,35,,,,,,,,,,,,,,,,,,,,,36,27,,,,,,,,,,,23,35,,,,,,,,,,,,,,,,,183,41,,,,,,,,,,,,,,,18,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,63,12,,,,,,,,,,,,,,,,,,,,,64,38,,,,,164,24,,,,,,,8,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,25,,,,,,,,,,,,,16,12,,,,,,,,,,,12,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,519,15
32,33,5432,5713,,,,,,,,,,,103,8,,,4,2,,,,,,,,,,,,,,,23,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,70,,,,,,,,,2355,37,,,1132,17,,,,,171,7,21,47,,,172,63,,,,,,,,,,,,,,,12,3,,,,,145,10,161,3,,,,,,,,,,,,,,,,,218,6,,,,,,,,,219,33,88,59,,,,,,,,,,,,,9,58,,,,,,,,,,,,,,,,,,,35,6,,,,,,,,,11,5,,,12,3,,,,,,,,,,,,,,,94,39,8,4,21,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,56,,,,,93,3,,,37,2,,,139,6,,,,,,,,,,,114,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,45
33,34,2921,5509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,48,,,,,,,,,,,,,,,292,61,,,,,,,,,3431,23,,,,,,,,,,,,,,,121,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313,11,,,,,,,,,,,,,27,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35,2407,5479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,242,,,,,,,,,5364,17,,,70,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,18011,5452,,,,,,,,,,,27,15,,,,,,,,,,,,,,,,,7,5,,,,,,,33,3,,,,,,,,,15,27,,,,,,,52,22,,,,,,,159,92,,,,,,,,,2310,39,3,38,651,26,9,20,3,17,,,4,145,,,110,88,,,,,,,,,,,,,,,,,,,,,23,35,96,4,,,7,16,,,,,18,39,,,,,,,11,17,,,,,,,,,82,78,686,16,,,,,,,,,8,3,,,36,17,,,,,,,,,4,4,,,,,,,,,,,7,2,,,,,,,17,4,,,,,15,8,,,,,,,,,,,,,39,64,4,13,10,37,,,,,,,,,,,,,,,,,,,,,76,37,,,,,233,19,,,,,,,495,20,,,,,,,,,,,,,,,,,11,7,5,5,12,22,,,,,,,,,,,,,11,75,,,,,5,6,,,,,,,,,,,,,23,21,,,,,25,21,,,6,2,,,,,103,10,,,,,,,,,,,1,12,,,,,,,,,,,,
36,37,1917,5282,,,,,,,,,,,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,16,,,,,,,16,39,,,,,89,12,407,48,,,,,,,,,2767,30,4,24,256,39,,,9,6,137,10,30,40,,,410,32,,,,,,,,,,,,,,,,,,,,,122,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,71,,,,,,,,,,,,,,,15,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609,10,,,21,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,49,,,,,,,,,,,,,,,,,,,,,12,20,,,,,,,,,,,,,34,44,,,,,,,,,,,,,,,,,,,,,,,,,15,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,49
37,38,2785,5130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,2,,,,,,,,,,,,,23,33,221,72,,,,,,,,,471,139,5,16,2319,5,,,10,4,,,8,98,,,535,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,16,40,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702,7,,,,,,,,,,,,,,,,,,,,,1,1,,,33,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,32,79
38,39,1111,4803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,30,,,,,,,,,,,,,,,662,30,,,,,71,8,,,2682,31,,,501,27,,,,,,,,,,,139,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,1258,4338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,38,,,,,,,597,35,,,,,,,,,3690,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,6472,4207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,52,,,,,,,,,2132,42,,,490,28,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,24,,,,,,,,,,,,,606,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,27
41,42,13713,4120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,81,,,,,,,,,,,,,35,22,633,33,,,,,,,,,1275,69,,,299,37,,,4,15,,,62,27,,,589,25,,,,,,,,,,,,,,,,,,,,,22,37,,,,,,,,,,,4,53,,,,,,,,,,,,,,,,,190,39,205,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,57,,,,,,,,,,,,,,,,,,,,,,,,,77,36,,,,,397,12,,,,,,,124,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,69,,,,,,,,,,,,,,,,,,,24,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,34
42,43,2281,4009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,17,,,,,,,,,,,,,,,,,,,,,,,,,2508,35,,,1003,20,,,,,,,,,,,228,52,,,,,,,,,,,,,,,,,,,,,28,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44,36218,3913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,43,,,,,,,17,36,,,,,11,49,790,26,,,,,,,,,1825,50,,,41,97,,,,,,,18,53,,,198,56,,,,,,,,,,,,,,,,,,,,,17,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,93,696,15,,,,,,,,,,,,,10,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,56,,,39,20,,,,,,,,,,,,,,,,,,,,,25,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,50
44,45,11733,3740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,98,,,,,,,1,2,1078,78,,,,,,,,,,,,,,,192,58,,,,,,,,,,,,,,,,,,,,,,,,,,,334,2,,,,,8,48,,,,,,,,,,,,,,,,,1779,4,39,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,85,3,,,,,69,7,,,,,7,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,2399,3605,,,,,,,,,,,27,14,,,,,,,9,5,,,,,,,,,,,13,18,,,,,,,,,5,7,,,,,28,14,,,,,,,87,17,,,,,,,135,103,,,,,8,16,,,1461,60,12,5,440,32,,,,,17,22,16,57,,,178,62,,,,,,,,,,,,,,,,,,,,,32,28,,,,,,,,,,,33,30,,,,,,,,,,,,,,,,,129,59,127,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,43,,,,,,,,,,,6,5,,,,,,,,,,,,,98,31,,,,,146,26,,,,,10,13,308,29,,,,,,,,,,,,,,,,,,,5,4,15,17,,,,,,,,,,,,,20,49,,,,,,,,,,,,,,,,,,,7,34,,,,,,,,,,,,,,,12,20,,,,,,,,,,,,,,,,,,,,,,,138,30
46,47,5894,3599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,36,,,,,,,,,,,,,,,340,53,,,,,,,,,1366,64,,,264,38,,,,,,,21,48,,,188,59,,,,,,,,,,,,,,,,,,,,,58,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,52,249,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,18,,,,,13,12,404,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,43,,,,,,,,,,,,,,,,,,,20,23,,,,,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,33
47,48,30549,3572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,40,,,,,7,73,331,55,,,,,,,,,2205,40,,,185,47,,,,,,,,,,,153,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,44,,,,,,,,,,,,,,,,,126,61,204,37,,,,,,,,,,,,,8,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,55,,,18,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,483,3538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,33,,,,,,,28,30,,,,,16,37,183,81,,,,,,,,,2099,44,4,21,74,75,,,,,,,17,54,,,228,51,,,,,,,,,,,,,,,,,,,,,16,43,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,140,55,365,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,53,,,10,36,,,,,,,,,,,,,,,,,,,,,8,107,,,,,67,38,,,,,,,125,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,55,,,,,,,,,,,,,,,,,,,13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,57
49,50,9209,3479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,73,,,,,,,,,,,,,32,24,267,65,,,,,,,,,2025,46,,,85,69,,,,,12,24,50,32,,,3,415,,,,,,,,,,,,,,,,,,,,,22,36,,,,,,,,,,,14,40,,,,,,,,,,,,,,,,,218,34,119,49,,,,,,,,,,,,,17,34,,,,,,,,,,,,,,,,,,,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,38,4,12,51,15,,,,,,,,,,,,,,,,,,,,,163,28,,,,,,,,,,,,,182,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,24,,,,,,,,,,,,,14,13,,,,,,,,,,,,,,,,,,,,,16,17,,,,,,,,,,,,,,,,,,,,,,,,
50,51,178900,3470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,27,,,,,,,214,76,,,,,,,,,2520,34,,,,,,,,,,,,,,,142,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,47,,,,,,,,,,,,,,,,,132,58,87,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,50,,,,,,,,,,,,,,,,,,,,,,,,,97,33,,,,,,,,,,,,,138,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52,1269,3433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249,17,,,,,,,,,1472,57,,,,,,,,,,,302,6,,,57,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,3955,3361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,51,,,,,,,80,19,,,,,,,101,123,,,,,,,,,1367,63,,,236,42,,,,,,,,,,,305,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,24,,,,,,,,,,,,,,,,,597,15,,,,,,,,,,,,,,,94,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,74,,,,,,,,,,,,,191,37,,,,,,,,,,,,,,,,,,,,,56,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,23
53,54,188834,3352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597,36,,,,,,,,,2572,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,55,2086,3316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558,41,,,,,,,,,364,168,,,451,31,,,,,,,,,,,26,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,82,959,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,34,,,,,,,313,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,18
55,56,28,3076,,,,,,,,,,,134,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,88,,,,,,,,,1318,67,,,234,43,,,,,,,11,75,,,156,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,11,,,,,,,,,99,66,648,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,28,,,,,,,,,,,,,,,,,,,68,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,57,41114,2985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,24
