bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
5072,26679,21,,,,,,,,,,,6,26,,,,,,,,,,,,,,,,,,,45,15,,,,,407,2,,,,,,,,,15,41,,,,,,,,,,,,,202,6,887,53,,,,,,,,,,,19347,7,14,7,246,58,,,,,55,18,,,,,,,620,53,,,,,,,,,,,,,,,,,269,2,,,,,,,1684,2,,,,,,,,,,,,,,,,,286,9,,,,,,,,,150,76,342,30,,,,,,,,,,,,,40,24,,,,,,,,,,,,,,,,,,,,,,,,,64,1,,,178,2,,,387,2,76,6,,,,,,,,,,,,,104,57,11,9,211,10,,,,,,,,,,,,,,,,,,,,,,,,,,,39,50,,,,,,,152,60,,,,,,,,,,,,,,,,,,,49,2,,,,,,,,,,,,,,,67,30,,,,,663,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,62
463,24248,22,4,7,10,4,,,,,,,,,,,,,,,18,5,,,,,,,,,,,32,17,,,,,,,,,7,5,,,,,32,23,,,,,,,215,15,,,,,83,14,1981,23,,,,,,,,,,,10583,20,4,33,1137,28,20,14,4,13,20,22,142,27,,,,,1179,29,,,,,,,,,,,,,,,,,,,,,,,101,26,,,,,34,14,,,,,62,26,,,,,,,44,13,,,,,,,,,1092,22,2958,5,,,,,,,,,,,,,31,28,,,,,,,7,7,,,,,,,,,88,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,33,3,15,42,28,,,,,,,,,,,,,,,,,,,,,338,25,,,,,1349,5,,,,,,,1252,16,,,,,,,,,,,,,,,,,,,,,,,21,14,,,,,19,17,,,,,124,22,,,,,,,,,,,,,60,9,,,,,56,22,,,,,47,19,,,,,,,,,39,19,,,,,,,,,,,,,,,,,,,,,,,703,14
178900,23956,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,55,,,,,,,100,23,,,,,,,1452,32,,,,,,,,,,,19129,8,,,,,,,,,,,,,,,,,947,39,,,,,,,,,,,,,,,,,,,,,,,811,6,,,,,,,,,,,23,40,,,,,,,,,,,,,,,,,324,50,132,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,38,,,,,,,,,,,,,,,,,,,,,,,,,128,37,,,,,,,,,,,,,658,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25821,23012,24,,,,,,,,,,,452,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852,26,,,,,,,,,,,1785,79,11,9,1981,20,,,,,,,,,,,,,9479,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,7,,,,,,,,,,,,,,,,,,,,,,,2346,6
30549,18954,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,38,,,,,,,81,26,,,,,13,45,1779,28,,,,,,,,,,,12026,17,,,711,39,,,,,,,,,,,,,1232,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,38,,,,,,,,,,,,,,,,,578,36,643,18,,,,,,,,,,,,,173,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,24,,,123,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,18092,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,10,,,,,,,,,,,,,123,11,1941,25,,,,,,,,,,,7775,29,6,25,1752,24,,,5,10,,,286,11,,,,,2179,15,,,,,,,,,,,,,,,,,,,,,,,11,51,,,,,,,,,,,,,,,,,,,14,17,,,,,,,16,6,1652,11,52,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492,22,,,899,2,,,,,,,,,,,,,,,,,,,,,,,,,,,222,33,,,,,,,196,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,16980,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,29,,,,,,,279,12,,,,,,,1185,39,,,,,,,145,8,,,9325,26,,,628,41,,,,,474,8,118,28,,,,,1589,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,23,,,,,,,,,,,,,,,,,713,28,221,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980,11,,,100,20,,,,,,,,,,,,,,,,,,,,,655,17,,,,,217,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,13,,,,,,,26,14,,,,,91,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,38
1258,16411,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,40,,,,,,,1721,29,,,,,,,,,,,14574,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,15801,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,41,16,,,,,,,,,,,,,,,69,12,,,,,,,313,11,,,6,7,21,35,2004,21,,,,,,,88,11,,,5462,42,11,8,782,35,,,,,,,300,10,,,,,1309,25,,,,,,,,,,,,,,,,,,,,,,,76,29,,,,,,,,,,,153,17,,,,,,,,,,,,,,,,,1290,17,326,32,,,,,,,,,,,,,89,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,18,4,14,135,16,,,,,,,,,,,,,,,,,,,,,576,19,,,,,269,27,,,,,,,1145,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,18,,,,,,,,,,,,,,,,,,,,,,,,,2,54,,,,,,,,,12,24,,,,,,,,,,,,,,,,,,,,,,,397,20
2386,14649,30,,,,,,,,,,,117,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,32,,,,,,,78,27,,,,,25,34,513,71,,,,,,,,,,,4406,48,4,34,6111,8,,,,,,,72,37,,,,,1142,32,,,,,,,,,,,,,,,,,,,,,,,60,33,,,,,,,,,,,53,29,,,,,,,,,,,,,,,,,566,37,,,,,,,,,,,,,,,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,196,12,,,,,,,,,,,,,,,,,,,,,193,30,,,,,232,31,,,,,,,9,128,,,,,,,,,,,,,,,,,,,,,9,24,,,,,,,,,,,,,80,28,,,,,,,,,,,,,25,13,,,,,,,,,,,14,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,672,16
2785,14491,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,2,,,,,,,,,,,,,20,37,426,79,,,,,,,,,,,941,137,6,24,8262,5,,,30,2,,,19,74,,,,,1630,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,50,,,,,,,,,,,,,,,,,1657,10,53,68,,,,,,,,,,,,,,,,,,,,,15,3,,,,,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937,14,,,,,,,,,,,,,,,,,,,,,10,1,,,69,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,28,87
5432,14069,32,,,,,,,,,,,590,7,,,15,2,,,,,,,,,,,,,,,174,9,,,,,62,3,,,,,,,,,24,30,,,,,,,,,,,,,,,477,74,,,,,,,,,,,6034,38,,,2112,18,,,,,453,9,37,50,,,,,330,72,,,,,,,,,,,,,,,,,24,4,,,,,118,24,300,3,,,,,,,,,,,,,,,,,435,5,,,,,,,,,369,47,218,38,,,,,,,,,,,,,24,35,,,,,,,,,,,,,,,,,,,82,3,,,,,,,,,74,4,,,94,3,,,,,,,,,,,,,,,280,35,12,8,55,26,,,,,,,,,,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,8,,,,,29,56,,,,,980,1,,,219,2,,,186,5,,,,,,,,,,,30,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,54
2281,13780,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,13,,,,,,,,,,,,,,,,,,,,,,,,,,,7139,31,,,3592,15,,,,,,,,,,,,,1789,17,,,,,,,,,,,,,,,,,,,,,,,72,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,13466,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,21,,,,,,,,,,,,,,,82,247,,,,,,,,,,,11241,19,,,1557,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,11623,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,21,420,81,,,,,,,,,,,8646,27,7,14,395,47,,,,,,,25,60,,,,,1300,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,79,117,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,59,,,,,,,,,,,,,,,,,,,,,,,,,76,45,,,,,,,,,,,,,282,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,46,,,,,,,,,,,,,,,,,,,31,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4001,11267,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,105,,,,,,,,,,,7931,28,,,,,,,,,,,8,127,,,,,806,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,21,,,,,,,,,,,,,,,,,394,45,,,,,,,,,,,,,,,49,20,,,,,,,,,,,,,,,,,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,72,,,19,34,,,,,,,,,,,,,,,,,,,,,405,23,,,,,,,,,,,,,208,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,48,,,,,,,,,,,,,32,10,,,,,,,,,,,86,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827,12
27443,11217,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,25,,,,,,,99,24,,,7,5,59,20,1079,44,,,,,,,62,13,,,624,169,6,26,630,40,55,6,,,,,143,26,,,,,485,60,,,,,,,,,,,,,,,,,,,,,,,45,39,,,,,92,13,,,,,,,,,,,,,,,,,,,,,,,647,31,964,15,,,,,,,,,,,,,248,5,,,,,,,,,,,,,,,,,,,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,31,,,,,,,,,,,,,,,,,,,,,,,,,486,20,,,,,231,32,,,,,,,953,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025,1,,,,,,,,,,,46,20,,,,,,,,,194,9,,,,,,,,,,,,,,,,,,,,,,,2651,5
1269,11000,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3170,16,,,,,,,,,,,6530,33,,,,,,,,,,,760,5,,,,,146,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,10546,39,,,,,,,,,,,17,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,34,,,,,,,31,38,,,,,74,15,746,57,,,,,,,,,,,5511,40,3,41,721,38,,,4,14,214,12,25,59,,,,,884,40,,,,,,,,,,,,,,,,,,,,,,,192,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,68,,,,,,,,,,,,,,,35,25,,,,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505,10,,,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,48,,,,,,,,,,,,,,,,,,,,,6,28,,,,,,,,,,,,,56,35,,,,,,,,,,,,,,,,,,,,,,,,,13,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,55
36218,10445,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,52,,,,,,,63,29,,,,,12,48,2318,19,,,,,,,,,,,6092,37,,,90,92,,,,,,,46,48,,,,,483,62,,,,,,,,,,,,,,,,,,,,,,,33,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,77,662,17,,,,,,,,,,,,,16,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,36,,,41,29,,,,,,,,,,,,,,,,,,,,,66,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,39
2921,10381,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,48,,,,,,,,,,,,,,,1058,46,,,,,,,,,,,6096,35,,,,,,,,,,,,,,,,,533,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785,9,,,,,,,,,,,,,110,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,10078,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,281,,,,,,,,,,,9803,23,,,206,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,9901,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214,37,,,,,,,,,,,810,146,,,3818,14,,,,,,,,,,,,,62,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,49,1280,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,16,,,,,,,1055,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,15
2719,9824,44,,,,,,,,,,,174,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,89,,,,,,,7,64,,,,,28,30,848,54,,,,,,,,,,,5574,39,5,29,627,42,13,17,,,,,108,30,,,,,963,38,,,,,,,,,,,,,,,,,,,,,,,124,23,,,,,,,,,,,41,33,,,,,,,,,,,,,,,,,458,41,,,,,,,,,,,,,,,23,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,54,,,,,,,,,,,,,,,,,,,,,,,,,62,51,,,,,,,,,,,,,405,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,41,,,,,,,,,,,,,,,,,,,,,,,,,18,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,29
483,9821,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,44,,,,,,,52,30,,,,,18,40,395,84,,,,,,,,,,,7144,30,6,20,141,79,,,,,,,38,49,,,,,695,47,,,,,,,,,,,,,,,,,,,,,,,29,46,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,302,54,417,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,47,,,15,35,,,,,,,,,,,,,,,,,,,,,35,69,,,,,79,40,,,,,,,120,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,57,,,,,,,,,,,,,,,,,,,69,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,51
4192,9781,46,,,,,,,,,,,,,,,,,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,35,,,,,,,46,31,,,,,38,26,1056,47,,,,,,,,,,,4883,43,,,258,54,,,,,,,48,45,,,,,326,73,,,,,,,,,,,,,,,2,7,,,,,,,35,42,,,,,,,,,,,56,28,,,,,,,,,,,,,,,,,458,42,323,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,50,,,,,,,,,,,,,,,,,,,,,,,,,136,35,,,,,,,,,,,,,1827,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,45,,,,,,,,,,,,,,,,,,,,,,,,,14,35,,,,,,,,,,,,,,,,,,,,,4,11,,,,,,,,,,,58,60
6819,9649,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,18,4504,8,,,,,,,,,,,2366,62,3,42,163,73,,,,,,,49,44,,,,,410,65,,,,,,,,,,,,,,,,,,,,,,,45,38,,,,,,,,,,,,,,,,,,,,,,,,,4,7,,,255,63,172,44,,,,,,,,,,,,,13,58,,,,,,,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,90,63,,,38,31,,,,,,,,,,,,,,,,,,,,,921,13,,,,,43,48,,,,,,,204,50,,,,,,,,,,,,,,,,,,,,,17,17,,,,,,,,,,,,,49,39,,,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,44
188834,9379,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798,27,,,,,,,,,,,6322,34,,,,,,,,,,,,,,,,,851,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,9257,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,152,,,,,,,,,10,2,2238,66,,,,,,,,,,,,,,,,,627,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,5,,,,,16,46,,,,,,,,,,,,,,,,,5166,3,50,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,,,,,,,,113,6,,,,,79,11,,,,,4,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39856,9202,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,8,,,,,,,,,,,,,,,70,11,,,,,,,87,25,,,,,26,33,776,56,,,,,,,,,,,2321,63,,,1767,23,,,,,,,27,55,,,,,595,54,,,,,,,,,,,,,,,,,,,,,,,444,10,,,,,,,,,,,42,32,,,,,,,,,,,,,,,,,1222,18,,,,,,,,,,,,,,,25,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,33,,,,,,,,,,,,,,,,,,,,,318,27,,,,,237,30,,,,,,,818,21,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,34
9209,8491,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,81,,,,,,,,,,,,,32,28,1081,43,,,,,,,,,,,4874,44,,,190,68,,,,,10,26,146,24,,,,,2,424,,,,,,,,,,,,,,,,,,,,,,,34,43,,,,,,,,,,,16,45,,,,,,,,,,,,,,,,,401,44,167,45,,,,,,,,,,,,,17,47,,,,,,,,,,,,,,,,,,,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,42,2,16,388,6,,,,,,,,,,,,,,,,,,,,,402,24,,,,,,,,,,,,,400,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,24,,,,,,,,,,,,,21,14,,,,,,,,,,,,,,,,,,,,,10,26,,,,,,,,,,,,,,,,,,,,,,,,
