,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
23,24,1917,12196,,,,,,,,,,,15,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31,,,,,,,20,41,,,,,74,14,491,56,,,,,,,,,,,9103,13,3,42,338,42,,,1,18,162,9,31,46,,,,,489,43,,,,,,,,,,,,,,,,,,,,,,,187,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,65,,,,,,,,,,,,,,,23,38,,,,,,,,,,,,,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853,10,,,22,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,58,,,,,,,,,,,,,,,,,,,,,11,21,,,,,,,,,,,,,44,42,,,,,,,,,,,,,,,,,,,,,,,,,,,10,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,55
24,25,50381,10825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,36,856,36,,,,,,,,,,,7635,17,,,572,30,,,,,32,16,124,25,,,,,204,71,,,,,,,,,,,,,,,,,,,,,,,121,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,15,60,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,1258,10278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,25,,,,,,,1190,25,,,,,,,,,,,8985,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,27,11733,9968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,117,,,,,,,,,11,2,1634,72,,,,,,,,,,,,,,,,,573,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824,1,,,,,22,35,,,,,,,,,,,,,,,,,6453,2,58,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,,,,,,,,,,,127,4,,,,,64,10,,,,,10,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,28,178900,9795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,55,,,,,,,49,28,,,,,,,541,49,,,,,,,,,,,7504,18,,,,,,,,,,,,,,,,,475,44,,,,,,,,,,,,,,,,,,,,,,,284,7,,,,,,,,,,,11,48,,,,,,,,,,,,,,,,,147,55,153,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,56,,,,,,,,,,,,,,,,,,,,,,,,,112,32,,,,,,,,,,,,,394,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,29,2392,8933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,26,,,,,,,113,20,,,,,,,864,35,,,,,,,36,11,,,4985,25,,,223,49,,,4,11,201,8,58,30,,,,,770,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,29,,,,,,,,,,,,,,,,,308,34,430,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,27,,,60,17,,,,,,,,,,,,,,,,,,,,,275,22,,,,,90,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,13,,,,,,,13,18,,,,,74,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,49
29,30,6819,8701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,10,4344,5,,,,,,,,,,,1937,64,4,33,117,66,,,,,,,42,39,,,,,263,61,,,,,,,,,,,,,,,,,,,,,,,51,34,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,436,27,132,54,,,,,,,,,,,,,6,81,,,,,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,96,51,,,14,34,,,,,,,,,,,,,,,,,,,,,667,10,,,,,36,51,,,,,,,177,45,,,,,,,,,,,,,,,,,,,,,22,15,,,,,,,,,,,,,80,24,,,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,46
30,31,18011,8673,5,7,,,,,,,,,37,19,,,,,,,,,,,,,,,,,,,,,,,6,5,,,,,,,58,3,,,,,,,,,19,29,,,,,,,45,31,,,,,,,273,80,,,,,,,,,,,3586,37,4,36,578,28,14,15,2,17,,,10,88,,,,,183,81,,,,,,,,,,,,,,,,,,,,,,,40,37,63,5,,,10,16,,,,,24,34,,,,,,,16,16,,,,,,,,,68,92,2175,8,,,,,,,,,11,4,,,44,22,,,,,,,,,5,4,,,7,6,,,,,,,8,2,,,,,,,17,5,,,,,42,8,,,,,,,,,,,,,43,72,3,15,10,37,,,,,,,,,,,,,,,,,,,,,80,38,,,,,378,13,,,,,,,437,24,,,,,,,,,,,,,,,,,3,12,13,3,14,19,,,,,,,,,,,,,13,72,,,,,5,8,,,,,,,,,,,,,,,40,21,,,,,15,33,,,3,2,,,,,97,13,,,,,,,,,,,9,5,,,,,,,,,,,160,33
31,32,2386,8531,,,,,,,,,,,49,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,23,,,,,,,48,29,,,,,23,31,252,87,,,,,,,,,,,3400,38,6,20,2237,8,,,,,,,56,31,,,,,804,26,,,,,,,,,,,,,,,,,,,,,,,38,39,,,,,,,,,,,41,28,10,9,,,,,,,,,,,,,,,289,36,,,,,,,,,,,,,,,34,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,65,13,,,,,,,,,,,,,,,,,,,,,107,35,,,,,132,31,,,,,,,112,57,,,,,,,,,,,,,,,,,,,,,14,18,,,,,,,,,,,,,73,28,,,,,,,,,,,,,23,13,,,,,,,,,,,,,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,653,15
32,33,822,8478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,26,17,,,,,,,,,,,,,,,31,15,,,,,,,116,18,,,8,6,23,29,934,31,,,,,,,23,13,,,2732,51,14,4,481,32,,,,,,,192,9,,,,,964,21,,,,,,,,,,,,,,,,,,,,,,,26,43,,,,,,,,,,,108,17,,,,,,,,,,,,,,,,,533,22,294,31,,,,,,,,,,,,,91,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,18,5,13,39,21,,,,,,,,,,,,,,,,,,,,,246,25,,,,,130,33,,,,,,,609,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59,,,,,,,,,25,21,,,,,,,,,,,,,,,,,,,,,,,331,23
33,34,4192,8389,,,,,,,,,,,,,,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,17,,,,,,,49,26,,,,,58,18,902,33,,,,,,,13,16,,,4162,29,,,244,46,,,,,,,38,42,,,,,298,57,,,,,,,,,,,,,,,5,6,,,,,,,33,42,,,,,,,,,,,44,26,,,,,,,,,,,,,,,,,338,31,342,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,38,,,,,,,,,,,,,,,,,,,,,,,,,106,36,,,,,,,,,,,,,1416,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,34,,,,,,,,,,,,,,,,,,,,,,,,,,,35,18,,,,,,,,,,,,,,,,,,,,,4,10,,,,,,,,,,,67,56
34,35,2398,8245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,34,383,68,,,,,,,,,,,6354,22,5,24,172,57,,,,,,,26,54,,,,,634,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,76,175,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,42,,,,,,,,,,,,,,,,,,,,,,,,,43,53,,,,,,,,,,,,,152,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,53,,,,,,,,,,,,,,,,,,,,,36,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,39856,8132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,8,,,,,,,,,,,,,,,55,9,,,,,,,135,16,,,,,14,43,667,43,,,,,,,,,,,1873,67,,,2063,10,,,,,,,23,55,,,,,531,40,,,,,,,,,,,,,,,,,,,,,,,109,18,,,,,,,,,,,54,25,,,,,,,,,,,,,,,,,1212,8,,,,,,,,,,,,,,,24,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,32,,,,,,,,,,,,,,,,,,,,,165,28,,,,,191,23,,,,,,,667,18,,,,,,,,,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,35
36,37,73664,7970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490,78,,,670,26,,,,,,,,,,,,,5810,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,2952,7946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,25,,,,,,,,,,,,,75,13,1018,28,,,,,,,,,,,3891,32,5,26,638,27,,,4,12,,,184,10,,,,,844,25,,,,,,,,,,,,,,,,,,,,,,,14,55,,,,,,,,,,,,,,,,,,,18,15,,,,,,,8,6,480,23,18,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,30,,,63,15,,,,,,,,,,,,,,,,,,,,,,,,,,,88,38,,,,,,,88,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39,28,7563,,,,,,,,,,,254,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,71,,,,,,,,,,,2890,46,,,1372,18,,,,,,,29,47,,,,,228,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,12,,,,,,,,,314,33,1792,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,60,,,,,,,,,,,,,,,,,,,,,111,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,2921,6923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,73,,,,,,,,,,,,,,,479,58,,,,,,,,,,,4012,30,,,,,,,,,,,,,,,,,194,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,11,,,,,,,,,,,,,106,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,2407,6773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,262,,,,,,,,,,,6623,20,,,93,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,2719,6754,,,,,,,,,,,90,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,47,,,,,27,26,523,51,,,,,,,,,,,4455,28,2,49,200,54,21,12,,,,,74,28,,,,,401,51,,,,,,,,,,,,,,,,,,,,,,,68,28,,,,,,,,,,,19,38,,,,,,,,,,,,,,,,,228,43,,,,,,,,,,,,,,,24,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,54,,,,,,,,,,,,,,,,,,,,,,,,,45,50,,,,,,,,,,,,,213,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,45,,,,,,,,,,,,,,,,,,,,,,,,,,,22,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,27
42,43,483,6581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,38,,,,,,,23,40,,,,,10,51,182,109,,,,,,,,,,,4902,26,4,29,63,91,,,,,,,11,82,,,,,613,34,,,,,,,,,,,,,,,,,,,,,,,20,49,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,120,64,264,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,64,,,12,35,,,,,,,,,,,,,,,,,,,,,22,72,,,,,42,45,,,,,,,104,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,75,,,,,,,,,,,,,,,,,,,,,28,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,53
43,44,2086,6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,41,,,,,,,,,,,581,147,,,1894,11,,,,,,,,,,,,,35,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,48,1163,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,27,,,,,,,656,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,16
44,45,5432,5919,,,,,,,,,,,202,10,,,6,2,,,,,,,,,,,,,,,,,,,,,35,15,,,,,46,4,,,,,,,,,5,66,,,,,,,,,,,,,,,338,74,,,,,,,,,,,1609,75,,,1242,19,,,,,261,7,19,61,,,,,223,67,,,,,,,,,,,,,,,,,22,3,,,,,83,23,145,3,,,,,,,,,,,,,,,,,279,5,,,,,,,,,160,54,155,51,,,,,,,,,,,,,23,39,,,,,,,,,,,,,5,13,,,,,36,6,,,,,,,,,41,3,,,23,3,,,,,,,,,,,,,,,150,37,11,6,27,26,,,,,,,,,,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,13,,,,,31,49,,,,,91,3,,,62,2,,,381,5,,,,,,,,,,,,,22,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,37
45,46,2785,5889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,3,,,,,,,,,,,,,16,40,269,83,,,,,,,,,,,540,155,6,21,3239,5,,,9,3,,,9,91,,,,,717,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,45,,,,,,,,,,,,,,,,,434,28,36,90,,,,,,,,,,,,,,,,,,,,,6,6,,,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,20,,,,,,,,,,,,,,,,,,,,,10,1,,,44,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,32,91
46,47,30549,5741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,40,,,,,,,24,39,,,,,10,53,480,57,,,,,,,,,,,3595,36,,,344,41,,,1,20,,,,,,,,,329,54,,,,,,,,,,,,,,,,,,,,,,,34,41,,,,,,,,,,,14,43,,,,,,,,,,,,,,,,,162,53,254,36,,,,,,,,,,,,,56,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,53,,,17,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,29,,,,,,,,,,,,,,,,,,,,,,,,,,,4,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,73
47,48,188834,5738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,30,,,,,,,,,,,3775,34,,,,,,,,,,,,,,,,,555,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,1111,5546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,33,,,,,,,,,,,,,,,602,47,,,,,,,113,7,,,3377,40,,,489,31,,,,,,,,,,,,,115,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,50,1269,5536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092,16,,,,,,,,,,,2254,58,,,,,,,,,,,545,5,,,,,169,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,51,2381,5406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,34,,,,,,,,,,,,,,,27,429,,,,,,,,,,,4851,27,,,384,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52,9209,5401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,67,,,,,,,,,,,,,23,32,509,54,,,,,,,,,,,3400,39,,,177,56,,,,,12,23,67,29,,,,,5,401,,,,,,,,,,,,,,,,,,,,,,,24,45,,,,,,,,,,,13,44,,,,,,,,,,,,,,,,,224,44,174,46,,,,,,,,,,,,,18,44,,,,,,,,,,,,,,,,,,,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,31,2,17,67,12,,,,,,,,,,,,,,,,,,,,,184,26,,,,,,,,,,,,,186,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,25,,,,,,,,,,,,,9,16,,,,,,,,,,,,,,,,,,,,,,,10,26,,,,,,,,,,,,,,,,,,,,,,,,
52,53,3955,5250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,36,,,,,,,362,5,,,,,,,118,147,,,,,,,,,,,1794,68,,,346,40,,,,,,,,,,,,,499,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,11,,,,,,,,,,,,,,,,,1108,9,,,,,,,,,,,,,,,257,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,70,,,,,,,,,,,,,217,38,,,,,,,,,,,,,,,,,,,,,184,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,32
