bgg_id,representative_id
9219,9219
98292,98292
20085,20085
28635,28635
161538,161538
40516,40516
76705,76705
353530,116169
33461,33461
42840,42840
137547,137547
386376,85256
26603,26603
12315,12315
186043,186043
200024,200024
75807,75807
11712,11712
51999,51999
29968,29968
40328,40328
33472,33472
391887,391887
13541,13541
300284,300284
196834,196834
63806,63806
17331,17331
392504,288179
244436,244436
286369,286369
27350,27350
28268,28268
183779,183779
21667,21667
94311,94311
37493,37493
8013,8013
37761,37761
5652,5652
113499,113499
57241,57241
10699,10699
13986,13986
315960,315960
3327,3327
26756,26756
152222,152222
24136,24136
73947,73947
419752,419752
144784,144784
26010,26010
10843,10843
33874,33874
23625,23625
13891,13891
187714,187714
266366,373004
9952,9952
124492,124492
58876,58876
11196,11196
188122,188122
24971,24971
35860,35860
234631,234631
10082,10082
19289,19289
37896,37896
22694,22694
34408,34408
25438,25438
75764,75764
176268,176268
16133,16133
258350,258350
99675,99675
33539,33539
394892,396943
98288,98288
92563,92563
108385,108385
99979,99979
37428,37428
7889,203858
12000,12000
329172,329172
132864,132864
355041,287983
37004,37004
66240,66240
11870,11870
356059,356059
22255,22255
264451,264451
20620,20620
36477,36477
17828,17828
365499,365499
14056,14056
421051,408842
34137,34137
187080,187080
164541,164541
127541,127541
24577,24577
23087,23087
23399,23399
333259,333259
179031,179031
22977,22977
40203,40203
173081,173081
36816,36816
26295,26295
22302,3270
34384,34384
314072,314072
3254,3254
15611,15611
167413,167413
53072,53072
30096,30096
403215,299544
31035,31035
27054,27054
321272,321272
245040,245040
28465,28465
33474,33474
27698,27698
213679,213679
100247,100247
12771,12771
327980,327980
245636,245636
35660,35660
400489,225167
18948,18948
33496,33496
40118,40118
368117,368117
156668,156668
269634,269634
213682,213682
12751,12751
66753,66753
114392,114392
353727,353727
52080,52080
34123,34123
17078,17078
16869,16869
23769,23769
16821,16821
9953,9953
24877,24877
122352,122352
239172,26033
35711,35711
126637,126637
381829,381829
32814,32814
184248,184248
374720,938
184963,184963
194727,194727
10439,10439
380025,380025
12483,12483
184250,184250
33689,33689
353997,353997
167494,167494
67012,67012
131119,131119
424505,424505
32193,32193
38024,38024
26024,26024
124900,124900
25466,25466
12186,12186
200140,200140
22466,22466
62796,62796
329952,329952
9819,9819
18139,18139
10363,10363
25710,25710
110330,110330
26173,26173
378929,378929
88529,88529
155374,155374
13303,13303
404807,404807
176289,176289
131160,131160
15892,15892
321138,321138
17051,17051
176368,176368
222868,222868
27505,27505
18197,18197
4108,4108
73127,73127
27571,27571
268318,268318
22422,22422
46180,46180
22972,22972
152826,152826
160973,160973
122635,122635
16291,16291
148621,148621
19420,19420
11603,11603
7819,7819
17477,17477
289621,289621
19043,19043
34621,34621
27062,27062
37666,37666
37299,37299
22110,22110
38467,38467
109029,109029
219701,219701
40899,40899
19455,19455
25714,25714
14909,14909
53422,53422
214408,214408
232092,232093
32463,32463
39231,39231
306970,306970
29253,29253
33852,33852
27610,27610
113097,113097
286169,140863
193659,193659
26152,26152
175216,175216
11070,11070
296344,296344
39556,39556
13868,13868
33537,33537
36622,36622
15003,15003
268554,268554
287592,287592
42250,42250
158368,158368
36891,36891
82616,82616
243766,243766
35335,35335
418435,418435
267569,267569
272670,272670
331342,331342
69266,69266
34841,34841
31413,31413
7294,7294
300556,300556
32771,32771
35222,35222
40071,40071
19339,105364
148123,148123
136216,136216
425913,425913
41957,41957
117675,117675
108805,108805
32362,32362
25765,25765
23780,23780
73099,73099
97326,97326
255064,255064
21826,21826
26221,26221
95024,95024
29333,29333
141864,141864
26076,26076
65744,65744
194663,194663
41935,41935
27083,27083
139838,139838
15118,15118
51647,51647
7894,7894
127835,127835
134110,134110
36851,36851
27867,27867
96486,96486
31590,31590
24362,24362
19808,19808
199457,199457
19861,19861
42410,42410
102544,102544
8799,8799
31706,31706
180665,180665
420273,420273
126982,126982
34766,34766
425902,425902
14887,14887
22639,22639
38512,38512
11895,11895
23353,23353
33214,33214
31705,31705
142399,142399
421081,421081
5537,5537
62360,62360
30975,30975
35014,35014
314945,314945
356851,356851
116482,291806
234371,36599
22777,22777
58309,58309
279715,279715
16421,16421
32371,32371
13152,13152
95389,95389
26898,26898
158255,158255
20683,20683
17227,17227
414310,414310
200469,200469
116965,116965
242615,242615
27990,27990
35194,35194
15379,15379
335222,335222
132466,132466
32539,32539
15295,15295
5397,5397
74592,74592
6070,6070
11439,11439
33199,33199
42310,42310
165654,165654
28230,28230
358487,358487
20488,20488
113842,113842
30240,30240
34622,34622
232973,232973
180338,180338
99598,99598
16518,16518
17260,17260
115611,115611
261537,261537
35298,35298
241713,241713
329704,329704
58809,58809
134648,134648
37606,37606
330237,330237
54676,54676
23585,23585
214026,216877
141116,16239
34260,34260
22127,22127
40488,40488
9695,9695
124845,124845
175958,175958
84750,84750
225515,225515
317064,317064
75209,75209
18589,18589
18598,18598
29058,29058
265352,265352
25736,25736
325461,332026
363211,363211
203984,203984
20369,20369
125030,125030
26255,26255
12693,12693
51502,51502
118686,118686
302036,302036
33341,33341
378041,378041
26933,26933
103403,103403
14927,14927
328623,328623
6244,6244
129231,129231
40184,40184
412736,412736
32632,32632
21663,21663
426431,426431
31097,31097
356906,356906
158367,158367
191883,191883
111805,111805
354879,354879
9494,9494
17790,17790
211180,211180
132786,132786
66726,66726
14798,14798
12244,12244
26750,26750
237752,237752
427599,427599
77228,77228
136584,136584
298443,298443
26670,26670
22224,22224
334484,334484
160890,160890
11878,11878
275068,275068
286394,286394
40007,40007
27169,27169
163306,163306
41673,41673
358520,358520
236883,236883
239968,239968
21872,21872
15197,15197
62700,62700
36573,36573
157656,157656
200547,200547
352543,352543
377384,377384
15868,15868
345990,345990
12358,12358
416785,169786
57771,57771
58431,58431
433928,433928
22105,22105
40934,40934
306893,306893
72679,72679
267136,267136
25583,25583
368741,368741
95015,95015
37742,37742
32135,32135
34549,34549
32973,32973
60189,60189
25713,25713
353656,353656
63109,63109
36372,36372
3787,3787
6519,6519
23918,23918
185229,185229
89414,89414
20150,20150
128507,128507
119627,119627
41574,41574
30642,30642
124675,124675
66464,66464
109844,109844
18280,18280
10828,10828
225936,225936
21235,21235
29246,29246
90801,90801
82719,82719
364855,364855
30153,30153
150050,150050
19437,19437
33323,33323
119928,119928
16581,16581
34545,34545
96616,96616
109847,109847
30284,30284
158266,158266
141486,141486
139052,139052
32695,32695
274788,274788
247509,247509
95025,95025
25024,25024
224631,224631
355918,355918
98557,98557
214938,214938
54406,54406
103174,103174
135949,135949
95079,95079
33358,33358
431838,63268
94445,94445
344253,344253
21514,21514
97269,97269
101791,101791
385927,385927
34187,34187
139046,139046
32449,32449
161871,161871
376660,376660
362924,362924
429302,429302
164962,164962
23288,23288
174171,174171
175217,175217
67489,67489
71066,71066
123858,123858
83462,83462
131291,131291
174245,174245
301292,301292
33346,33346
369882,369882
12991,12991
25592,25592
167101,167101
109866,109866
11478,11478
34990,34990
33321,33321
41427,41427
432080,432080
69298,69298
27785,27785
123441,123441
19675,19675
406531,406531
77269,77269
63622,63622
71392,71392
37526,37526
16824,16824
30594,30594
11897,11897
124223,124223
36276,36276
113569,113569
111423,111423
16582,16582
409565,409565
19713,19713
19219,19219
13798,13798
34770,34770
293090,293090
90382,90382
139454,139454
205385,205385
175505,175505
17935,17935
10099,10099
4484,4484
19979,19979
93132,93132
33302,33302
32488,32488
176604,176604
140079,140079
97989,97989
4498,4498
162541,162541
140503,140503
148258,148258
106037,106037
12778,12778
298424,298424
14754,14754
10456,10456
109650,109650
179059,179059
137747,137747
428825,428825
342933,342933
88121,88121
109120,109120
264307,264307
30042,30042
285422,285422
95899,95899
30768,30768
86112,86112
125509,125509
29077,29077
123617,123617
122838,122838
73290,73290
57101,57101
12861,12861
9122,9122
96072,96072
33914,33914
17840,17840
132612,132612
7236,7236
159082,159082
43714,43714
174248,174248
130767,130767
64372,64372
186531,186531
231546,231546
183563,183563
15928,15928
20337,20337
364361,364361
175772,175772
22838,22838
62240,62240
19980,19980
79796,79796
64474,64474
37879,37879
100737,100737
15725,15725
101252,101252
391051,391051
33335,33335
15988,15988
179800,179800
38523,38523
24359,24359
95081,95081
21999,21999
28217,28217
40458,40458
62838,62838
23778,23778
12730,12730
309753,309753
53438,53438
37474,37474
13877,13877
119930,119930
43477,43477
17963,17963
40904,40904
376921,376921
123082,123082
40764,40764
34346,34346
178181,178181
91497,91497
17139,17139
68153,68153
31011,31011
33356,33356
62410,62410
86083,86083
21508,21508
426379,426379
228229,228229
403135,403135
39228,39228
45147,45147
392975,392975
14671,14671
129185,129185
26888,26888
31173,31173
63181,63181
334589,334589
255600,255600
337206,337206
277142,277142
20483,20483
37901,37901
30500,30500
99883,99883
31323,31323
183527,183527
128990,128990
13242,13242
40575,40575
149897,149897
370919,370919
166003,166003
53741,53741
30901,30901
127591,127591
116763,116763
33309,33309
35643,35643
71874,71874
36375,36375
348693,348693
130771,130771
119925,119925
254388,254388
288271,286422
19500,19500
14732,14732
112791,112791
339845,339845
21526,21526
425419,425419
348130,348130
30045,30045
9421,9421
17262,17262
142251,142251
368379,368379
311015,311015
419961,419961
31880,31880
29547,29547
33317,33317
352013,352013
85321,85321
130433,130433
126908,126908
179724,179724
150228,150228
119932,119932
419870,419870
136503,136503
360089,360089
363155,363155
220695,220695
34992,34992
25667,25667
182364,182364
33306,33306
373011,373011
104718,104718
103927,103927
42942,42942
31721,31721
376511,376511
217271,217271
13423,13423
19933,19933
109156,109156
108836,108836
73515,73515
136863,136863
28556,28556
32244,32244
32355,32355
38819,38819
33054,33054
29168,29168
67439,67439
139146,139146
363366,363366
30198,30198
24169,24169
119300,119300
30714,30714
372210,372210
315563,315563
51252,51252
33338,33338
7440,7440
34047,34047
8146,8146
58909,58909
30608,30608
27770,27770
33310,33310
123538,123538
368076,368076
423087,423087
134937,134937
51381,51381
148441,148441
15809,15809
115671,115671
39157,39157
389411,389411
228783,228783
315332,315332
121650,121650
344504,344504
172009,271460
326669,326669
14135,14135
32033,32033
20700,20700
123857,123857
35076,35076
33293,33293
150080,150080
258147,258147
126984,126984
283608,283608
13442,13442
298444,298444
89195,89195
26428,26428
26970,26970
128513,128513
18802,18802
15603,15603
132726,132726
37209,37209
431484,431484
265405,265405
33556,33556
6066,6066
208799,208799
91255,91255
92586,92586
90803,90803
102833,102833
17981,17981
32891,32891
139553,139553
33316,33316
347988,347988
117550,117550
127315,127315
37393,37393
83915,83915
239702,239702
303420,303420
5722,5722
364359,364359
54460,54460
25616,25616
37646,37646
32255,32255
137245,137245
33296,33296
171787,171787
329501,329501
256308,256308
421810,421810
311227,311227
31654,31654
40490,40490
98329,98329
103795,103795
277143,277143
33289,33289
85375,85375
34930,34930
159621,159621
99581,99581
304452,304452
76454,76454
228741,228741
204900,204900
317845,317845
32496,32496
68586,68586
256304,256304
127098,127098
27361,27361
142252,142252
106041,106041
346269,346269
25970,25970
344178,344178
124196,124196
17770,17770
141995,141995
125769,125769
107344,107344
420555,420555
336617,336617
99487,99487
4044,4044
113156,113156
11605,11605
343871,343871
68839,463
282509,282509
185384,185384
122217,122217
127537,127537
177858,177858
118061,118061
150255,150255
111662,111662
88970,88970
20142,20142
34998,34998
9367,9367
268336,268336
33332,33332
30774,30774
102366,102366
234707,234707
11892,11892
38075,38075
229870,234010
37288,37288
118391,118391
115125,115125
420952,420952
90055,90055
129612,129612
66103,66103
128492,128492
17217,17217
112374,112374
127937,127937
21688,21688
12626,12626
103057,103057
139049,139049
166173,166173
19688,19688
137159,137159
240560,240560
108989,108989
111894,111894
37422,37422
187518,187518
166164,166164
41242,41242
39963,39963
38107,38107
34972,34972
285256,285256
285584,285584
23472,23472
24277,24277
375847,375847
120599,120599
379356,50381
246824,132574
29216,29216
36476,36476
247754,247754
258138,258138
24097,24097
183207,183207
33339,33339
140395,140395
36243,36243
157892,157892
40858,40858
404376,404376
27435,27435
33398,33398
34469,34469
203873,203873
115117,115117
59503,59503
97150,97150
50890,50890
54042,54042
85115,85115
89693,89693
141978,141978
75278,75278
389396,389396
66146,66146
34966,34966
68897,68897
287391,287391
16909,16909
137848,137848
109389,109389
125573,125573
46962,46962
27537,27537
183617,183617
90374,90374
30730,30730
264924,264924
426408,426408
27349,27349
337294,337294
21522,21522
354329,354329
120912,120912
44251,44251
28654,28654
10761,10761
30258,30258
132723,132723
376508,376508
89763,89763
204288,204288
344049,344049
280027,280027
161814,161814
155498,155498
248471,248471
26368,26368
16618,16618
15482,15482
266829,266829
302152,302152
118532,118532
295659,295659
324918,324918
66354,52107
123236,123236
68288,68288
124872,124872
421089,421089
98328,98328
114826,114826
159902,134884
388516,18011
43164,43164
30280,30280
57978,57978
292733,292733
27342,27342
174169,174169
39595,39595
63029,63029
32894,32894
35426,35426
138572,138572
17781,17781
27840,27840
62696,62696
122964,122964
138816,138816
131889,131889
356905,356905
33343,33343
13055,13055
16887,16887
405705,405705
39495,39495
1880,1880
227118,227118
165733,165733
343869,343869
52590,52590
13079,13079
115108,115108
22518,22518
113966,113966
30044,30044
18576,18576
193230,193230
22207,22207
400204,400204
32628,32628
305203,305203
127226,127226
18955,18955
282945,282945
364525,364525
132596,132596
137234,137234
127441,127441
97974,97974
193625,193625
306402,306402
112353,112353
122311,122311
159390,159390
962,962
263401,263401
33313,33313
427326,427326
162829,162829
293984,293984
43125,43125
213011,213011
13543,13543
40266,40266
412534,412534
37035,37035
117779,117779
150699,150699
328046,328046
20983,20983
68175,68175
24840,24840
125770,125770
198391,198391
338081,338081
182892,182892
111106,111106
33328,33328
405612,405612
11727,11727
21054,21054
14016,14016
36810,36810
411325,411325
17795,17795
334154,334154
24371,24348
132866,132866
19682,19682
111822,111822
37273,37273
162562,162562
345617,345617
360713,360713
14432,14432
384118,384118
143298,143298
129529,8790
118512,118512
297490,297490
368356,368356
142601,142601
130778,130778
139519,139519
123346,123346
291170,291170
13093,13093
29601,29601
310387,310387
124563,124563
40053,40053
112537,112537
26883,26883
304370,304370
124157,124157
25586,25586
11633,11633
114202,114202
265842,265842
42450,42450
63578,63578
372133,372133
70280,70280
197728,197728
372452,372452
299325,299325
411248,411248
37582,37582
28601,28601
17566,17566
139053,139053
25921,25921
138032,138032
29075,29075
34971,34971
28404,28404
90744,90744
317605,317605
383224,383224
15707,15690
17936,17936
62697,62697
357546,357546
33038,33038
139452,139452
179223,179223
69199,69199
137135,137135
332292,332292
406532,406532
138952,138952
103821,103821
30888,30888
376974,376974
401154,401154
40909,40909
34965,34965
33355,33355
136715,136715
204618,204618
33347,33347
19454,19454
116835,116835
40267,40267
33228,33228
136876,136876
71388,71388
92633,92633
31073,31073
34914,34914
98797,98797
302154,302154
286876,5107
102281,102281
93155,93155
130650,130650
109164,109164
226357,226357
25943,25943
4771,4771
106420,106420
28130,28130
11675,11675
42769,42769
89390,89390
34786,34786
28210,28210
130342,130342
72929,72929
27494,27494
300671,300671
38667,38667
133669,133669
120280,120280
39478,39478
32502,32502
433279,433279
393449,393449
94139,94139
110827,110827
111145,111145
13497,13497
427452,427452
33331,33331
138658,138658
15601,15601
204546,97312
397346,397346
346399,346399
25717,25717
33326,33326
330758,330758
119923,119923
20205,20205
199533,199533
40596,40596
15547,15547
33352,33352
34008,34008
37673,37673
34771,34771
33318,33318
128267,128267
275020,275020
31915,31915
139054,139054
142226,142226
131934,131934
27425,27425
34633,34633
102115,102115
32296,32296
423356,423356
138946,138946
13759,463
173407,173407
33320,33320
7154,7154
132859,132859
28407,28407
374543,374543
121810,121810
33294,33294
67382,67382
47099,47099
33881,33881
100601,100601
373500,373500
199855,199855
216425,216425
352555,352555
49351,49351
33325,33325
21801,21801
95100,95100
27677,27677
192982,192982
116952,116952
213098,213098
161392,161392
33300,33300
124017,124017
287030,287030
351295,351295
111520,111520
96408,96408
15376,15376
25365,25365
431266,431266
25845,25845
17811,17811
34772,34772
33345,33345
419383,419383
139331,139331
88020,88020
9584,9584
5632,5632
147880,147880
37108,37108
371795,371795
400194,400194
16739,16739
28973,28973
313719,313719
377118,377118
11137,11137
35709,35709
380854,380854
27331,27331
23710,23710
364274,364274
335754,335754
4186,4186
93972,93972
406622,406622
433810,433810
176109,176109
33304,33304
51385,51385
17074,17074
33270,33270
13197,13197
33297,33297
31485,31485
218002,218002
26950,26950
139149,139149
167059,167059
40590,40590
9689,9689
163883,163883
16431,16431
370803,370803
51805,51805
386898,386898
40197,40197
135859,135859
165641,165641
33333,33333
208810,208810
35245,35245
33340,33340
342374,342374
21958,21958
314748,314748
38098,38098
18645,18645
24750,24750
61196,61196
26690,26690
63097,63097
22001,22001
128512,128512
229192,229192
10172,10172
138639,138639
430562,430562
124474,124474
327228,24210
415978,415978
219434,219434
128455,128455
123621,123621
232266,232266
141071,141071
158253,158253
32316,32316
33087,33087
175240,175240
355562,355562
96618,96618
257640,257640
375740,375740
96615,96615
18327,18327
42217,42217
157164,157164
37169,37169
33337,33337
197074,197074
10977,10977
33298,33298
359751,359751
122211,122211
36654,36654
158178,158178
108022,108022
19870,463
417904,417904
39480,39480
6808,6808
128426,128426
402325,402325
119887,119887
43019,43019
12009,12009
79819,79819
152551,152551
108922,108922
196319,196319
35110,35110
432798,432798
33350,33350
426390,426390
421600,421600
14803,14803
19147,19147
20671,20671
35146,35146
89197,89197
32178,32178
95946,95946
25035,25035
146662,146662
33330,33330
432681,432681
158594,158594
123083,123083
340860,340860
155682,155682
168738,168738
42405,42405
269290,269290
7034,38374
34025,34025
369494,369494
64509,64509
154979,154979
115624,115624
132345,132345
106417,106417
94341,94341
206383,206383
123226,123226
406197,406197
421585,316165
314079,314079
15562,15562
96625,96625
30142,30142
175311,175311
98265,98265
34704,34704
38433,38433
84525,84525
129807,129807
219966,219966
27299,27299
41027,41027
102008,102008
17444,17444
149423,149423
35695,35695
401539,401539
33351,33351
117151,117151
6443,6443
334933,334933
387032,387032
261334,261334
10180,10180
396140,396140
97461,97461
263304,263304
110467,110467
180017,180017
131666,131666
70467,70467
144977,144977
402622,402622
33354,33354
349243,349243
425858,425858
114186,114186
20524,20524
24301,24301
119986,119986
426208,426208
40459,40459
118242,118242
414504,414504
352880,352880
129611,129611
253934,253934
36929,36929
119991,119991
39469,39469
39437,39437
334861,334861
111878,111878
33315,33315
17812,17812
46110,46110
241056,241056
152970,152970
32393,32393
85073,85073
52625,52625
60159,60159
353261,353261
5327,5327
41696,41696
32846,32846
158265,158265
96669,96669
102117,102117
413235,413235
14529,14529
15177,15177
433351,433351
327904,327904
15994,15994
430517,430517
41492,41492
33000,33000
71996,71996
127181,127181
19139,19139
254461,254461
167436,167436
376578,376578
410098,410098
112191,112191
393485,393485
424121,424121
42761,42761
68352,68352
118557,118557
209888,209888
192933,192933
68887,68887
374448,374448
160978,160978
407302,407302
135662,135662
409864,409864
420888,420888
192066,192066
23635,23635
159665,159665
174351,174351
28426,28426
142726,142726
193000,193000
24287,24287
268882,268882
33357,33357
96891,96891
69667,69667
248102,248102
346198,346198
18611,18611
33319,33319
377475,377475
422857,422857
144679,144679
96627,96627
103774,103774
34952,34952
19106,19106
40240,40240
26520,26520
35345,35345
98558,98558
322423,322423
189529,189529
18022,18022
8563,8563
88563,88563
339933,339933
33002,33002
11192,11192
30467,30467
376509,376509
69296,69296
174127,174127
272073,272073
277140,277140
97387,97387
65847,65847
379067,379067
30062,30062
34996,34996
33009,33009
37603,37603
217945,217945
147745,147745
17121,17121
36328,36328
130920,130920
18101,18101
16839,16839
93545,93545
276007,276007
141493,141493
122050,122050
18138,18138
143799,143799
40906,40906
135893,135893
25564,25564
354044,354044
34991,34991
28625,28625
335860,335860
51960,51960
189213,189213
17376,17376
15786,15786
12170,12170
60079,60079
168667,168667
128929,128929
35597,35597
271168,271168
185219,185219
341409,341409
29651,29651
28182,28182
9950,9950
38239,38239
63781,63781
95813,95813
160686,160686
271924,271924
275873,275873
43352,43352
143488,143488
12201,12201
69805,69805
391187,391187
22725,22725
17187,17187
42770,42770
34794,34794
88304,88304
283449,283449
42051,42051
34860,34860
34967,34967
138812,138812
119922,119922
107842,107842
245780,172303
210889,210889
370552,370552
311710,231045
131222,131222
225290,225290
221918,221918
1414,1414
341465,341465
194040,194040
1240,1240
357867,357867
138319,138319
151776,151776
27937,27937
195111,195111
6709,6709
32030,32030
277761,277761
21433,21433
342837,342837
42969,42969
7381,7381
129955,129955
339855,339855
18010,18010
358623,358623
123444,123444
22660,22660
42681,42681
130615,130615
191056,191056
5261,5261
104504,104504
33192,33192
19117,19117
37023,37023
26790,26790
14826,14826
29909,29909
32075,32075
122209,122209
19872,463
33388,33388
121790,121790
140974,140974
8904,8904
177437,143509
109456,109456
189615,189615
266971,266971
28755,28755
5640,5640
285454,285454
9651,9651
232932,232932
9101,8345
189593,189593
16534,16534
298741,298741
130713,130713
3151,3151
2441,2441
25690,25690
151603,151603
16301,16301
174086,174086
75322,75322
158508,158508
159443,35188
145534,43443
163987,163987
13625,13625
116010,116010
15480,15480
41085,41085
218241,218241
181074,39180
29507,29507
119088,119088
37645,37645
34184,34184
99221,99221
19867,463
40080,40080
58688,58688
32276,32276
111333,111333
161743,161743
26196,26196
3164,3164
111426,63216
293520,293520
4408,4408
85558,11821
11164,11164
188430,188430
260062,260062
83364,83364
31316,31316
281429,281429
195706,195706
343559,343559
422465,422465
331016,331016
124543,124543
34148,34148
224132,224132
151532,151532
396551,344877
41445,41445
145483,145483
15150,15150
146023,146023
28131,28131
36092,36092
10440,10440
283159,283159
41142,41142
26175,26175
134305,317614
28495,28495
92097,92097
382476,382476
138199,138199
17740,17740
406855,341501
61796,61796
14266,14266
379187,379187
28515,28515
210901,210901
27358,27358
251761,251761
31355,31355
404430,404430
26672,26672
24660,24660
13558,13558
18125,18125
38359,38359
396344,396344
3016,3016
100004,100004
153470,192556
272570,272570
24539,24539
30248,23656
136117,432
302055,302055
10565,10565
227871,407466
8005,8005
15698,15698
177018,177018
21802,21802
10370,10370
217340,217340
13732,13732
16013,16013
27930,27930
259498,259498
27771,27771
257488,257488
38756,38756
27576,27576
16773,16773
34663,34663
52054,52054
30256,30256
90053,90053
372209,372209
39819,39819
29944,29944
22791,22791
147752,147752
59614,59614
10106,10106
2336,2336
236440,236440
154841,154841
192279,192279
175236,175236
4248,4248
287505,287505
171211,7989
236449,315599
94941,1299
9456,9456
10505,10505
237395,237395
10883,10883
331851,331851
367188,367188
242464,242464
300896,300896
164558,164558
1643,1643
94266,94266
16371,16371
187717,187717
161498,161498
185261,185261
42977,42977
181264,181264
257761,257761
12938,12938
14124,14124
193429,193428
42417,42417
352819,352819
114477,114477
33182,33182
5446,5446
20188,20188
268553,268553
25096,25096
235858,235858
22797,22797
570,570
4549,4549
336705,336705
9817,9817
18986,18986
179928,179928
120512,120512
17380,17380
222732,129031
35808,35808
122656,122656
59929,59929
157017,157017
8483,8483
130096,130096
209751,209751
272172,224805
2257,2257
3587,3587
405756,204135
305515,305515
266780,266780
229605,229605
17746,17746
22928,425073
1088,1088
134254,134254
14200,14200
16050,16050
1885,1885
42926,42926
17993,17993
202878,202878
36426,36426
26077,26077
9167,9167
138022,138022
17060,17060
24120,9319
35628,35628
388621,388621
18890,18890
19797,19797
20109,20109
28689,28689
62576,62576
3546,3546
186696,186696
30228,30228
418056,418056
218331,218331
30850,30850
8921,8921
364269,463
24945,24945
11940,11940
15433,15433
189065,189065
36222,36222
157684,157684
69724,69724
14055,14055
25028,25028
39992,39992
286314,286314
380387,380387
7332,7332
2618,2618
135735,135735
183652,183652
38689,38689
88913,88913
215957,215957
33189,33189
28169,28169
425122,425122
23347,23347
257099,257099
403380,21464
21018,21018
22350,22350
121709,121709
148461,148461
257382,257382
377537,377537
4391,4391
12275,12275
287303,231837
104781,104781
17906,17906
18089,18089
40302,40302
170342,170342
28351,28351
233883,233883
31015,31015
41654,41654
344167,344167
33853,33853
172968,172968
15258,15258
19280,19280
6225,6225
95807,1321
131584,131584
121088,121088
32698,32698
12728,12728
217097,216877
200725,200725
406859,406859
64603,64603
86084,86084
195501,195501
4307,4307
180473,180473
5375,5375
49520,49520
173556,173556
240105,240105
22335,22335
308768,308768
131755,131755
132783,132783
72265,72265
19220,19220
35579,35579
3220,3220
225233,225233
27615,27615
207194,207194
35849,35849
28198,28198
28207,28207
17126,17126
10401,10401
268291,268291
337515,337515
7298,7298
3366,3366
23426,23426
9683,9683
165715,165715
40343,40343
392761,392761
292982,292982
353638,353638
303636,303636
38232,38232
145118,145118
10779,10779
320476,302302
65603,65603
171671,171671
218821,218821
20291,20291
185744,244906
35852,35852
382205,382205
170937,170937
34480,34480
174054,59813
293229,6321
140478,140478
131336,131336
7591,7591
61615,61615
300946,300946
225492,225492
27417,27417
260337,25001
40338,40338
255591,255591
66055,66055
21608,21608
2977,2977
117146,117146
335569,335569
41706,41706
383069,383069
255672,255672
24173,24173
114819,114819
238074,238074
47148,47148
24163,24163
174070,174070
36244,36244
87667,87667
147193,147193
109214,109214
231216,231216
27590,27590
132806,132806
34808,34808
165897,165897
144581,144581
228895,292733
162117,289951
38465,38465
286209,286209
224093,224093
14052,14052
27279,27279
306203,306203
26915,26915
288392,288392
425108,425108
281432,281432
256897,256897
15774,15774
32804,32804
395015,395015
90172,90172
57987,57987
14558,14558
89426,89426
86902,86902
165011,165011
139686,139686
280244,280244
10980,10980
4932,4932
13435,13435
327620,327620
16769,16769
63235,63235
11840,11840
204025,204025
16418,16418
160544,160544
32108,32108
33548,33548
28869,28869
33301,33301
227164,227164
14853,14853
140044,140044
44550,44550
18501,31347
218232,218232
10555,10555
23376,23376
286846,286846
94433,94433
37700,37700
15757,15757
33622,33622
111640,111640
5315,5315
120791,120791
32265,32265
277515,277515
16979,16979
7037,7037
284182,284182
37405,37405
6844,6844
34023,34023
14986,14986
186756,186756
277760,277760
9309,9309
334684,334684
38065,38065
14015,14015
155833,155833
31733,31733
17715,17715
133895,133895
188947,188947
28631,28631
112582,112582
228663,228663
247373,247373
39253,39253
271351,271351
23762,23762
40086,40086
14389,14389
40438,40438
253197,253197
377492,377492
97993,97993
346912,346912
157293,157293
297108,297108
17725,17725
32537,32537
39026,39026
27632,27632
399687,399687
198038,198038
175398,175398
85574,85574
18009,18009
271620,271620
147056,147056
232040,232040
335636,335636
119202,119202
7084,7084
16960,16960
28353,28353
32213,32213
111975,111975
36766,36766
184162,184162
67793,67793
27666,27666
97736,97736
34300,34300
358289,358289
130900,130900
26755,26755
205497,205500
93241,93241
124011,124011
326569,463
190600,190600
133551,133551
40321,40321
24768,24768
278406,278406
124280,124280
145112,145112
18993,18993
19249,19249
17001,17001
255290,255290
131962,131962
16757,16757
85828,85828
220011,220011
63871,63871
27052,27052
16982,16982
216707,267832
362062,284435
20713,20713
25817,25817
19142,19142
73258,73258
296193,289801
11693,463
138352,138352
101874,101874
163365,163365
89376,89376
187597,187597
16687,16687
137875,137875
67353,67353
16558,16558
27430,27430
88828,88828
218215,218215
255714,255714
37705,37705
150558,150558
140031,140031
18884,18884
137618,137618
69324,69324
180159,180159
41174,41174
69160,69160
308123,308123
301698,301698
150920,150920
38743,38743
148808,148808
312445,312445
37071,37071
106363,106363
196848,196848
154821,154821
173497,173497
19825,127260
13852,13852
271028,271028
128954,128954
276096,276096
205475,159865
34649,34649
21166,21166
156226,156226
34053,34053
18783,18783
112831,112831
131320,131320
420244,420244
325303,325303
12401,12401
35166,35166
28240,28240
158596,158596
17621,255194
116312,116312
32887,32887
14947,14947
293924,293924
31671,14499
264306,264306
238905,238905
6082,6082
23649,23649
21170,21170
18152,18152
181360,181360
30403,30403
18234,18234
125374,125374
29655,29655
13906,13906
28254,28254
248688,248688
378248,2633
71025,71025
140078,140078
414315,115
23195,23195
40662,40662
156264,156264
217965,217965
20386,408715
153780,153780
30400,30400
370030,370030
64619,64619
89290,89290
20478,463
310229,310229
72587,72587
23425,23425
