bgg_id,name,year
208766,13 Clues,2016
205059,Mansions of Madness: Second Edition,2016
194880,Dream Home,2016
194100,Costa Rica,2016
191876,Ulm,2016
199042,Harry Potter: Hogwarts Battle,2016
194607,Mystic Vale,2016
203430,Fuji Flush,2016
191073,Vampire Queen,2016
207330,Hellas,2016
191972,Dynasties: Heirate & Herrsche,2016
207336,Honshū,2016
206925,Black DOG,2016
169426,Roll Player,2016
209282,Picassimo,2016
212873,Level 8: Das Kartenspiel,2016
155821,Inis,2016
194626,Happy Salmon,2016
216482,High Tide,2016
192945,Coal Baron: The Great Card Game,2016
181810,Kodama: The Tree Spirits,2016
209450,Länder toppen!,2016
209166,Meduris: Der Ruf der Götter,2016
192074,Odin's Ravens (Second Edition),2016
212382,Yangtze,2016
192351,World Monuments,2016
193121,Legends,2016
204801,Kneipenquiz: Das Original,2016
215463,Tokyo Highway,2016
187645,Star Wars: Rebellion,2016
200785,Legendary Inventors,2016
203042,Microworld,2016
206943,Exit: The Game – The Secret of the Premiere,2016
180570,Undercover,2016
194387,DREIst!,2016
178336,World's Fair 1893,2016
216201,Robo Rally,2016
205867,Bohnanza: The Duel,2016
182120,Histrio,2016
195043,Welcome Back to the Dungeon,2016
191543,Micro Robots,2016
189052,Sea of Clouds,2016
206928,The Architects of the Colosseum,2016
205831,Dreams,2016
205826,Kilt Castle,2016
191687,Jungle Party,2016
189294,Yeti,2016
211450,Take That,2016
195528,La Granja: No Siesta,2016
205045,Avenue,2016
205637,Arkham Horror: The Card Game,2016
191049,Smugglers,2016
206844,Fold-it,2016
192635,Life Is Life,2016
193651,Bohemian Villages,2016
205766,Mino & Tauri,2016
191300,Archaeology: The New Expedition,2016
191877,Touria,2016
191925,Bandido,2016
205507,Key to the City: London,2016
191067,Zock 'n' Roll,2016
207167,Monopoly: Ultimate Banking,2016
206082,Eye Sea,2016
191681,Lagoonies,2016
193161,Tubyrinth,2016
195073,Das verdrehte Labyrinth,2016
191070,Dream Islands,2016
203401,Luther: Das Spiel,2016
207911,Trivial Pursuit: 2000s,2016
192343,Bubblee Pop,2016
182134,Evolution: Climate,2016
220877,Rajas of the Ganges,2017
199561,Sagrada,2017
209685,Century: Spice Road,2017
194594,Dice Forge,2017
218603,Photosynthesis,2017
219513,Bärenpark,2017
234487,Altiplano,2017
217449,NMBR 9,2017
232219,Dragon Castle,2017
184921,Bunny Kingdom,2017
174430,Gloomhaven,2017
206718,Ethnos,2017
197376,Charterstone,2017
233678,Indian Summer,2017
234248,Voodoo Prince,2017
216132,Clans of Caledonia,2017
235627,Iquazú,2017
230933,Merlin,2017
193214,Meeple Circus,2017
195421,Near and Far,2017
226522,Exit: The Game – Dead Man on the Orient Express,2017
234877,Sebastian Fitzek Safehouse,2017
201825,Ex Libris,2017
213893,Yamataï,2017
216578,Half-Pint Heroes,2017
229220,Santa Maria,2017
217176,Crazy Race,2017
222542,Otys,2017
190082,Whitehall Mystery,2017
234277,Nusfjord,2017
227466,Break the Code,2017
232832,Century: Golem Edition,2017
197443,Fugitive,2017
216459,The Lost Expedition,2017
232417,Druids,2017
217949,A Column of Fire,2017
219509,Captain Silver,2017
227515,Riverboat,2017
231999,Finished!,2017
234846,Schüttel's,2017
215840,Exit: The Game – The Forbidden Castle,2017
217335,MyRummy 111,2017
217671,Mag-O-Mag,2017
223726,Destination X,2017
234977,Capo della Mafia,2017
218920,Valletta,2017
234396,Muse,2017
232045,Shaky Manor,2017
231665,Fast Forward: FORTRESS,2017
228341,Pulsar 2849,2017
199966,Kingsburg (Second Edition),2017
234093,Rob 'n Run,2017
215842,Exit: The Game – The Polar Station,2017
238094,Mutabo,2017
215841,Exit: The Game – The Forgotten Island,2017
213491,The Legend of the Wendigo,2017
217475,Twenty One,2017
218333,Rhino Hero: Super Battle,2017
226518,Exit: The Game – The Sunken Treasure,2017
223040,Fantasy Realms,2017
162886,Spirit Island,2017
163805,Transatlantic,2017
228504,Cat Lady,2017
204472,Sub Terra,2017
233676,Noria,2017
173096,A Tale of Pirates,2017
218311,Deckscape: Test Time,2017
233955,Montana,2017
231620,Food Chain,2017
217340,Raffzahn,2017
235922,King of the Dice,2017
221194,Dinosaur Island,2017
46614,Nonaga,2017
233960,Ali Baba,2017
255356,Werwölfe,2017
225163,Reworld,2017
235902,Natives,2017
214293,Mountains of Madness,2017
218957,Café Fatal,2017
217338,Mistkäfer,2017
217322,Caramba,2017
233961,Claim,2017
231666,Fast Forward: FLEE,2017
234120,Gold Fever,2017
230898,¡Adiós Calavera!,2017
218235,Ticket to Mars,2017
220878,Feuville,2017
217447,Tembo,2017
229265,Wendake,2017
234874,Fieber,2017
232974,Paco Ŝako,2017
233247,Civilization: A New Dawn,2017
217404,Pungi,2017
218314,3 Secrets,2017
224272,Hellapagos,2017
231045,Speed Colors,2017
230498,Deckscape: The Fate of London,2017
219708,Professor Evil and The Citadel of Time,2017
218995,Santo Domingo,2017
226519,Exit: The Game – The House of Riddles,2017
225694,Decrypto,2018
246784,Cryptid,2018
239188,Chronicles of Crime,2018
233867,Welcome To...,2018
256788,Detective Club,2018
199792,Everdell,2018
242639,Treasure Island,2018
258308,Fuji,2018
243430,Dealt!,2018
244608,Menara,2018
238546,The Rise of Queensdale,2018
244995,Illusion,2018
258444,Gingerbread House,2018
256570,Crown of Emara,2018
245654,Railroad Ink: Deep Blue Edition,2018
242302,Space Base,2018
254018,Solenia,2018
246192,Gizmos,2018
245638,Coimbra,2018
258036,Between Two Castles of Mad King Ludwig,2018
229853,Teotihuacan: City of Gods,2018
246297,Shadows: Amsterdam,2018
259005,Farben,2018
253684,Spring Meadow,2018
255507,Orbis,2018
258104,Tribes: Dawn of Humanity,2018
244331,Blue Lagoon,2018
242574,Century: Eastern Wonders,2018
244916,Drop It,2018
251678,Railroad Ink: Blazing Red Edition,2018
158971,Lighthouse Run,2018
241831,Reykholt,2018
245476,CuBirds,2018
257759,The River,2018
246315,Okavango,2018
254976,Skylands,2018
252929,Planet,2018
250458,Gùgōng,2018
261145,Detective Stories: Case 1 – The Fire in Adlerstein,2018
240759,War of the Buttons,2018
246761,Cahoots,2018
260757,Lift Off,2018
239840,Micropolis,2018
244794,Mercado,2018
237182,Root,2018
261262,Blöde Kuh,2018
244330,Scarabya,2018
256802,Fool!,2018
230358,Penny Papers Adventures: The Temple of Apikhabou,2018
258466,The Great City of Rome,2018
256320,Fertility,2018
257965,BiberClan,2018
246316,Forbidden City,2018
257733,Fine Sand,2018
258309,First Contact,2018
246200,Piepmatz,2018
266121,Unlock!: Heroic Adventures,2018
257527,Trapwords,2018
236248,Small Islands,2018
259038,Bastille,2018
248900,Ceylon,2018
255805,Honga,2018
257769,Walking in Burano,2018
226520,Exit: The Game – The Sinister Mansion,2018
248002,TAGS,2018
297569,Spicy Dice,2018
260201,Manitoba,2018
259069,Punto,2018
265256,PUSH,2018
256801,Fast Forward: FORTUNE,2018
255990,Nemeton,2018
244918,Exit: The Game – The Mysterious Museum,2018
264295,Fabulantica,2018
245090,Black Jacky,2018
212402,The Grimm Forest,2018
253398,Lost Cities: Rivals,2018
256233,Mountains,2018
244082,Outback,2018
256382,Disney Villainous,2018
245710,Blossoms,2018
256606,Spirits of the Wild,2018
257058,Valparaíso,2018
241025,Penny Papers Adventures: Skull Island,2018
262388,Qwantum,2018
277458,Kluster,2018
242569,Penny Papers Adventures: The Valley of Wiraqocha,2018
265113,ESCAPE Dysturbia: Mörderischer Maskenball,2018
246663,NEOM,2018
256918,Cerberus,2018
262215,Blackout: Hong Kong,2018
248167,Pandoria,2018
257957,X-Code,2018
219512,Tudor,2018
256067,Cupcake Empire,2018
287002,Marram,2018
243696,Race to the New Found Land,2018
240225,Roll to the Top!,2018
256390,Architectura,2018
245446,Nimble,2018
257725,Bingolino,2018
269207,The Taverns of Tiefenthal,2019
276459,Kensington,2019
269595,Copenhagen,2019
265736,Tiny Towns,2019
277597,Fast Sloths,2019
264241,Mandala,2019
267378,Chakra,2019
273477,Obscurio,2019
283649,Deep Blue,2019
285533,Miyabi,2019
285894,Bravo!,2019
276498,Paris: La Cité de la Lumière,2019
263155,One Key,2019
269144,Hadara,2019
275467,Letter Jam,2019
261114,Men at Work,2019
286830,Tajuto,2019
270314,Ohanami,2019
270140,Go Gecko Go!,2019
267813,Adventure Games: The Dungeon,2019
271088,Ishtar: Gardens of Babylon,2019
270673,Silver & Gold,2019
201006,Bumúntú,2019
231484,Carnival of Monsters,2019
265285,Queenz: To Bee or Not to Bee,2019
270233,Heul doch! Mau Mau,2019
269041,Calavera,2019
285535,5er Finden,2019
269205,Overload,2019
301242,Skyjo Action,2019
269160,Colors of Paris,2019
267814,Adventure Games: Monochrome Inc.,2019
265188,Glen More II: Chronicles,2019
270970,Century: A New World,2019
260710,Amul,2019
279254,Ecos: First Continent,2019
199223,Bad Bones,2019
275913,Bruxelles 1897,2019
271512,5211,2019
276025,Maracaibo,2019
285064,Undo: Drowned Hopes,2019
285265,Rune Stones,2019
204505,Museum,2019
265684,Subtext,2019
284195,Sherlock: Don's Legacy,2019
262543,Wavelength,2019
285895,Islands in the Mist,2019
265683,Second Chance,2019
287693,Anubixx,2019
274364,Watergate,2019
247694,TEAM3 PINK,2019
287084,Oriflamme,2019
284082,Adventure Games: The Volcanic Island,2019
283795,Würfel-WG,2019
264318,Monsieur Carrousel,2019
288361,Clash of Vikings,2019
280453,Masters of Renaissance: Lorenzo il Magnifico – The Card Game,2019
269257,Chartae,2019
280132,Robin of Locksley,2019
270168,Tuki,2019
269526,Valley of the Vikings,2019
275870,TEAM3 GREEN,2019
283935,Lost Cities: Auf Schatzsuche,2019
280480,Crystal Palace,2019
269968,Exit: The Game – The Haunted Roller Coaster,2019
271044,UNDO: Cherry Blossom Festival,2019
283934,Exit: The Game – Theft on the Mississippi,2019
296986,Sherlock: Entre tumbas,2019
274206,ESCAPE Dysturbia: Falsches Spiel im Casino,2019
271042,UNDO: Curse from the Past,2019
272682,Expedition to Newdale,2019
281664,No Return,2019
244191,Nagaraja,2019
269537,Mystery House: Adventures in a Box,2019
282414,Pharaon,2019
268620,Similo,2019
279014,Super Cats,2019
269069,Pearls,2019
281680,Beam me up,2019
277662,Coralia,2019
271321,CABO (Second Edition),2019
241724,Villagers,2019
283871,Spies & Lies: A Stratego Story,2019
282463,Copenhagen: Roll & Write,2019
276499,Ratzzia,2019
279613,Unlock!: Timeless Adventures,2019
269789,Caravan,2019
285540,Wurf & Weg,2019
294612,Unlock!: Epic Adventures,2019
286925,Detective Stories: Fall 3 – Stillsee,2019
271530,Ankh'or,2019
273937,Mopsen,2019
271043,UNDO: Blood in the Gutter,2019
280136,Paranormal Detectives,2019
271264,The Liberation of Rietburg,2019
284229,Butterfly,2019
271785,Slide Quest,2019
285529,Dragon's Breath: The Hatching,2019
243704,Humboldt's Great Voyage,2019
269967,EXIT: Das Spiel – Die Känguru-Eskapaden,2019
